,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2925,2213,2414,1280,3192,3050,2715,2639,3044,2247,2606,2628,2570,3120,2851,3028,2960,2726,2517,2850,Upgrade
1,Other Revenue,-76.09,76.09,-,270.35,-96.46,96.46,-,416.17,-176.7,176.7,-,159.75,-103.04,103.04,-,163.84,-80.69,80.69,-,234.48,Upgrade
2,Revenue,2849,2289,2414,1551,3096,3147,2715,3055,2867,2424,2606,2787,2467,3223,2851,3192,2880,2807,2517,3085,Upgrade
3,Revenue Growth (YoY),-7.98%,-27.26%,-11.09%,-49.24%,7.99%,29.82%,4.21%,9.60%,16.19%,-24.79%,-8.60%,-12.67%,-14.31%,14.83%,13.27%,3.46%,4.56%,-2.58%,15.52%,23.47%,Upgrade
4,Operations & Maintenance,-0.95,0.95,-,1.25,-0.53,0.53,-,1.24,-0.47,0.47,-,1.83,-0.93,0.93,-,1.22,-0.4,0.4,-,2.5,Upgrade
5,"Selling, General & Admin",212.66,170.85,213.93,375.03,222.63,207.17,194.09,298.37,168.19,134.96,130.61,233.46,151.78,131.94,174.71,147.89,155.65,113.93,145.07,182.98,Upgrade
6,Provision for Bad Debts,24.28,4.57,3.95,6.93,23.22,-0.96,0.4,15.67,0.6,-0.77,-1.4,8.86,3.16,-1.01,1.35,-8.3,16.13,-3.89,2.92,0.2,Upgrade
7,Other Operating Expenses,2091,1650,1875,861.14,2512,2554,2121,2676,2384,2015,2125,2256,1929,2391,2173,2411,2063,2046,2074,2415,Upgrade
8,Total Operating Expenses,2331,1834,2100,1262,2762,2767,2319,3001,2557,2157,2255,2513,2079,2526,2353,2561,2236,2157,2222,2602,Upgrade
