,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,6.69,6.69,10.36,-,8.68,-,9.34,-,8.91,-,12.93,-,31.3,-,15.44,-,15.02,-,8.14,-,Upgrade
1,Trading Asset Securities,-,-,-,-,1.78,-,1.78,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,6.69,6.69,10.36,10.46,10.46,11.12,11.12,-,8.91,12.93,12.93,-,31.3,-,15.44,-,15.02,8.14,8.14,-,Upgrade
3,Cash Growth,-36.05%,-39.88%,-6.88%,-,17.33%,-13.93%,-13.93%,-,-71.53%,-,-16.31%,-,108.44%,-,89.67%,-,100.16%,-77.19%,-77.19%,-,Upgrade
4,Accounts Receivable,2.81,2.81,3.15,-,2.14,-,1.77,-,1.83,-,2.58,-,3.27,-,3.02,-,3.14,-,2.9,-,Upgrade
5,Other Receivables,1.79,1.79,3.94,-,2.92,-,2.9,-,2.81,-,2.88,-,3.64,-,4.6,-,5.83,-,5.91,-,Upgrade
6,Receivables,4.6,4.6,7.09,-,5.06,-,4.67,-,4.64,-,5.46,-,6.9,-,7.62,-,8.97,-,8.81,-,Upgrade
7,Inventory,5.94,5.94,6.03,-,6.89,-,6.28,-,5.78,-,5.73,-,4.66,-,4.96,-,4.83,-,5.86,-,Upgrade
8,Prepaid Expenses,1.16,1.16,1.61,-,1.59,-,1.39,-,1.13,-,1.45,-,1.36,-,1.92,-,1.42,-,1.9,-,Upgrade
9,Other Current Assets,6.9,6.9,4.91,-,6.61,-,5.16,-,5.16,-,13.36,-,8.27,-,8.13,-,12.76,-,8.24,-,Upgrade
10,Total Current Assets,25.29,25.29,30,-,30.61,-,28.62,-,25.62,-,38.91,-,52.49,-,38.07,-,43,-,32.95,-,Upgrade
11,"Property, Plant & Equipment",26.79,26.79,33.46,-,38.39,-,44.04,-,62.63,-,73.16,-,61.01,-,74.46,-,47.73,-,65.92,-,Upgrade
12,Long-Term Investments,1.13,1.13,1.13,-,3.98,-,4.46,-,5.61,-,3.17,-,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,5.51,5.51,5.51,-,2.33,-,2.33,-,1.86,-,1.86,-,3.84,-,3.84,-,2.85,-,2.85,-,Upgrade
14,Other Long-Term Assets,10.07,10.07,17.57,-,17.57,-,19.11,-,20.97,-,18.93,-,25.32,-,21.69,-,18.43,-,18.42,-,Upgrade
