,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,178.99,204.52,174.01,165.01,357.6,194.17,168.63,165.43,161.05,199.33,162.87,376.64,168.94,170.4,150.31,136.48,178.05,145.87,118.7,82.79,Upgrade
1,Other Revenue,-,-12.54,12.54,-,-,-11.46,11.46,-,18.27,-7.64,7.64,-,19.27,-8.25,8.25,-,18.59,-6.15,6.15,-,Upgrade
2,Revenue,178.99,191.98,186.55,165.01,357.6,182.71,180.09,165.43,179.32,191.69,170.51,376.64,188.21,162.14,158.56,136.48,196.64,139.72,124.84,82.79,Upgrade
3,Revenue Growth (YoY),-49.95%,5.07%,3.59%,-0.25%,99.42%,-4.69%,5.62%,-56.08%,-4.72%,18.22%,7.54%,175.96%,-4.29%,16.05%,27.01%,64.86%,40.27%,6.89%,0.85%,-20.15%,Upgrade
4,Cost of Revenue,117.17,105.89,108.04,111.36,247.54,101.49,104.49,104.9,130.5,110.49,104.76,187.06,120.17,86.53,96.65,78.01,138.43,70.13,64.51,48.76,Upgrade
5,Gross Profit,61.81,86.09,78.51,53.65,110.05,81.22,75.59,60.53,48.82,81.2,65.75,189.58,68.04,75.61,61.91,58.48,58.21,69.59,60.34,34.03,Upgrade
6,"Selling, General & Admin",30.85,26.5,25.57,27.1,44.3,27.09,24.45,21.58,34.69,23.67,20.4,24.32,30.14,21.14,17.17,15.72,29.52,15.04,15.02,10.07,Upgrade
7,Research & Development,2.51,2.52,2.16,1.85,2.2,2.41,2.29,1.85,1.89,1.93,1.77,1.49,5.77,0.64,0.59,0.63,0.27,0.84,1.35,-,Upgrade
8,Other Operating Expenses,1.61,0.25,1.41,0.52,5.76,-1.98,2.28,0.18,-13.7,-0.22,-0.8,62.56,5.16,0.3,0.54,1.02,8.58,0.66,0.24,-0.27,Upgrade
9,Operating Expenses,35.49,28.09,31.14,28.13,52.19,27.67,29.06,23.5,21.38,26.96,21.88,87.67,41.41,21.96,18.83,17.06,38.58,16.81,16.08,9.98,Upgrade
10,Operating Income,26.32,57.99,47.38,25.52,57.86,53.55,46.53,37.03,27.45,54.24,43.87,101.91,26.63,53.65,43.08,41.42,19.63,52.78,44.26,24.05,Upgrade
11,Interest Expense,-14.75,-2.86,-3.64,-3.48,-,-4.08,-5.53,-5.21,-,-0.6,-0.58,-0.04,-,-0.79,-0.91,-0.05,-3.89,-1.82,-1.23,-1.28,Upgrade
12,Interest & Investment Income,9.98,3.96,4.78,6.01,24.54,6.05,7.11,6.34,1.26,1.7,1.64,2.34,5.17,0.89,0.78,0.8,-,-,41.04,0.75,Upgrade
13,Other Non Operating Income (Expenses),0.87,-1.8,0.98,-0.46,9.86,5.47,-0.49,-0.24,-4.98,-0.33,-0.62,-0.86,-2.13,-0.01,0.29,-0.13,-0.57,0.4,-0.13,-0.08,Upgrade
14,EBT Excluding Unusual Items,22.42,57.28,49.5,27.59,92.26,60.99,47.61,37.92,23.73,55.01,44.32,103.35,29.66,53.74,43.25,42.04,15.17,51.36,83.94,23.44,Upgrade
15,Gain (Loss) on Sale of Investments,9.67,-1.14,0.7,-1.77,23.01,8.7,-6.17,-2.57,9.14,-0.45,-0.38,-2.83,-5.91,-3.02,7.81,-5.22,-112.95,-,-8.97,-1.07,Upgrade
16,Gain (Loss) on Sale of Assets,0.02,0,-0.47,0.02,-0.12,-0.02,0.42,0.02,-0.09,0,0.01,0.06,552.3,-0.53,-0.16,-1.01,0.13,-0.16,-,0,Upgrade
17,Asset Writedown,-0.03,-,-,-,-0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,1.52,-0.68,-0.86,0.03,-,-5.86,5.86,-,26,-,-,-,159.13,-,-,-,7.34,-,-,-,Upgrade
19,Pretax Income,33.6,55.46,48.87,25.87,114.67,63.81,47.72,35.37,58.77,54.56,43.94,100.58,735.18,50.19,50.91,35.81,-90.31,51.2,74.97,22.36,Upgrade
20,Income Tax Expense,7.05,15.62,10.98,9.78,-3.07,16.25,26.96,12.17,12.17,13.41,10.33,26.64,188.05,12.63,12.64,10.56,-19.83,13.77,26.76,6.16,Upgrade
