,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1378,1456,716,451,548,824,702,1405,1378,2377,1756,Upgrade
1,Market Cap Growth,222.85%,222.85%,30.54%,-45.25%,-21.92%,-41.35%,-49.02%,-40.91%,-21.54%,35.38%,14.04%,Upgrade
2,Enterprise Value,1361,1143,709,546,1319,1600,1477,1808,1979,2979,2168,Upgrade
3,Last Close Price,0.27,0.28,0.27,0.17,0.20,0.30,0.26,0.52,0.51,0.88,0.65,Upgrade
4,PE Ratio,10.59,21.01,17.56,-,-,-5.24,-,86.88,81.03,-428.85,-,Upgrade
5,PS Ratio,6.19,12.28,7.14,4.46,5.09,7.37,5.97,11.83,10.17,17.39,14.97,Upgrade
6,PB Ratio,0.57,0.56,0.39,0.25,0.30,0.44,0.37,0.68,0.68,1.22,0.90,Upgrade
7,P/TBV Ratio,0.87,0.87,0.39,0.25,0.30,0.44,0.37,0.68,0.68,1.22,0.90,Upgrade
8,P/FCF Ratio,-,-,-7.71,-,-,-,-10.92,-,14.67,-,-,Upgrade
9,P/OCF Ratio,-,-,-7.71,-,-,-,-10.92,-,14.67,-,-,Upgrade
10,EV/Sales Ratio,11.47,9.64,7.07,5.40,12.25,14.31,12.56,15.22,14.61,21.79,18.48,Upgrade
11,EV/EBITDA Ratio,16.90,-,10.28,7.30,15.59,19.12,18.04,24.54,27.12,74.81,290.34,Upgrade
12,EV/EBIT Ratio,17.17,14.42,10.30,7.32,15.62,19.16,18.08,24.62,27.26,70.40,310.98,Upgrade
13,EV/FCF Ratio,-,-,-7.64,-,-,-,-22.96,-,21.08,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.13,0.24,0.55,0.57,0.49,0.49,0.54,0.55,Upgrade
15,Debt / FCF Ratio,-,-,-0.01,-,-,-,-16.79,-,10.62,-,-,Upgrade
16,Return on Capital Employed (ROCE),3.03%,3.03%,3.71%,4.15%,4.57%,4.46%,4.24%,3.52%,3.53%,2.13%,0.35%,Upgrade
17,Earnings Yield,5.03%,4.76%,5.69%,-2.54%,-1.16%,-19.08%,-22.37%,1.15%,1.23%,-0.23%,-2.04%,Upgrade
18,FCF Yield,-3.78%,-3.78%,-12.97%,-33.29%,-4.46%,10.44%,-9.16%,9.29%,6.82%,-15.53%,-9.98%,Upgrade
19,Buyback Yield / Dilution,-2.54%,-5.09%,-,-,-0.00%,0.00%,0.00%,-,-,-,-,Upgrade
20,Total Shareholder Return,-2.54%,-5.09%,-,-,-0.00%,0.00%,0.00%,-,-,-,-,Upgrade
