,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,194.06,284.38,220.55,303.1,223.49,247.04,195.98,350.23,138.77,316.43,Upgrade
1,Short-Term Investments,0.14,0.2,0.2,0.2,0.3,0.18,0.19,0.2,0.28,0.33,Upgrade
2,Trading Asset Securities,18,-,-,-,-,-,-,149.45,268.76,105.66,Upgrade
3,Cash & Short-Term Investments,212.2,284.59,220.75,303.3,223.8,247.22,196.16,499.88,407.82,422.42,Upgrade
4,Cash Growth,-3.87%,-6.17%,-1.36%,22.69%,14.09%,-50.55%,-51.90%,18.34%,-8.45%,-6.42%,Upgrade
5,Accounts Receivable,1216,1043,1035,921.24,873.09,831.7,885.37,741.01,961.05,737.97,Upgrade
6,Other Receivables,13.86,1.84,9.59,8.58,12.04,9.56,15.58,8.42,22.02,12.07,Upgrade
7,Receivables,1230,1045,1044,929.81,885.13,841.26,900.94,749.43,983.07,750.03,Upgrade
8,Prepaid Expenses,0.95,0.76,0.11,0.58,0.2,0.64,0.18,0.5,-,4.45,Upgrade
9,Other Current Assets,-,-,253.59,430.39,981.9,930.84,878.57,734.7,1354,922.87,Upgrade
10,Total Current Assets,1443,1331,1519,1664,2091,2020,1976,1985,2745,2100,Upgrade
11,"Property, Plant & Equipment",0.46,0.66,1.24,1.83,0.58,0.84,1.53,2.3,1.1,4.91,Upgrade
12,Goodwill,451.31,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,224.26,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,33.85,Upgrade
15,Long-Term Deferred Tax Assets,3.33,2.88,2.63,2.03,2.92,3.36,5.77,5.46,9.08,8.47,Upgrade
16,Other Long-Term Assets,368,368,368,368,398,419,576,576,-,576,Upgrade
17,Total Assets,2491,1702,1891,2036,2493,2443,2559,2568,2755,2723,Upgrade
18,Accounts Payable,28.12,0.05,0.05,0.05,1.24,1.3,1.23,7.61,6.55,2.25,Upgrade
19,Accrued Expenses,-,4.44,-,3.88,-,2.39,-,1.88,-,2.09,Upgrade
20,Short-Term Debt,-,-,212.5,367.5,852,851,810.5,809.5,925,927,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,17.79,29.55,12.02,-,-,-,-,Upgrade
22,Current Portion of Leases,0.29,0.57,1.69,1.21,0.3,0.65,1.26,1.2,-,-,Upgrade
23,Current Income Taxes Payable,12.09,11.62,8.06,10.42,6.8,4.75,6.68,8.13,6.58,4.29,Upgrade
24,Other Current Liabilities,14.9,1.33,6.12,2.23,5.18,3.06,5.7,9.9,9.68,6.37,Upgrade
25,Total Current Liabilities,55.4,18.01,228.43,403.08,895.06,875.16,825.38,838.22,947.81,942,Upgrade
26,Long-Term Debt,-,-,-,-,-,15.94,28.17,28.22,30.35,29.5,Upgrade
27,Long-Term Leases,-,-,-,0.57,0.16,-,-,0.65,0.38,4.13,Upgrade
28,Total Liabilities,55.4,18.01,228.43,403.64,895.23,891.1,853.55,867.09,978.54,975.62,Upgrade
29,Common Stock,45.82,230.16,230.16,230.16,230.16,230.16,230.16,230.16,230.16,230.16,Upgrade
30,Additional Paid-In Capital,3172,2465,2465,2465,2465,2465,2465,2465,2465,2465,Upgrade
31,Retained Earnings,-1073,-1099,-1138,-1136,-1128,-1131,-993.66,-1003,-1007,-1017,Upgrade
32,Comprehensive Income & Other,94.89,87.19,104.52,72.31,29.52,-13,3.67,8.17,88.15,68.67,Upgrade
33,Total Common Equity,2239,1684,1662,1632,1597,1552,1706,1701,1777,1747,Upgrade
34,Minority Interest,195.77,0,-,-,-,-,-,-,-,-,Upgrade
35,Shareholders' Equity,2435,1684,1662,1632,1597,1552,1706,1701,1777,1747,Upgrade
36,Total Liabilities & Equity,2491,1702,1891,2036,2493,2443,2559,2568,2755,2723,Upgrade
37,Total Debt,0.29,0.57,214.19,387.07,882.01,879.61,839.94,839.58,955.73,960.62,Upgrade
38,Net Cash (Debt),211.92,284.02,6.56,-83.77,-658.21,-632.39,-643.77,-339.69,-547.91,-538.2,Upgrade
39,Net Cash Growth,3128.93%,-,-,-,-,-,-,-,-,-,Upgrade
40,Net Cash Per Share,0.07,0.11,0.00,-0.03,-0.24,-0.23,-0.24,-0.13,-0.20,-0.20,Upgrade
41,Filing Date Shares Outstanding,5201,2701,2701,2701,2701,2701,2701,2701,2701,2701,Upgrade
42,Total Common Shares Outstanding,5201,2701,2701,2701,2701,2701,2701,2701,2701,2701,Upgrade
43,Working Capital,1388,1313,1290,1261,1196,1145,1150,1146,1797,1158,Upgrade
44,Book Value Per Share,0.43,0.62,0.62,0.60,0.59,0.57,0.63,0.63,0.66,0.65,Upgrade
45,Tangible Book Value,1564,1684,1662,1632,1597,1552,1706,1701,1777,1747,Upgrade
46,Tangible Book Value Per Share,0.30,0.62,0.62,0.60,0.59,0.57,0.63,0.63,0.66,0.65,Upgrade
47,Machinery,-,1.38,-,1.39,-,1.33,-,3.36,-,3.5,Upgrade
48,Leasehold Improvements,-,1.06,-,1.92,-,1.92,-,3.72,-,3.72,Upgrade
