,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,111.23,2936,2148,2358,1367,771.56,624.33,539.41,384.51,303.66
1,Revenue Growth (YoY),-94.82%,24.50%,57.18%,205.63%,118.91%,43.04%,62.37%,77.64%,83.55%,156.44%
2,Cost of Revenue,110.79,2696,1941,2118,1178,533.78,410.26,342.2,280.16,227.23
3,Gross Profit,0.44,239.43,206.98,239.76,188.46,237.78,214.07,197.21,104.35,76.42
4,"Selling, General & Admin",323.76,697.77,382.04,636.06,77.99,66.99,49.8,35.46,11.42,11.8
5,Research & Development,1.87,26.62,43.39,6.49,46.28,41.88,29.9,23.69,3.68,4.4
6,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-0.3
7,Operating Expenses,378.74,798.27,448.74,671.95,126.71,108.74,80.7,59.05,27.85,20.37
8,Operating Income,-378.3,-558.83,-241.76,-432.19,61.76,129.04,133.37,138.16,76.51,56.05
9,Interest Expense,-0.74,-1.08,-1.22,-1.28,-0.49,-0.45,-0.55,-0.64,-0.32,-0.2
10,Interest & Investment Income,1.46,3.24,5.69,14.33,16.15,6.33,2.58,0.94,-,1.45
11,Earnings From Equity Investments,0.04,1.99,-0.13,0.37,0.07,0.07,-,-,-,-
12,Currency Exchange Gain (Loss),10.28,-33.21,43.73,37.04,6,-1,-29.75,-,-,-
13,Other Non Operating Income (Expenses),-2.01,-11.75,-2.22,-9.06,2.41,4.16,1.71,5.91,-4.79,13.06
14,EBT Excluding Unusual Items,-369.28,-599.64,-195.9,-390.8,85.89,138.16,107.36,144.37,71.4,70.36
15,Gain (Loss) on Sale of Investments,2.36,1.42,-0.52,-11.88,-12.77,-3.9,0.3,-,-,-
16,Gain (Loss) on Sale of Assets,-0.01,-0.03,1.57,-0,-,-0.2,-,-0.38,-0.02,-0.06
17,Asset Writedown,-,-,-,-2.33,-,-,-,-,-,-
18,Other Unusual Items,-,-,-,-,-,-,-,-82.02,-,-23.14
19,Pretax Income,-366.93,-598.26,-194.85,-405.01,73.12,134.06,107.66,61.98,71.38,47.17
20,Income Tax Expense,0.07,0.05,0.09,9.59,-2.36,-3.16,0.24,-8.88,3.56,1.42
21,Earnings From Continuing Operations,-366.99,-598.31,-194.94,-414.6,75.48,137.22,107.42,70.86,67.82,45.75
22,Minority Interest in Earnings,11.79,8.97,0.11,-0.33,-,-,-,-,-,-
23,Net Income,-355.2,-589.33,-194.83,-414.93,75.48,137.22,107.42,70.86,67.82,45.75
24,Net Income to Common,-355.2,-589.33,-194.83,-414.93,75.48,137.22,107.42,70.86,67.82,45.75
25,Net Income Growth,-,-,-,-,-29.74%,93.66%,58.39%,54.87%,146.55%,74.27%
26,Shares Outstanding (Basic),2372,2369,2369,2340,2176,2143,2185,1933,1631,1632
27,Shares Outstanding (Diluted),2372,2369,2369,2340,2176,2143,2185,1933,1631,1632
28,Shares Change (YoY),0.11%,1.25%,8.87%,9.18%,-0.39%,10.89%,33.95%,18.44%,6.74%,17.48%
29,EPS (Basic),-0.15,-0.25,-0.08,-0.18,0.03,0.06,0.05,0.04,0.04,0.03
30,EPS (Diluted),-0.15,-0.25,-0.08,-0.18,0.03,0.06,0.05,0.04,0.04,0.03
31,EPS Growth,-,-,-,-,-29.46%,74.71%,18.24%,30.69%,130.99%,48.34%
32,Free Cash Flow,-37.21,-117.96,-138.7,-388.83,-172.56,-124.83,-257.55,-352.37,-72.86,9.89
33,Free Cash Flow Per Share,-0.02,-0.05,-0.06,-0.17,-0.08,-0.06,-0.12,-0.18,-0.04,0.01
34,Operating Margin,-340.12%,-19.03%,-11.25%,-18.33%,4.52%,16.73%,21.36%,25.61%,19.90%,18.46%
35,Profit Margin,-319.35%,-20.07%,-9.07%,-17.60%,5.52%,17.78%,17.21%,13.14%,17.64%,15.07%
36,Free Cash Flow Margin,-33.46%,-4.02%,-6.46%,-16.49%,-12.63%,-16.18%,-41.25%,-65.33%,-18.95%,3.26%
37,EBITDA,-368.01,-543.48,-231.07,-422.06,69.13,135.72,134.97,139.44,77.42,56.63
38,D&A For EBITDA,10.29,15.35,10.69,10.13,7.37,6.68,1.6,1.28,0.92,0.58
39,EBIT,-378.3,-558.83,-241.76,-432.19,61.76,129.04,133.37,138.16,76.51,56.05
