,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,85.25,115.19,169.89,186.41,238.2,329.92,475.45,121.62,98.97,101.52,121.56,164.31,382,367.18,37.62,55.27,-,31.86,-,41.92,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,18,18,8,8,-,3,-,-,Upgrade
2,Accounts Receivable,771.61,769.6,641.15,621.68,597.57,583.54,584.21,569.3,591.8,606.08,576.56,543.19,521.26,475.45,447.02,401.29,-,356.65,-,263.37,Upgrade
3,Other Receivables,47.91,40.98,40.3,35.38,47.47,45.22,20,14.96,22.98,17.14,21.07,20.96,20.74,17.53,18.34,10.46,-,17.52,-,11.12,Upgrade
4,Inventory,29.4,34.67,39.12,34.03,35.47,34.95,38.6,39.23,44.24,44.03,51.21,47.14,46.48,30.31,28.13,25.27,-,31.88,-,34.99,Upgrade
5,Prepaid Expenses,-,0.3,-,1.13,-,0.62,-,0.06,-,0.24,-,1.2,-,0.14,-,0.1,-,0.1,-,0.01,Upgrade
6,Other Current Assets,75.17,77.9,78.43,60.31,55.11,50.01,69.11,59.9,41.99,35.22,38.26,44.33,41.91,36.13,37.92,35.18,-,34.31,-,40.11,Upgrade
7,Total Current Assets,1009,1039,968.89,938.94,973.81,1044,1187,805.07,799.97,804.23,808.67,821.12,1030,944.75,577.03,535.58,-,475.32,-,391.53,Upgrade
8,"Property, Plant & Equipment",964.93,926.06,914.86,907.39,876.91,800.49,763.42,733.81,686.79,690.05,663.24,669.53,653.37,633.03,629.3,642.51,-,649.45,-,657.48,Upgrade
9,Goodwill,33.58,33.58,33.58,33.58,55.12,55.12,55.12,55.12,55.12,55.12,55.12,55.12,56.42,46.2,46.2,46.2,-,49.27,-,49.27,Upgrade
10,Other Intangible Assets,133.84,135.61,76.89,78.5,19.7,21.05,21.63,16.78,22.64,12.47,12.38,13.27,12.21,6.17,6.43,6.77,-,7.41,-,8.19,Upgrade
11,Long-Term Investments,64.13,53.19,66.16,66.23,76.44,75.22,73.83,70.95,73.47,72.31,54.06,70.28,53.13,52.93,26.59,26.59,-,25.64,-,23.16,Upgrade
12,Long-Term Loans Receivable,-,-,-,-,-,1.08,-,1.9,-,2.7,-,3.49,-,4.26,-,5.13,-,6.03,-,6.14,Upgrade
13,Long-Term Deferred Tax Assets,9.62,10.32,3.86,3.72,4.03,3.99,3.89,4.48,3.83,3.51,4.5,4.44,5.76,2.55,1.92,1.92,-,0.77,-,0.55,Upgrade
14,Long-Term Deferred Charges,92.85,99.39,103.1,103.5,117.78,114.08,113,110.18,115.99,118.95,120.71,116.4,121.56,110.02,104.27,108.03,-,111.74,-,116.8,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,6.17,-,6.62,-,7.05,-,7.47,-,7.87,-,8.26,-,8.64,-,9,Upgrade
16,Other Long-Term Assets,129.6,156.76,142.58,154.5,214.51,152.4,76.41,75.05,73.34,42.87,83.84,42.33,30.77,16.94,34.27,15.91,-,14.93,-,16.5,Upgrade
17,Total Assets,2438,2454,2310,2286,2338,2274,2295,1880,1831,1809,1803,1803,1964,1825,1426,1397,-,1349,-,1279,Upgrade
18,Accounts Payable,102.74,109.59,84.76,82.33,68.51,68.11,76.14,74.93,75.11,93.24,97.83,94.98,97.75,100.89,100.3,40.19,-,32.11,-,63.42,Upgrade
