,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,125.06,119.65,97.97,79.81,137.22,128.93,96.46,84.68,121.23,101.71,116.75,98.47,140.27,106.65,125.36,120.7,135.42,122.45,127,124.7,Upgrade
1,Other Revenue,-11.95,11.95,-,17.41,-5.97,5.97,-,20.59,-11.23,11.23,-,28.58,-19.13,19.13,-,13.16,-3.53,3.53,-,4.85,Upgrade
2,Revenue,113.11,131.61,97.97,97.21,131.25,134.9,96.46,105.27,110,112.94,116.75,127.05,121.13,125.78,125.36,133.86,131.89,125.98,127,129.55,Upgrade
3,Revenue Growth (YoY),-13.82%,-2.44%,1.56%,-7.65%,19.31%,19.44%,-17.38%,-17.15%,-9.19%,-10.21%,-6.87%,-5.08%,-8.16%,-0.16%,-1.29%,3.32%,1.80%,22.87%,23.87%,49.71%,Upgrade
4,"Selling, General & Admin",25.52,23.83,24.53,40,25.79,28.17,23.08,23.11,22.69,20.78,17.86,28.48,24.05,22.37,16.58,22.05,20.61,20.38,14.51,21.89,Upgrade
5,Provision for Bad Debts,4.41,16.17,1.2,-0.91,1.93,7.14,-0.1,0.18,-1.71,2.91,1.92,-4.62,-4.19,5.76,3.73,3.47,4.24,2.77,3.39,-1.32,Upgrade
6,Other Operating Expenses,90.23,108.68,73.7,68.06,89.81,97.03,64.53,69.67,71.44,67.61,61.84,73.9,64.88,57.47,55.71,71.99,58.54,58.45,59.21,62.78,Upgrade
7,Total Operating Expenses,121.4,150.91,99.92,108.74,118.68,134.22,88.87,94.37,94.56,92.75,82.76,100.47,86.18,87.06,76.98,100.46,84.46,82.59,77.75,84.6,Upgrade
8,Operating Income,-8.29,-19.31,-1.95,-11.52,12.56,0.69,7.59,10.9,15.44,20.19,33.99,26.58,34.95,38.72,48.38,33.4,47.43,43.39,49.25,44.95,Upgrade
9,Interest Expense,-10.8,-13.07,-9.92,-12.21,-8.44,-12.22,-4.73,-6.21,1.19,-3.62,-1.14,-4.53,-3.78,-3.86,-3.84,-2.85,-5.74,-3.84,-3.29,-2.46,Upgrade
10,Interest Income,0.33,0.61,0.34,-9.37,0.87,1.43,0.33,0.75,2.18,0.28,0.73,0.21,2.27,0.21,0.09,0.08,0.05,0.18,0.05,0.83,Upgrade
11,Net Interest Expense,-10.47,-12.47,-9.58,-21.59,-7.57,-10.79,-4.4,-5.47,3.37,-3.34,-0.41,-4.32,-1.51,-3.64,-3.75,-2.78,-5.69,-3.66,-3.24,-1.64,Upgrade
12,Income (Loss) on Equity Investments,2.14,-2.77,-0.07,-,-0.84,-7.95,2.89,-,-1.03,1.03,-,-,-1.34,-1.39,2.73,-0.87,1.82,0.81,1.72,-0.31,Upgrade
13,Currency Exchange Gain (Loss),1.07,-1.07,-,-2.34,-2.49,2.49,-,-0.14,-0.06,0.06,-,-1.26,0.14,-0.14,-,-0.92,0.59,-0.59,-,0.26,Upgrade
14,Other Non-Operating Income (Expenses),-3.47,-1.64,-0.73,-12.14,7.74,5.66,-0.92,9.46,-11.14,2.95,-3.11,0.22,-3.26,-0.57,3.13,6.3,-7.76,-0.84,0.19,0.02,Upgrade
15,EBT Excluding Unusual Items,-19.02,-37.26,-12.32,-47.59,9.4,-9.91,5.16,14.75,6.59,20.88,30.46,21.21,28.98,32.98,50.48,35.13,36.39,39.11,47.92,43.28,Upgrade
16,Impairment of Goodwill,-,-,-,-21.54,-,-,-,-,-,-,-,-,-,-,-,-3.07,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-6.74,-,-,-,-2.88,-,-,-,-0.43,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.98,-0.19,-0.66,0.95,0.91,-0.59,0.81,0.03,-,-,-,-,-,0.74,-0.74,-0,-,-,-,-0.02,Upgrade
19,Asset Writedown,-12.46,0.07,-0.17,-38.38,-0.32,-0.2,-0.12,-23.83,3.84,-4.66,-0.44,-14.24,-5.29,-2.46,-,-16.87,2.82,-13.24,-,-9.76,Upgrade
20,Other Unusual Items,0.18,-0.16,-0.03,4.24,-3.97,-2.55,6.52,0.11,-,-,-,9.99,-,-,-,9.11,0,-0,-,0.61,Upgrade
21,Pretax Income,-30.32,-37.54,-13.18,-109.05,6.02,-13.24,12.37,-11.82,10.43,16.23,30.03,16.53,23.7,31.26,49.74,24.29,39.21,25.87,47.92,34.11,Upgrade
22,Income Tax Expense,2.01,-1.98,0.41,3.83,1.33,-0.75,1.75,2.66,2.66,1.24,2.6,4.75,3.19,2.86,2.51,1.61,3.21,2.11,2.24,2.7,Upgrade
23,Earnings From Continuing Ops.,-32.32,-35.55,-13.59,-112.88,4.68,-12.5,10.62,-14.48,7.77,14.99,27.43,11.77,20.5,28.4,47.23,22.69,36,23.75,45.68,31.41,Upgrade
24,Minority Interest in Earnings,2.6,3.55,0.98,2.06,-0.99,3.26,0.66,0.84,0.59,0.5,0.06,1.12,0.2,0.05,-0.27,-0.69,-0.44,-0.81,-1.32,-0.53,Upgrade
25,Net Income,-29.72,-32,-12.61,-110.82,3.69,-9.23,11.28,-13.65,8.35,15.49,27.49,12.9,20.71,28.45,46.96,22,35.56,22.94,44.37,30.88,Upgrade
26,Net Income to Common,-29.72,-32,-12.61,-110.82,3.69,-9.23,11.28,-13.65,8.35,15.49,27.49,12.9,20.71,28.45,46.96,22,35.56,22.94,44.37,30.88,Upgrade
27,Net Income Growth,-,-,-,-,-55.83%,-,-58.96%,-,-59.65%,-45.55%,-41.47%,-41.37%,-41.77%,24.01%,5.83%,-28.77%,15.15%,-22.83%,49.25%,16.79%,Upgrade
28,Shares Outstanding (Basic),166,161,158,167,21,248,161,174,163,157,162,162,156,135,120,117,123,120,120,120,Upgrade
29,Shares Outstanding (Diluted),166,161,158,167,21,248,161,174,163,157,162,162,156,135,120,117,123,120,120,120,Upgrade
30,Shares Change (YoY),686.66%,-35.02%,-2.16%,-4.28%,-87.03%,58.19%,-0.33%,7.63%,4.21%,15.86%,34.29%,38.10%,27.41%,12.23%,0.41%,-2.61%,1.95%,-0.71%,-1.17%,-0.43%,Upgrade
