,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,82421,97388,81902,93828,86029,87742,87361,90145,58203,66630,Upgrade
1,Revenue Growth (YoY),0.63%,3.79%,-4.80%,6.94%,-1.52%,-2.67%,50.10%,35.29%,1.38%,14.03%,Upgrade
2,Cost of Revenue,77495,90594,74932,86263,77562,77735,78898,82073,52793,60341,Upgrade
3,Gross Profit,4926,6795,6970,7565,8467,10007,8463,8072,5410,6289,Upgrade
4,"Selling, General & Admin",4538,5553,4602,5372,4915,5176,4567,4887,3082,3885,Upgrade
5,Other Operating Expenses,-2152,-2187,-2095,-2442,-1625,-1965,-1711,-1877,-1423,-1697,Upgrade
6,Operating Expenses,2386,3366,2507,2930,3291,3210,2856,3011,1659,2188,Upgrade
7,Operating Income,2540,3428,4462,4635,5176,6796,5607,5061,3751,4101,Upgrade
8,Interest Expense,-792.25,-789.42,-717.97,-658.39,-560.24,-523.79,-596.34,-649.61,-610.26,-739.66,Upgrade
9,Interest & Investment Income,227.64,226.9,233.72,123.01,118.86,103.63,81.89,56.99,54.11,73.97,Upgrade
10,Earnings From Equity Investments,0.94,0.66,-1.98,0.46,0.11,3.69,2.73,1.5,0.52,-1.58,Upgrade
11,EBT Excluding Unusual Items,1977,2867,3976,4100,4735,6380,5095,4470,3195,3434,Upgrade
12,Gain (Loss) on Sale of Investments,9.25,6.17,18.99,-9.6,-0.51,15.01,5.61,10.83,-10.29,10.72,Upgrade
13,Gain (Loss) on Sale of Assets,-24.35,-89.42,-5.49,172.75,-46.63,-0.77,8.43,5.36,7.54,-28.6,Upgrade
14,Other Unusual Items,2.76,-,58.08,-,-,-,-,-,-,-,Upgrade
15,Pretax Income,1964,2783,4048,4263,4688,6394,5109,4486,3192,3416,Upgrade
16,Income Tax Expense,464.42,807.66,1032,1087,1229,1719,1377,1215,883.31,998.89,Upgrade
17,Earnings From Continuing Operations,1500,1976,3015,3176,3459,4675,3732,3272,2309,2417,Upgrade
18,Minority Interest in Earnings,79.53,33.77,-6.58,63.27,-10.37,-41.9,-36.48,-23.6,-17.43,2.51,Upgrade
19,Net Income,1580,2009,3009,3239,3449,4633,3696,3248,2292,2419,Upgrade
20,Net Income to Common,1580,2009,3009,3239,3449,4633,3696,3248,2292,2419,Upgrade
21,Net Income Growth,-47.50%,-37.97%,-12.76%,-30.08%,-6.68%,42.64%,61.26%,34.25%,10.06%,34.51%,Upgrade
22,Shares Outstanding (Basic),2386,2392,2402,2408,2415,2384,2298,2274,2272,2272,Upgrade
23,Shares Outstanding (Diluted),2386,2462,2476,2514,2521,2491,2405,2427,2429,2428,Upgrade
24,Shares Change (YoY),-3.64%,-2.09%,-1.79%,0.94%,4.83%,2.65%,-1.01%,-0.07%,0.04%,-0.01%,Upgrade
25,EPS (Basic),0.66,0.84,1.25,1.35,1.43,1.94,1.61,1.43,1.01,1.07,Upgrade
26,EPS (Diluted),0.66,0.84,1.24,1.32,1.40,1.89,1.57,1.38,0.98,1.03,Upgrade
27,EPS Growth,-46.82%,-36.47%,-10.88%,-30.18%,-10.96%,36.75%,60.40%,34.27%,10.02%,33.40%,Upgrade
28,Free Cash Flow,1687,1716,1846,3407,2218,1910,4455,2522,3570,1538,Upgrade
29,Free Cash Flow Per Share,0.71,0.70,0.75,1.36,0.88,0.77,1.85,1.04,1.47,0.63,Upgrade
30,Operating Margin,3.08%,3.52%,5.45%,4.94%,6.02%,7.75%,6.42%,5.61%,6.44%,6.15%,Upgrade
31,Profit Margin,1.92%,2.06%,3.67%,3.45%,4.01%,5.28%,4.23%,3.60%,3.94%,3.63%,Upgrade
32,Free Cash Flow Margin,2.05%,1.76%,2.25%,3.63%,2.58%,2.18%,5.10%,2.80%,6.13%,2.31%,Upgrade
33,EBITDA,3764,4145,5105,5652,6264,7723,6420,5792,4402,4748,Upgrade
34,D&A For EBITDA,1224,716.51,642.26,1018,1088,926.75,812.69,731.09,651.6,646.96,Upgrade
35,EBIT,2540,3428,4462,4635,5176,6796,5607,5061,3751,4101,Upgrade
36,Advertising Expenses,210.96,-,427.15,-,398.56,-,611.43,-,367.23,-,Upgrade
