,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,17496,15730,16541,11829,11747,11184,10825,8391,8589,6365,Upgrade
1,Short-Term Investments,3707,1955,2209,500,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,125.19,148.55,116.53,99.03,127.14,160.99,150.15,150.42,149.64,997.91,Upgrade
3,Cash & Short-Term Investments,21328,17834,18866,12428,11874,11345,10976,8541,8739,7363,Upgrade
4,Cash Growth,13.05%,43.50%,58.88%,9.54%,8.19%,32.83%,25.60%,16.00%,10.62%,9.65%,Upgrade
5,Accounts Receivable,3992,4142,2549,1803,1748,1844,1787,1431,1491,1463,Upgrade
6,Other Receivables,-,8225,-,6504,-,5922,-,6503,-,6110,Upgrade
7,Receivables,3992,12367,2549,8307,1748,7766,1787,7934,1491,7573,Upgrade
8,Inventory,18354,16366,15441,15237,14377,11192,8678,9090,9411,9828,Upgrade
9,Other Current Assets,18145,11032,17108,10861,14706,10044,12935,8286,12601,6877,Upgrade
10,Total Current Assets,61818,57599,53963,46833,42705,40347,34375,33851,32243,31642,Upgrade
11,"Property, Plant & Equipment",22941,23133,22357,22267,22001,22244,19586,18787,16936,16557,Upgrade
12,Long-Term Investments,137.73,136.8,132.81,61.3,60.85,55.69,52.01,49.27,47.78,47.26,Upgrade
13,Goodwill,8364,8364,8333,8326,8326,8297,5428,4972,4729,4640,Upgrade
14,Other Intangible Assets,12862,13382,13302,13815,13629,14073,9581,9831,9104,9464,Upgrade
15,Long-Term Deferred Tax Assets,503.69,513.35,453.81,375.34,242.79,236.48,251.63,209.49,266.99,257.58,Upgrade
16,Other Long-Term Assets,338.7,140.45,444.84,151.6,477.21,220.43,643.42,800.79,1492,416.99,Upgrade
17,Total Assets,106964,103268,98986,91829,87442,85474,69917,68501,64819,63024,Upgrade
18,Accounts Payable,13257,11048,9258,8208,7073,5462,3493,4982,4873,4876,Upgrade
19,Accrued Expenses,-,88.4,-,112.23,-,133.23,-,85.94,-,14.01,Upgrade
20,Short-Term Debt,-,15515,-,12928,1936,14041,-,13801,4380,14485,Upgrade
21,Current Portion of Long-Term Debt,19734,357.93,17774,1750,10814,1178,13196,3180,11750,2605,Upgrade
22,Current Portion of Leases,683.62,609.76,517.94,484.08,431.82,395.98,306.87,277.66,251.37,236.64,Upgrade
23,Current Income Taxes Payable,1922,2310,2093,2146,2269,2448,2150,1774,1590,1476,Upgrade
24,Current Unearned Revenue,-,2618,-,2520,-,3702,-,3274,-,2369,Upgrade
