,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,262.21,203.6,238.96,401.33,410.92,288.52,279.11,342.18,310.66,331.82,Upgrade
1,Cash & Short-Term Investments,262.21,203.6,238.96,401.33,410.92,288.52,279.11,342.18,310.66,331.82,Upgrade
2,Cash Growth,9.73%,-49.27%,-41.85%,39.10%,47.22%,-15.68%,-10.15%,3.12%,-21.35%,-43.45%,Upgrade
3,Accounts Receivable,263.16,266.32,237.39,270.01,427.8,265.41,333.43,272.08,322.01,368.09,Upgrade
4,Other Receivables,4.59,4.72,0.54,1.12,6.13,6.07,83.63,4.77,140.36,72.99,Upgrade
5,Receivables,267.75,271.04,237.93,271.13,433.94,271.48,417.06,276.85,462.38,441.08,Upgrade
6,Inventory,404.32,414.61,497.99,497.23,603.32,623.68,667.41,606.56,678.45,765.85,Upgrade
7,Prepaid Expenses,69.38,58.33,92.18,76.83,122.59,147.86,173.23,183.74,-,74.59,Upgrade
8,Other Current Assets,272.34,272.61,0.08,0.14,84.3,88.16,87.61,120.16,-,-,Upgrade
9,Total Current Assets,1276,1220,1067,1247,1655,1420,1624,1529,1451,1613,Upgrade
10,"Property, Plant & Equipment",1344,1385,1511,1593,1720,1834,1956,1869,1789,1766,Upgrade
11,Long-Term Investments,49.99,50.33,64.22,64.24,133.17,142.56,189.46,187.7,194.7,198.43,Upgrade
12,Goodwill,464.8,464.8,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,Upgrade
13,Other Intangible Assets,92.32,92.46,92.35,92.48,92.62,92.76,92.89,93.03,216.35,219.87,Upgrade
14,Long-Term Deferred Tax Assets,11.49,9.8,10.95,10.9,12.44,12.57,42.24,41.27,38.96,39.78,Upgrade
15,Other Long-Term Assets,233.73,226.3,358.72,423.5,443.43,460.7,367.97,351.24,319.71,311.01,Upgrade
16,Total Assets,3472,3449,3638,3964,4590,4496,4806,4606,4544,4682,Upgrade
17,Accounts Payable,352.29,303.89,276.09,338.77,352.06,509.4,231.38,152.48,135.78,143.53,Upgrade
18,Accrued Expenses,186.8,176.93,118.2,201.96,-,191.34,-,5.47,-,-,Upgrade
19,Short-Term Debt,178.9,179.16,364.42,552.3,483.98,209.77,135,1562,2030,2015,Upgrade
20,Current Portion of Long-Term Debt,1067,1114,1018,893.07,1029,889.38,1547,142.72,-,43.53,Upgrade
21,Current Portion of Leases,6.63,6.75,6.57,7.83,7.65,8.09,9.17,12.19,12.3,12.13,Upgrade
22,Current Income Taxes Payable,6.77,90.79,110.29,113.47,123.85,126.99,13.46,10.6,5.99,17.23,Upgrade
23,Current Unearned Revenue,150.31,155.22,185.79,199.03,301.72,300.8,373.45,234.85,199.47,181.4,Upgrade
24,Other Current Liabilities,100.35,135.15,176.52,168.49,516.98,307,635.25,533.1,387.69,379.63,Upgrade
25,Total Current Liabilities,2049,2162,2256,2475,2816,2543,2945,2654,2772,2792,Upgrade
26,Long-Term Debt,266.91,74.38,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,7.96,11.6,10.99,13.24,17.29,22.09,26.29,29.99,27.7,33.87,Upgrade
28,Long-Term Unearned Revenue,50.84,53.37,55.05,58.95,64.42,69.26,71.11,70.39,82.3,78.84,Upgrade
29,Long-Term Deferred Tax Liabilities,37.03,36.74,31.99,32.24,33.7,35.68,104.46,103.31,90.85,89.54,Upgrade
30,Total Liabilities,2412,2338,2354,2579,2931,2670,3147,2858,2972,2995,Upgrade
31,Common Stock,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,Upgrade
32,Additional Paid-In Capital,177.7,177.7,1303,177.7,177.7,177.7,177.7,177.7,177.7,177.7,Upgrade
33,Retained Earnings,1075,1120,-,1360,1486,1572,1379,1493,1423,1509,Upgrade
34,Comprehensive Income & Other,-173.99,-168.86,-,-132.8,-28.09,54.43,80.39,48.21,-78.39,-48.78,Upgrade
35,Total Common Equity,1134,1184,1358,1460,1690,1859,1692,1774,1578,1693,Upgrade
36,Minority Interest,-73.66,-73.6,-73.92,-74.47,-31.64,-33.07,-32.63,-26.23,-6.72,-5.3,Upgrade
37,Shareholders' Equity,1060,1111,1285,1385,1659,1826,1659,1748,1571,1687,Upgrade
38,Total Liabilities & Equity,3472,3449,3638,3964,4590,4496,4806,4606,4544,4682,Upgrade
39,Total Debt,1528,1386,1400,1466,1538,1129,1718,1747,2070,2104,Upgrade
40,Net Cash (Debt),-1265,-1183,-1161,-1065,-1127,-840.82,-1439,-1405,-1760,-1773,Upgrade
41,Net Cash Per Share,-1.15,-1.08,-1.06,-,-1.02,-,-1.31,-,-1.60,-,Upgrade
42,Filing Date Shares Outstanding,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,Upgrade
43,Total Common Shares Outstanding,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,Upgrade
44,Working Capital,-773.28,-942.17,-1189,-1228,-1160,-1123,-1320,-1124,-1320,-1179,Upgrade
45,Book Value Per Share,1.03,1.08,1.23,1.33,1.54,1.69,1.54,1.61,1.43,1.54,Upgrade
46,Tangible Book Value,576.93,626.92,732.62,833.52,1064,1233,1066,1148,827.89,939.31,Upgrade
47,Tangible Book Value Per Share,0.52,0.57,0.67,0.76,0.97,1.12,0.97,1.04,0.75,0.85,Upgrade
48,Land,-,1342,-,170.63,-,171.12,-,334.6,-,333.84,Upgrade
49,Buildings,-,-,-,1327,-,1436,-,1452,-,512.1,Upgrade
50,Machinery,-,808.88,-,850.99,-,934.39,-,856.4,-,799.23,Upgrade
51,Construction In Progress,-,9.46,-,20.52,-,34.91,-,154.73,-,931.59,Upgrade
52,Leasehold Improvements,-,1.02,-,15.2,-,16.27,-,15.36,-,15.95,Upgrade
