,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,20915,14135,20309,19794,13084,13264,11753,11270,8930,7978,8670,11091,8281,8909,8249,8282,4390,3574,1671,1214,2809,Upgrade
1,Market Cap Growth,6.57%,6.57%,72.80%,75.64%,46.53%,66.25%,35.55%,1.61%,7.84%,-10.45%,5.10%,33.92%,88.62%,149.26%,393.56%,582.20%,56.28%,33.53%,-56.95%,-68.59%,-21.85%,Upgrade
2,Enterprise Value,24727,19228,25930,25073,18264,17894,14248,14615,12906,12512,13554,17304,14418,15516,15146,16151,12536,11898,10400,8856,11204,Upgrade
3,Last Close Price,53.60,36.50,50.10,49.30,33.35,34.40,29.80,26.82,21.40,18.65,21.07,24.53,18.50,19.33,18.59,17.42,9.44,7.53,3.48,3.41,6.06,Upgrade
4,PE Ratio,-,-81.01,-,-,-,-,-,6.26,5.14,4.34,4.20,5.02,3.97,4.32,4.09,6.00,5.06,8.99,60.46,-,-,Upgrade
5,PS Ratio,3.40,3.40,7.60,9.47,3.65,2.64,1.80,1.36,1.04,0.87,0.96,1.21,0.93,1.05,0.98,1.08,0.66,0.61,0.31,0.24,0.55,Upgrade
6,PB Ratio,1.04,1.04,1.52,1.48,0.97,0.98,0.86,0.78,0.60,0.56,0.60,0.78,0.58,0.65,0.62,0.67,0.35,0.30,0.15,0.11,0.25,Upgrade
7,P/TBV Ratio,1.06,1.06,1.54,1.49,0.98,0.99,0.87,0.79,0.61,0.56,0.60,0.79,0.58,0.65,0.62,0.67,0.36,0.31,0.15,0.11,0.25,Upgrade
8,P/FCF Ratio,10.32,10.32,-164.91,-,-,-,-,3.65,2.70,2.93,3.14,4.58,3.88,4.07,3.82,4.39,5.13,5.36,6.79,-,-,Upgrade
9,P/OCF Ratio,8.15,8.15,73.29,-21.27,-,-,-,3.47,2.56,2.66,2.70,3.47,2.54,2.38,2.28,2.57,2.17,2.26,1.30,0.94,2.28,Upgrade
10,EV/Sales Ratio,6.34,4.63,9.71,11.99,5.09,3.56,2.18,1.77,1.50,1.37,1.49,1.89,1.63,1.83,1.80,2.10,1.87,2.02,1.90,1.73,2.19,Upgrade
11,EV/EBITDA Ratio,26.40,19.58,66.36,285.46,-,-,4.89,3.61,3.21,3.16,3.33,4.21,3.68,3.21,3.43,4.71,4.36,8.17,7.44,6.28,8.57,Upgrade
12,EV/EBIT Ratio,224.98,224.98,-67.69,-,-,-,-,5.99,5.31,4.91,5.10,6.39,5.65,6.46,6.55,9.65,10.65,18.34,34.55,245.95,-,Upgrade
13,EV/FCF Ratio,18.05,14.04,-210.55,-,-,-,-,4.73,3.90,4.60,4.91,7.15,6.76,7.09,7.01,8.57,14.66,17.84,42.26,-,-,Upgrade
14,Debt / Equity Ratio,0.46,0.46,0.47,0.47,0.44,0.42,0.41,0.46,0.44,0.48,0.50,0.54,0.53,0.61,0.66,0.74,0.77,0.85,1.21,0.86,0.86,Upgrade
15,Debt / EBITDA Ratio,6.29,2.90,3.71,28.25,1535.90,-,12.11,1.49,1.80,2.16,1.44,1.73,2.41,2.29,1.71,2.47,1.39,4.97,11.91,6.24,8.28,Upgrade
16,Debt / FCF Ratio,4.58,4.58,-50.55,-,-,-,-,2.15,1.97,2.55,2.60,3.16,3.56,3.82,4.07,4.88,11.11,14.93,55.42,-,-,Upgrade
17,Asset Turnover,0.34,0.21,0.09,0.10,0.09,0.09,0.31,0.32,0.32,0.36,0.37,0.38,0.30,0.37,0.33,0.32,0.28,0.25,0.19,0.20,Upgrade,
18,Inventory Turnover,1.56,2.71,1.54,0.97,0.98,0.99,1.02,2.00,2.13,2.38,2.30,2.65,2.62,2.16,2.43,2.57,2.42,2.49,2.51,1.87,2.13,Upgrade
19,Quick Ratio,0.78,0.78,0.51,0.39,0.38,0.39,0.48,0.71,0.68,0.61,0.49,0.80,0.68,0.88,0.74,0.67,0.63,0.66,0.84,0.22,0.22,Upgrade
20,Current Ratio,1.68,1.68,1.58,1.57,1.56,1.59,1.65,1.09,1.15,1.06,0.94,1.46,1.58,1.80,1.50,1.24,1.32,1.33,1.20,0.56,0.56,Upgrade
21,Return on Equity (ROE),6.46%,-1.13%,-6.06%,-4.05%,-7.07%,-11.88%,16.80%,10.41%,5.09%,17.85%,15.74%,13.05%,11.97%,24.26%,14.26%,14.52%,12.84%,5.13%,-2.40%,-1.19%,Upgrade,
22,Return on Assets (ROA),2.65%,1.38%,-1.95%,-1.25%,-2.51%,-1.34%,6.73%,5.54%,4.00%,7.79%,6.67%,6.34%,4.87%,8.17%,5.23%,4.89%,3.90%,1.96%,0.50%,-0.27%,Upgrade,
23,Return on Capital (ROIC),3.11%,1.58%,-2.21%,-1.43%,-2.90%,-1.60%,8.06%,6.44%,4.64%,9.20%,7.88%,7.39%,5.70%,9.68%,6.23%,5.75%,4.50%,2.27%,0.59%,-0.32%,Upgrade,
24,Return on Capital Employed (ROCE),0.42%,0.42%,-1.93%,-,-,-,-,12.42%,12.19%,13.13%,13.43%,11.92%,11.23%,10.38%,10.16%,7.61%,5.27%,2.98%,1.40%,0.21%,-,Upgrade
25,Earnings Yield,-0.83%,-1.23%,-3.12%,-5.12%,-1.52%,2.34%,6.29%,15.97%,19.45%,23.03%,23.80%,19.91%,25.18%,23.13%,24.46%,16.67%,19.77%,11.12%,1.65%,-23.80%,-9.11%,Upgrade
26,FCF Yield,6.55%,9.69%,-0.61%,-7.33%,-3.45%,4.36%,12.93%,27.43%,37.08%,34.10%,31.85%,21.83%,25.77%,24.58%,26.18%,22.76%,19.48%,18.66%,14.72%,28.01%,8.44%,Upgrade
27,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,48.34%,-,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.58%,-,-,-,8.74%,Upgrade,
29,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.58%,-,-,-,8.74%,Upgrade,
