,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,254.58,147.96,60.54,71.32,62.33,73.02,252.78,253.9,255.03,291.99,304.02,312.02,248.33,304.94,272.07,265.81,240.45,209.19,148.58,162.33,Upgrade
1,Revenue Growth (YoY),308.47%,102.63%,-76.05%,-71.91%,-75.56%,-74.99%,-16.86%,-18.62%,2.70%,-4.25%,11.74%,17.38%,3.28%,45.78%,83.11%,63.75%,29.01%,28.21%,2.05%,-0.39%,Upgrade
2,Cost of Revenue,207.76,118.51,72.04,73.22,76.62,79.17,150.07,157.27,179.32,174.3,198.49,200.21,165.68,179,188.32,175.72,174.35,173.7,130.41,146.95,Upgrade
3,Gross Profit,46.82,29.44,-11.5,-1.9,-14.29,-6.15,102.71,96.63,75.71,117.69,105.53,111.81,82.65,125.94,83.75,90.09,66.11,35.49,18.17,15.37,Upgrade
4,"Selling, General & Admin",9.94,10.65,9.1,10.07,11.4,7.9,9.58,18.39,16.22,8.3,9.95,16.17,9.46,10.29,8.1,13.66,8.03,5.79,9.19,15.12,Upgrade
5,Research & Development,4.7,2.11,0.79,0.87,1.76,1.44,4.64,6.66,7.36,5.47,5.89,10.35,6.62,5.05,4.42,11.02,3.25,2.26,1.97,3.2,Upgrade
6,Other Operating Expenses,0.71,0.69,0.71,0.94,0.93,0.95,0.97,1.26,1.31,1.36,1.42,1.44,1.42,1.42,1.42,0.63,0.6,0.59,0.6,0.54,Upgrade
7,Operating Expenses,15.41,13.51,10.68,12.27,14.36,10.33,15.23,26.41,24.97,15.38,17.29,28.31,17.76,16.82,13.98,25.48,11.96,8.81,11.81,18.87,Upgrade
8,Operating Income,31.41,15.94,-22.18,-14.17,-28.65,-16.48,87.48,70.22,50.74,102.31,88.24,83.5,64.89,109.12,69.77,64.62,54.15,26.68,6.36,-3.49,Upgrade
9,Interest Expense,-4.98,-5.03,-4.96,-6.11,-4.81,-5.93,-5.73,-10.03,-6.19,-6.59,-6.77,-7.13,-7.25,-8.18,-8.33,-11.4,-9.64,-10.94,-9.92,-11.51,Upgrade
10,Interest & Investment Income,1.41,2.57,1.23,-,0,3.8,2.1,-,2.14,5.92,0.82,-,0.41,2.61,0.91,-,0.79,4.19,1.21,-,Upgrade
11,Currency Exchange Gain (Loss),2.67,-0.44,-0.16,-0.58,1.09,-11.68,3.31,6.01,-16.09,-11.54,1.67,2.07,-0.16,4.94,1.73,4.81,6.37,-2.33,-5.44,4.07,Upgrade
12,Other Non Operating Income (Expenses),-,-8.76,-,2.53,-,-,-,4.41,-,-,-,2.75,-,-,-,5.94,-,-,-,1.59,Upgrade
13,EBT Excluding Unusual Items,30.51,4.27,-26.06,-18.33,-32.36,-30.29,87.15,70.6,30.61,90.1,83.96,81.2,57.89,108.49,64.08,63.96,51.67,17.6,-7.79,-9.34,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.07,Upgrade
15,Legal Settlements,-0.35,-0.35,-0.35,-2.14,-0.08,-22.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,30.17,3.92,-26.41,-20.48,-32.44,-52.91,87.15,70.6,30.61,90.1,83.96,81.2,57.89,108.49,64.08,63.96,51.67,17.6,-7.79,4.73,Upgrade
17,Income Tax Expense,2.29,8.77,-0.36,-2.97,-1.66,0.43,8.49,22.08,7.25,8.37,12.16,22.42,5.65,7.79,7.11,7.51,4.03,-0.93,0.88,9.04,Upgrade
18,Earnings From Continuing Operations,27.87,-4.84,-26.05,-17.51,-30.78,-53.34,78.66,48.52,23.36,81.72,71.8,58.78,52.24,100.7,56.97,56.45,47.64,18.52,-8.67,-4.31,Upgrade
19,Minority Interest in Earnings,-0.75,-0.53,-0.25,-0.39,-0.9,-0.36,-0.88,-1.35,-0.2,-0.53,-0.57,-0.24,-0.26,-0.54,-0.27,-0.53,-0.58,-0.61,-0.26,-0.45,Upgrade
20,Net Income,27.12,-5.38,-26.3,-17.91,-31.68,-53.7,77.78,47.17,23.16,81.19,71.23,58.53,51.98,100.16,56.7,55.92,47.06,17.91,-8.92,-4.76,Upgrade
21,Net Income to Common,27.12,-5.38,-26.3,-17.91,-31.68,-53.7,77.78,47.17,23.16,81.19,71.23,58.53,51.98,100.16,56.7,55.92,47.06,17.91,-8.92,-4.76,Upgrade
22,Net Income Growth,-,-,-,-,-,-,9.20%,-19.42%,-55.45%,-18.93%,25.63%,4.67%,10.45%,459.26%,-,-,-,-,-,-,Upgrade
23,Shares Outstanding (Basic),396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,362,Upgrade
24,Shares Outstanding (Diluted),396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,362,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.58%,-,-,-,-8.74%,Upgrade
26,EPS (Basic),0.07,-0.01,-0.07,-0.05,-0.08,-0.14,0.20,0.12,0.06,0.20,0.18,0.15,0.13,0.25,0.14,0.14,0.12,0.05,-0.02,-0.01,Upgrade
27,EPS (Diluted),0.07,-0.01,-0.07,-0.05,-0.08,-0.14,0.20,0.12,0.06,0.20,0.18,0.15,0.13,0.25,0.14,0.14,0.12,0.05,-0.02,-0.01,Upgrade
28,EPS Growth,-,-,-,-,-,-,9.20%,-19.42%,-55.45%,-18.93%,25.63%,4.67%,10.45%,459.26%,-,-,-,-,-,-,Upgrade
29,Free Cash Flow,151.85,75.78,-9.65,-41.67,-40.24,-93.74,117.86,90.04,79.79,106.09,148.76,11.94,85.12,63.4,113.18,19.55,81.97,27.72,-18.97,-4.66,Upgrade
30,Free Cash Flow Per Share,0.38,0.19,-0.02,-0.11,-0.10,-0.24,0.30,0.23,0.20,0.27,0.38,0.03,0.21,0.16,0.29,0.05,0.21,0.07,-0.05,-0.01,Upgrade
31,Gross Margin,18.39%,19.90%,-18.99%,-2.67%,-22.93%,-8.42%,40.63%,38.06%,29.69%,40.31%,34.71%,35.83%,33.28%,41.30%,30.78%,33.89%,27.49%,16.96%,12.23%,9.47%,Upgrade
