,Fiscal Quarter,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,18796,17850,15447,13833,15721,14410,12900,12635,15267,17090,16956,16694,20127,17869,16929,15630,17245,14519,13348,10579,Upgrade
1,Revenue Growth (YoY),19.56%,23.87%,19.75%,9.48%,2.98%,-15.68%,-23.92%,-24.31%,-24.15%,-4.36%,0.16%,6.81%,16.71%,23.07%,26.83%,47.74%,22.28%,7.37%,6.68%,-9.66%,Upgrade
2,Cost of Revenue,15837,15054,12887,11405,13120,11888,10648,10492,12654,14213,14087,13829,16771,14863,14106,12942,14459,12266,11307,8718,Upgrade
3,Gross Profit,2959,2796,2560,2428,2601,2522,2252,2143,2612,2877,2869,2864,3355,3006,2824,2688,2786,2253,2041,1862,Upgrade
4,"Selling, General & Admin",1665,1615,1486,1514,1461,1430,1396,1247,1351,1432,1566,1666,1741,1624,1659,1644,1722,1369,1293,1335,Upgrade
5,Research & Development,620.79,547.53,476,531.74,546.55,498.21,451.03,549.63,578.64,555.65,511.42,575.82,549.21,481.97,466.46,416.71,398.1,306.53,332.57,347.17,Upgrade
6,Other Operating Expenses,-13.76,-17.08,103.32,-91.5,-19.05,79.92,14.73,290.97,-67.8,38.31,13.92,143.2,132.48,82.78,-44.78,-113.34,-35.49,12.13,-20.41,51.42,Upgrade
7,Operating Expenses,2272,2145,2065,1954,1988,2008,1862,2088,1862,2026,2092,2385,2423,2189,2081,1948,2085,1688,1605,1734,Upgrade
8,Operating Income,687.7,650.6,494.47,473.81,612.94,514,390.08,55.38,749.96,850.92,777.25,479.54,932.44,816.56,742.77,740.17,701.21,564.51,435.88,127.87,Upgrade
9,Interest Expense,-76.96,-64.25,-69.58,-74.79,-67.01,-63.75,-69.66,-74.6,-85.12,-94.3,-62.1,-60.61,-65.11,-67.71,-65.13,-68.49,-73.44,-60.98,-64.12,-62.76,Upgrade
10,Interest & Investment Income,27.29,28.75,26.41,30.61,35.03,38.26,40.17,43.26,31.86,30.94,18.68,18.77,14.46,14.15,9.08,10.18,7.24,9.34,7.99,10.01,Upgrade
11,Earnings From Equity Investments,-5.39,-7.03,-7.5,-10.17,-2.47,-8.33,-4.7,-5.88,-2.3,-3.55,-5.08,-3.08,-0.72,-2.08,-1.04,-8.47,-7.05,-11.84,-4.96,-3.44,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,18.44,-,-,-,241.54,-,-,-,111.52,-,-,-,-371.36,-,-,-,49.68,Upgrade
13,Other Non Operating Income (Expenses),-115.65,-134.88,-130.8,-125.76,-107.44,-126.63,-127.77,-123.06,-99.69,-80.61,-38.24,-23.71,-25.89,-18.78,-35.45,-31.78,-36.49,-30.64,-42.71,-32.6,Upgrade
14,EBT Excluding Unusual Items,516.99,473.19,313,312.14,471.04,353.56,228.13,136.65,594.71,703.4,690.51,522.43,855.19,742.15,650.22,270.25,591.48,470.39,332.08,88.77,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-3.48,-,-,-,-6.2,-,-,-,-2.27,-,-,-,110,-,-,-,-11.47,Upgrade
17,Other Unusual Items,-,-,-,-,-,4.06,-,-,10.29,6.65,-,-,-,-,-,-,-,-,-,-,Upgrade
