,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,53.91,65.22,50.66,60.58,58.09,89,65.83,57.01,76.47,185.1,118.52,39.83,92.55,103.48,58.67,87.17,73.62,102.6,44.11,94.67,Upgrade
1,Other Revenue,-1.5,1.5,-,4.43,-2.2,2.2,-,4.19,-1.97,1.97,-,4.99,-1.08,1.08,-,2.01,-2.92,2.92,-,0.39,Upgrade
2,Revenue,52.41,66.72,50.66,65,55.89,91.2,65.83,61.2,74.51,187.07,118.52,44.82,91.46,104.56,58.67,89.19,70.7,105.52,44.11,95.07,Upgrade
3,Revenue Growth (YoY),-6.22%,-26.84%,-23.04%,6.21%,-24.99%,-51.25%,-44.46%,36.54%,-18.54%,78.91%,102.00%,-49.74%,29.37%,-0.91%,33.02%,-6.19%,20.68%,223.76%,35.34%,123.80%,Upgrade
4,Cost of Revenue,56.68,65.54,49.56,61.11,49.6,77.68,58.39,113.43,60.4,165.2,96.64,22,68.91,75.21,42.3,63.01,50.73,74.56,27.98,64.78,Upgrade
5,Gross Profit,-4.27,1.18,1.1,3.89,6.29,13.52,7.43,-52.23,14.1,21.87,21.88,22.83,22.56,29.35,16.38,26.17,19.96,30.97,16.13,30.28,Upgrade
6,"Selling, General & Admin",15.24,13.48,11.18,15.7,11.4,9.24,9.86,11.83,8.35,9.03,7.65,9.27,6.45,6.25,6.2,6.21,7.45,6.38,4.16,7.42,Upgrade
7,Research & Development,5.26,6.1,6.59,7.27,5.57,5.57,5.18,3.97,6.6,4.64,4.71,7.55,3.21,3.27,2.82,6.41,2.36,2.04,1.97,2.95,Upgrade
8,Other Operating Expenses,-0.1,1.77,0.01,4.71,0.05,1.58,-0.56,1.77,-0.12,2.15,0.2,0.29,0.1,0.34,0.05,0.56,0.05,0.47,0.1,0.59,Upgrade
9,Operating Expenses,22.68,28.3,19.49,28.82,15.35,20.99,11.11,39.03,15.33,16.69,12.59,18.25,10.3,10.83,11.12,12.82,10.8,9.53,6.23,10.74,Upgrade
10,Operating Income,-26.95,-27.11,-18.39,-24.93,-9.06,-7.47,-3.68,-91.26,-1.23,5.18,9.29,4.58,12.26,18.52,5.26,13.36,9.16,21.44,9.9,19.55,Upgrade
11,Interest Expense,-,-0.07,-0.08,-0.31,-,-,-,-0.37,-0.15,-0.33,-,-2.16,-0.19,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,1.44,0.33,0.5,0.64,1.27,0.77,0.6,1.19,3.18,1.45,0.99,3.82,1.36,2.05,1.78,2.33,2.02,0.75,0.16,2.03,Upgrade
13,Currency Exchange Gain (Loss),-0,0,-,0.01,-0.11,0.11,-,0.39,-0.3,0.3,-,-0.13,0.06,-0.06,-,-0.82,0.39,-0.39,-,0.39,Upgrade
14,Other Non Operating Income (Expenses),-0.49,-0.1,-0.03,-111.46,-0.14,0.18,-0.24,-0.34,0.63,-0.37,-0.23,-2.85,-0.07,-0.49,3.08,0.65,-0.85,0.01,-0.07,-0.05,Upgrade
15,EBT Excluding Unusual Items,-26.01,-26.95,-18,-136.05,-8.05,-6.4,-3.32,-90.38,2.13,6.24,10.05,3.25,13.41,20.03,10.11,15.52,10.73,21.8,9.99,21.92,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.24,-0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,-,-,-,-0,0.04,-,-,-,-0.02,-,0,0.01,-0.01,-,-0.03,-,-,-,-,Upgrade
18,Asset Writedown,-1.33,-,-,-0.04,0.04,-,-,0.09,-0.09,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Legal Settlements,-,-,-,-2.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,0.63,-0.63,-0.01,2.01,-0,0,-,-0.23,0.04,-0.04,-,3.24,0.01,-0.01,-,5.3,0.02,-0.02,-,1.79,Upgrade
21,Pretax Income,-26.65,-27.57,-18,-136.11,-8,-6.12,-3.56,-90.52,2.08,6.18,10.05,6.5,13.43,20.01,10.11,20.78,10.75,21.78,9.99,23.71,Upgrade
22,Income Tax Expense,-0.26,-1.48,-0.18,-17.75,0.27,-6.83,0.57,-6.97,-0.13,1.4,1.95,2.13,-0.12,0.26,1.8,2.16,1.32,3.19,1.5,2.53,Upgrade
23,Earnings From Continuing Operations,-26.39,-26.1,-17.82,-118.36,-8.27,0.7,-4.13,-83.55,2.21,4.78,8.1,4.37,13.55,19.75,8.31,18.63,9.43,18.59,8.49,21.18,Upgrade
24,Minority Interest in Earnings,2.3,1.21,2.63,2.74,2.27,2.08,3.5,-0.58,1.35,1.49,0.84,0.83,0.85,0.45,0.47,-0.04,0.76,-0.01,-0.31,-1.2,Upgrade
25,Net Income,-24.09,-24.88,-15.2,-115.61,-6,2.79,-0.63,-84.13,3.56,6.27,8.94,5.2,14.4,20.21,8.78,18.58,10.19,18.58,8.18,19.98,Upgrade
26,Net Income to Common,-24.09,-24.88,-15.2,-115.61,-6,2.79,-0.63,-84.13,3.56,6.27,8.94,5.2,14.4,20.21,8.78,18.58,10.19,18.58,8.18,19.98,Upgrade
27,Net Income Growth,-,-,-,-,-,-55.56%,-,-,-75.26%,-68.98%,1.81%,-72.04%,41.25%,8.77%,7.40%,-6.99%,-0.72%,156.53%,12.93%,230.29%,Upgrade
28,Shares Outstanding (Basic),141,141,141,163,162,121,139,173,126,124,141,188,125,110,141,139,111,106,106,106,Upgrade
29,Shares Outstanding (Diluted),141,141,141,163,162,121,139,173,126,124,141,188,125,110,141,139,111,106,106,106,Upgrade
30,Shares Change (YoY),-13.17%,16.14%,1.28%,-5.80%,28.98%,-2.04%,-1.26%,-7.99%,0.52%,12.86%,0.05%,35.34%,12.92%,3.73%,33.39%,30.95%,56.02%,169.89%,169.57%,171.75%,Upgrade
31,EPS (Basic),-0.17,-0.18,-0.11,-0.71,-0.04,0.02,-0.00,-0.49,0.03,0.05,0.06,0.03,0.12,0.18,0.06,0.13,0.09,0.18,0.08,0.19,Upgrade
32,EPS (Diluted),-0.17,-0.18,-0.11,-0.71,-0.04,0.02,-0.00,-0.49,0.03,0.05,0.06,0.03,0.12,0.18,0.06,0.13,0.09,0.18,0.08,0.19,Upgrade
33,EPS Growth,-,-,-,-,-,-54.63%,-,-,-75.39%,-72.52%,1.76%,-79.34%,25.09%,4.86%,-19.48%,-28.97%,-36.37%,-4.95%,-58.11%,21.55%,Upgrade
34,Free Cash Flow,-17.02,0.54,-32.65,8.62,-7.36,19.78,-16.49,-1.83,-60.18,36.74,-64.8,-18.86,-9.2,-52.47,-100.84,28.83,-38.76,23.81,-18.02,-,Upgrade
35,Free Cash Flow Per Share,-0.12,0.00,-0.23,0.05,-0.05,0.16,-0.12,-0.01,-0.48,0.30,-0.46,-0.10,-0.07,-0.48,-0.72,0.21,-0.35,0.23,-0.17,-,Upgrade
36,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,0.041,-,-,-,0.055,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-25.05%,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,-8.15%,1.77%,2.16%,5.98%,11.26%,14.82%,11.29%,-85.34%,18.93%,11.69%,18.46%,50.93%,24.66%,28.07%,27.91%,29.35%,28.24%,29.35%,36.57%,31.85%,Upgrade
39,Operating Margin,-51.43%,-40.64%,-36.31%,-38.36%,-16.20%,-8.19%,-5.59%,-149.11%,-1.65%,2.77%,7.84%,10.21%,13.40%,17.71%,8.96%,14.98%,12.96%,20.32%,22.44%,20.56%,Upgrade
40,Profit Margin,-45.97%,-37.30%,-30.00%,-177.86%,-10.74%,3.05%,-0.95%,-137.47%,4.78%,3.35%,7.54%,11.59%,15.74%,19.33%,14.97%,20.84%,14.42%,17.61%,18.54%,21.02%,Upgrade
41,Free Cash Flow Margin,-32.47%,0.82%,-64.44%,13.27%,-13.16%,21.69%,-25.05%,-2.98%,-80.78%,19.64%,-54.67%,-42.07%,-10.06%,-50.18%,-171.86%,32.32%,-54.83%,22.57%,-40.86%,-,Upgrade
42,EBITDA,-14.08,-13.89,-5.52,-12.06,1.29,5.14,6.67,-80.91,7.7,14.86,18.22,13.5,19.87,27.4,12.86,20.96,12.59,28.74,13.33,22.98,Upgrade
43,EBITDA Margin,-26.87%,-20.82%,-10.90%,-18.56%,2.31%,5.64%,10.13%,-132.21%,10.33%,7.94%,15.37%,30.13%,21.72%,26.21%,21.92%,23.50%,17.81%,27.24%,30.22%,24.17%,Upgrade
44,D&A For EBITDA,12.87,13.22,12.87,12.87,10.35,12.61,10.35,10.35,8.93,9.68,8.93,8.93,7.61,8.88,7.61,7.61,3.43,7.3,3.43,3.43,Upgrade
45,EBIT,-26.95,-27.11,-18.39,-24.93,-9.06,-7.47,-3.68,-91.26,-1.23,5.18,9.29,4.58,12.26,18.52,5.26,13.36,9.16,21.44,9.9,19.55,Upgrade
46,EBIT Margin,-51.43%,-40.64%,-36.31%,-38.36%,-16.20%,-8.19%,-5.59%,-149.11%,-1.65%,2.77%,7.84%,10.21%,13.40%,17.71%,8.96%,14.98%,12.96%,20.32%,22.44%,20.56%,Upgrade
47,Effective Tax Rate,-,-,-,-,-,-,-,-,-,22.59%,19.38%,32.77%,-,1.31%,17.77%,10.39%,12.30%,14.64%,14.98%,10.66%,Upgrade
48,Revenue as Reported,52.41,66.72,50.66,65,55.89,91.2,65.83,61.2,74.51,187.07,118.52,44.82,91.46,104.56,58.67,89.19,70.7,105.52,44.11,95.07,Upgrade
