,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Market Capitalization,7689,8633,6715,7426,10371,8957,8813,12385,11318,11661,15537,15795,19145,15012,24192,22620,28094,29762,13033,-,-,Upgrade
1,Market Cap Growth,-3.62%,-3.62%,-23.81%,-40.04%,-8.37%,-23.19%,-43.28%,-21.59%,-40.88%,-22.32%,-35.78%,-30.17%,-31.86%,-49.56%,85.62%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,7144,8039,5867,6577,9762,8465,8317,11860,10870,11158,14800,14865,18215,13953,23030,21535,27009,28460,12819,-,-,Upgrade
3,Last Close Price,59.96,65.83,50.64,53.84,75.19,64.94,63.90,89.26,81.57,83.48,111.28,111.44,135.07,105.91,170.68,159.08,197.58,209.31,91.66,-,-,Upgrade
4,PE Ratio,14.56,15.81,11.83,13.42,20.37,18.52,16.61,21.81,18.92,15.99,17.40,18.28,23.08,23.18,50.66,50.98,68.85,67.35,45.79,-,-,Upgrade
5,Forward PE,11.46,12.57,9.61,10.67,15.93,13.28,8.17,8.65,8.63,9.94,16.15,19.34,25.46,18.29,37.70,28.99,55.04,66.67,42.68,-,-,Upgrade
6,PS Ratio,4.83,5.24,3.99,4.61,6.57,6.48,6.20,8.49,7.82,7.44,11.10,11.95,14.81,15.11,21.30,20.22,27.05,27.42,17.64,-,-,Upgrade
7,PB Ratio,2.26,2.50,1.95,2.06,2.95,2.65,2.70,3.89,3.68,3.93,5.54,5.63,7.17,6.06,11.30,10.89,14.23,15.60,7.47,-,-,Upgrade
8,P/TBV Ratio,2.51,2.51,1.96,2.07,2.96,2.66,2.72,3.91,3.70,3.96,5.58,5.67,7.22,6.11,11.40,11.01,14.39,15.78,7.57,-,-,Upgrade
9,P/FCF Ratio,18.59,20.88,13.67,14.19,24.89,38.48,122.66,-,-50.47,-,-,-,-103.70,-,-,-,120.11,125.81,69.33,-,-,Upgrade
10,P/OCF Ratio,15.36,15.36,10.69,11.33,18.07,20.34,22.96,38.26,58.04,84.60,188.21,-,146.90,155.03,113.47,-,76.02,91.07,49.58,-,-,Upgrade
11,EV/Sales Ratio,4.34,4.88,3.48,4.08,6.19,6.12,5.85,8.13,7.51,7.12,10.57,11.24,14.09,14.05,20.28,19.25,26.00,26.22,17.35,-,-,Upgrade
12,EV/EBITDA Ratio,9.70,10.98,7.88,9.29,15.31,16.59,14.80,19.69,17.12,14.58,21.29,22.70,29.03,29.58,42.67,42.01,56.70,54.49,37.52,-,-,Upgrade
13,EV/EBIT Ratio,10.59,11.92,8.49,9.87,16.27,17.75,15.62,20.61,17.77,14.95,21.86,23.20,29.67,30.40,43.64,42.95,57.97,55.51,38.61,-,-,Upgrade
14,EV/FCF Ratio,17.27,19.44,11.95,12.57,23.43,36.37,115.76,-,-48.48,-,-,-,-98.66,-,-,-,115.48,120.31,68.19,-,-,Upgrade
15,Debt / Equity Ratio,0.06,0.06,0.05,0.06,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.01,0.00,0.00,0.00,-,-,-,-,0.02,0.02,Upgrade
16,Debt / EBITDA Ratio,0.29,0.43,0.22,0.29,0.21,0.26,0.23,0.32,0.33,0.18,0.16,0.07,0.00,0.00,0.00,-,-,-,-,0.03,0.02,Upgrade
17,Debt / FCF Ratio,0.52,0.52,0.36,0.40,0.46,0.61,2.16,-,-0.56,-,-,-,0.00,-,-,-,-,-,-,-,0.06,Upgrade
18,Asset Turnover,0.32,0.42,0.30,0.58,0.37,0.38,0.30,0.44,0.48,0.50,0.35,0.73,0.37,0.56,0.44,0.40,0.74,0.90,0.88,-,Upgrade,
19,Inventory Turnover,0.55,0.44,0.57,0.29,0.90,0.47,0.50,0.42,0.91,0.65,0.66,0.50,1.49,0.90,1.39,1.21,1.08,1.71,1.27,0.70,-,Upgrade
20,Quick Ratio,4.46,4.46,4.18,4.14,3.62,4.07,3.80,3.60,3.20,4.61,4.41,6.01,5.21,9.96,9.11,13.33,9.99,8.26,11.35,5.61,4.59,Upgrade
21,Current Ratio,4.86,4.86,4.57,4.49,3.90,4.47,4.22,3.99,3.51,5.14,5.01,6.89,5.73,10.96,9.68,13.96,10.45,10.13,11.78,6.26,5.11,Upgrade
22,Return on Equity (ROE),11.53%,17.85%,16.81%,16.28%,14.55%,17.77%,13.45%,15.20%,23.26%,25.74%,19.77%,38.26%,57.38%,28.76%,19.84%,13.27%,35.26%,39.46%,42.60%,-,Upgrade,
23,Return on Assets (ROA),7.15%,11.18%,10.03%,12.90%,8.44%,10.43%,6.86%,6.11%,14.13%,15.87%,11.35%,19.53%,11.76%,18.11%,12.90%,7.75%,23.27%,26.14%,26.79%,-,Upgrade,
24,Return on Capital (ROIC),7.78%,12.31%,11.23%,14.50%,9.40%,11.71%,7.85%,6.86%,15.41%,17.34%,12.59%,21.44%,12.63%,19.44%,13.86%,8.47%,25.41%,28.73%,31.00%,-,Upgrade,
25,Return on Capital Employed (ROCE),19.47%,19.47%,20.04%,18.44%,17.01%,14.02%,16.23%,17.95%,19.74%,25.07%,24.05%,22.76%,22.92%,18.51%,24.61%,24.11%,23.56%,26.83%,19.01%,39.37%,38.11%,Upgrade
26,Earnings Yield,7.10%,6.33%,8.45%,7.45%,4.91%,5.40%,6.02%,4.59%,5.28%,6.26%,5.75%,5.47%,4.33%,4.31%,1.97%,1.96%,1.45%,1.48%,2.18%,-,-,Upgrade
27,FCF Yield,5.38%,4.79%,7.31%,7.05%,4.02%,2.60%,0.82%,-0.68%,-1.98%,-2.11%,-2.00%,-1.74%,-0.96%,-1.35%,0.15%,0.70%,0.83%,0.79%,1.44%,-,-,Upgrade
28,Dividend Yield,3.34%,-,-,-,2.66%,-,-,-,0.61%,-,-,-,0.74%,-,-,-,0.34%,-,-,-,-,Upgrade
29,Payout Ratio,48.43%,-,166.27%,0.94%,1.38%,0.22%,48.33%,0.30%,1.03%,0.82%,74.42%,0.01%,-,-,59.34%,-,-,-,-,-,-,Upgrade
30,Buyback Yield / Dilution,0.89%,2.30%,0.88%,0.28%,0.11%,0.05%,0.12%,0.37%,0.52%,0.57%,0.20%,0.53%,0.31%,0.30%,-32.68%,-33.17%,-33.53%,-33.35%,0.17%,-0.17%,0.39%,Upgrade
31,Total Shareholder Return,4.23%,2.30%,0.88%,0.28%,2.77%,0.05%,0.12%,0.37%,1.13%,0.57%,0.20%,0.53%,1.05%,0.30%,-32.68%,-33.17%,-33.19%,-33.35%,0.17%,-0.17%,0.39%,Upgrade
