,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,193,477.91,738.44,244.5,172.46,627.02,830.69,1111,917.47,665.43,857.39,803.24,694.02,775.58,1028,896.35,1358,809.39,891.97,895.94,Upgrade
1,Trading Asset Securities,1176,936.19,720.79,1169,865.4,728.91,680.76,260.87,-,100,180.51,80.06,150.41,150.18,-,-,-,-,-,-,Upgrade
2,Accounts Receivable,2782,2806,2639,2445,2255,2281,2204,2000,2148,2080,1920,1700,1460,1392,1224,1085,795.11,860.87,741.19,630.4,Upgrade
3,Other Receivables,15.51,26.11,26.78,21.72,11.57,17.59,16.34,13.25,27.58,24.59,24.15,7.04,16.5,17.93,10.82,14.19,55.03,11.72,55.28,8.53,Upgrade
4,Inventory,37.54,41.62,41.88,31.97,34.65,34.94,40.94,37.41,27.42,28.54,32.52,30.37,29.9,29.06,25.83,24.26,17.53,17.7,18.66,20.06,Upgrade
5,Prepaid Expenses,-,-,-,-,-,11.14,-,-,-,-,-,9.32,-,-,-,-,-,-,-,-,Upgrade
6,Other Current Assets,79.05,76.59,99.3,128.27,184.81,186.32,212.48,246.17,299.7,311.78,335.65,358.92,367.22,364.97,356.37,393.94,365.99,372.62,216.88,333.9,Upgrade
7,Total Current Assets,4283,4364,4266,4041,3524,3887,3985,3669,3420,3210,3351,2989,2719,2729,2646,2414,2591,2072,1924,1889,Upgrade
8,"Property, Plant & Equipment",6826,6947,7066,7183,7317,7428,7550,7673,7731,7853,7973,8055,7795,7710,7666,7695,7335,7072,6772,6781,Upgrade
9,Other Intangible Assets,107.17,110.23,113.24,116.2,118.23,121.18,122.28,125.24,123.98,126.43,129.35,132.1,135.21,138.03,141.01,144,130.34,133.2,136.03,138.86,Upgrade
10,Long-Term Investments,90.68,90.2,87.43,87.06,86.62,86.34,86.29,86.26,86.22,86.2,86.2,86.14,85.9,86.13,86.13,56.07,57.05,57.77,58.39,59.01,Upgrade
11,Long-Term Deferred Tax Assets,32.92,32.85,31.39,29.16,67.15,66.02,62.59,29.24,30.47,29.35,27.45,23.34,18.61,17.69,16.49,15.05,13.38,13.08,11.92,11.33,Upgrade
12,Long-Term Deferred Charges,64.15,65.23,66.32,67.41,68.61,69.7,70.85,72.01,72.95,74.12,50.28,51.22,52.15,53.09,54.03,54.97,57.46,58.4,59.37,61.36,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.5,13.75,15.91,39.57,76.32,81.5,Upgrade
14,Total Assets,11403,11610,11630,11524,11182,11658,11877,11655,11465,11379,11617,11336,10805,10735,10622,10393,10200,9446,9038,9022,Upgrade
15,Accounts Payable,828.44,836.58,867.41,879.95,876.06,896.5,909.29,935.78,907.35,908.01,962.11,1033,870.84,1136,1210,1325,1307,1348,1369,1492,Upgrade
16,Accrued Expenses,30.02,15.63,7.16,23.83,8.34,14.8,14.29,28.73,7.6,14.99,11.26,28.02,6.8,19.53,15.33,21.78,5.05,13.15,16.72,21.85,Upgrade
17,Short-Term Debt,258.58,320.2,320.23,320.24,300.2,300.21,300.24,380.34,380.31,310.26,360.33,310.34,310.31,310.31,340.38,340.42,440.45,490.46,360.41,360.41,Upgrade
18,Current Portion of Long-Term Debt,514.93,243.75,379.19,345.35,251.56,149.17,368.03,444.47,430.4,443.91,428.2,433.09,366.5,221.98,535.4,576.07,302.21,292.49,305.13,291.33,Upgrade
19,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,1.84,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,-,4.05,-,2.52,-,1.21,-,3.37,-,0.95,-,20.37,-,-,-,17.5,-,-,-,17.36,Upgrade
21,Current Income Taxes Payable,-,24.54,63.96,58.28,20.7,10.27,69.81,60.03,17.02,24.43,61.89,22.32,8.36,10.71,29.38,44.14,10.78,10.14,20.52,26.2,Upgrade
22,Other Current Liabilities,18.78,198.99,9.87,75.69,33.48,111.47,16.02,25.77,6,4.81,3.67,5.06,4.76,179.44,3.03,2.72,2.52,20.29,2.59,2.33,Upgrade
23,Total Current Liabilities,1651,1644,1648,1706,1490,1484,1678,1879,1749,1707,1827,1852,1569,1878,2133,2328,2068,2174,2074,2211,Upgrade
24,Long-Term Debt,2853,3015,3148,3215,3362,3873,3764,3632,3894,3834,2394,4093,2438,3028,2888,2744,4569,3726,2485,2274,Upgrade
25,Long-Term Leases,5.1,6.17,6,5.04,5.31,5.28,5.69,5.64,6.86,7.2,7.27,4.91,13.16,52.35,8.61,-,-,58.38,1126,68.93,Upgrade
26,Long-Term Unearned Revenue,2.13,2.09,2.09,1.92,1.84,1.84,1.84,1.84,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,Upgrade
27,Long-Term Deferred Tax Liabilities,9.71,10.36,10.99,11.57,40.86,41.6,42.4,14.1,14.72,15.35,15.98,16.61,17.24,17.87,18.5,19.13,19.76,20.39,21.02,21.65,Upgrade
28,Other Long-Term Liabilities,159.07,157.72,156.37,155.02,152.97,190.12,151.48,189.09,148.55,197.58,1874,172.91,1882,1665,1634,1536,76.44,113.81,50.62,1082,Upgrade
29,Total Liabilities,4680,4835,4971,5094,5054,5596,5644,5722,5814,5764,6121,6141,5922,6642,6684,6628,6736,6094,5759,5660,Upgrade
30,Common Stock,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1689,1689,1689,1689,1689,1689,999.47,Upgrade
31,Additional Paid-In Capital,2944,2944,2944,2944,2944,2944,2944,2944,2944,2944,2944,2944,2945,2358,2358,2358,2358,2358,2359,3248,Upgrade
32,Retained Earnings,1710,1738,1609,1396,1104,1046,1183,907.83,628.3,596.02,467.44,177.47,-114.3,-189.01,-331.08,-504.05,-789.77,-849.2,-910.38,-989.94,Upgrade
33,Comprehensive Income & Other,17.2,14.66,12.11,7.38,11.81,9.73,5.88,0.85,-,-,-,-,-,74.93,74.93,74.93,74.95,28.67,28.67,-,Upgrade
34,Total Common Equity,6574,6600,6468,6250,5963,5903,6036,5756,5475,5443,5314,5024,4733,3933,3791,3618,3333,3227,3166,3258,Upgrade
35,Minority Interest,148.92,174.9,191.28,179.31,165.07,159.91,197.24,177.88,175.1,172.06,181.72,170.76,149.51,159.03,147.02,145.93,131.75,125.2,113.39,104.11,Upgrade
36,Shareholders' Equity,6723,6775,6659,6430,6128,6063,6233,5934,5650,5615,5496,5195,4883,4092,3938,3764,3464,3352,3280,3362,Upgrade
37,Total Liabilities & Equity,11403,11610,11630,11524,11182,11658,11877,11655,11465,11379,11617,11336,10805,10735,10622,10393,10200,9446,9038,9022,Upgrade
38,Total Debt,3632,3589,3853,3888,3919,4329,4438,4466,4711,4597,3190,4861,3128,3612,3772,3678,5312,4567,4277,3012,Upgrade
