,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4514,4590,4305,4174,4507,4426,4200,3617,4103,3982,3946,3447,3986,4361,3472,3599,3673,3516,1882,2592,Upgrade
1,Other Revenue,-113.92,113.92,-,164.33,-93.34,93.34,-,125.85,-96.23,96.23,-,149.66,-107.98,107.98,-,127.13,-33.68,33.68,-,54.06,Upgrade
2,Revenue,4400,4704,4305,4338,4413,4519,4200,3743,4006,4078,3946,3597,3878,4469,3472,3726,3639,3550,1882,2646,Upgrade
3,Revenue Growth (YoY),-0.30%,4.08%,2.50%,15.92%,10.16%,10.81%,6.41%,4.05%,3.30%,-8.74%,13.65%,-3.46%,6.58%,25.90%,84.47%,40.81%,47.29%,40.33%,-24.23%,19.93%,Upgrade
4,Cost of Revenue,3449,3656,3417,3417,3454,3591,3429,3060,3282,3404,3336,3085,3245,3787,2907,3229,3005,2810,1535,2115,Upgrade
5,Gross Profit,950.73,1048,888.24,921.44,959,928.29,770.67,682.88,723.86,673.97,610.56,511.65,633.31,681.94,565.12,497.11,633.54,739.98,347.16,531.26,Upgrade
6,"Selling, General & Admin",366.48,330.8,265.51,375.28,311.69,243.31,229.73,292.62,272.78,208.06,213.53,251.75,254.76,211.95,198.38,160.47,233.61,196.88,158.04,216.3,Upgrade
7,Research & Development,244.18,280.3,206.23,240.45,225.79,210.67,214.59,97.47,161.76,209.06,169.65,100.94,200.2,181.9,143.99,156,156.95,127.73,88.45,115.23,Upgrade
8,Other Operating Expenses,-68.95,62.16,-15.49,17.85,20.11,14.76,24.21,68.61,11.7,4.35,9.33,45.5,12.91,16.42,14.24,36.82,18.59,22.18,12.52,47.45,Upgrade
