,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3418,3862,2894,3538,4449,3817,3659,4341,5825,3792,4806,3114,3006,2885,2960,2898,3131,3351,3334,3243,3401,Upgrade
1,Market Cap Growth,1.20%,1.20%,-20.91%,-18.49%,-23.63%,0.66%,-23.88%,39.39%,93.78%,31.41%,62.36%,7.46%,-3.98%,-13.90%,-11.22%,-10.64%,-7.95%,-0.98%,-8.76%,-16.93%,6.23%,Upgrade
2,Enterprise Value,2032,2323,1420,1920,3043,2269,2243,2843,4911,2429,3926,1596,1577,1461,2153,1246,2362,1820,2478,1551,2624,Upgrade
3,Last Close Price,8.22,9.29,6.96,8.38,10.54,9.04,8.67,10.15,13.62,8.87,11.24,7.18,6.93,6.65,6.82,6.57,7.10,7.60,7.56,7.01,7.35,Upgrade
4,PE Ratio,107.62,-,-,53.43,59.14,65.49,56.12,185.85,238.00,95.25,-,35.62,29.11,36.16,32.04,28.51,41.52,26.41,23.63,20.80,15.97,Upgrade
5,Forward PE,-,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,Upgrade
6,PS Ratio,7.32,8.20,5.87,6.74,8.21,7.16,6.68,9.01,12.11,7.38,9.32,5.18,4.86,4.69,4.66,4.57,5.32,3.57,2.79,2.16,1.76,Upgrade
7,PB Ratio,1.55,1.72,1.29,1.53,1.93,1.69,1.62,1.89,2.57,1.68,2.15,1.33,1.30,1.27,1.31,1.26,1.39,1.49,1.50,1.38,1.46,Upgrade
8,P/TBV Ratio,2.06,2.06,1.54,1.80,2.28,1.99,1.92,2.24,3.04,2.00,2.56,1.58,1.55,1.51,1.56,1.51,1.67,1.84,1.86,1.70,1.79,Upgrade
