,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,107.51,87.99,134.64,130.07,131.52,117.83,151.51,124.09,147.37,50.72,150.63,154.7,146.4,138.62,168.89,150.32,166.87,136.19,124.42,267.38,Upgrade
1,Other Revenue,-4.12,4.12,-,10.64,-6.09,6.09,-,8.05,-7.52,7.52,-,10.52,-4.54,4.54,-,11.18,-5.64,5.64,-,244.92,Upgrade
2,Revenue,103.39,92.11,134.64,140.7,125.43,123.91,151.51,132.15,139.85,58.24,150.63,165.23,141.86,143.15,168.89,161.5,161.23,141.83,124.42,512.3,Upgrade
3,Revenue Growth (YoY),-17.57%,-25.67%,-11.14%,6.47%,-10.31%,112.77%,0.58%,-20.02%,-1.42%,-59.32%,-10.81%,2.31%,-12.01%,0.93%,35.75%,-68.48%,-61.42%,-68.10%,-77.54%,-8.99%,Upgrade
4,Cost of Revenue,51.27,41.19,55.19,57.76,55.55,48.71,66.16,54.1,70.29,46.59,65.48,69.7,66.24,55.61,65.24,59.72,72.09,60.49,60.09,362.4,Upgrade
5,Gross Profit,52.12,50.92,79.44,82.94,69.88,75.21,85.35,78.04,69.56,11.65,85.15,95.53,75.62,87.55,103.65,101.78,89.14,81.34,64.33,149.9,Upgrade
6,"Selling, General & Admin",49.23,49.07,58.21,68.41,50.66,50.28,50.3,50.67,51.19,47.46,51.3,55.99,49.87,51.02,50.7,47.85,48.92,45.58,47.62,72.03,Upgrade
7,Research & Development,0.59,0.54,0.63,0.9,0.79,0.69,0.77,0.94,0.5,0.6,0.7,0.66,0.37,0.44,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,5.79,5.26,8.47,8,7.56,6.77,8.95,9.01,3.93,0.02,10.17,11.29,6.85,7.27,7.82,9.47,7.43,5.37,5.21,10.19,Upgrade
