,Fiscal Quarter,H1 2025,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,301.75,314.17,196.55,175.76,149.86,196.02,84.23,129,54.02,118.68,Upgrade
1,Revenue Growth (YoY),53.53%,78.75%,31.16%,-10.33%,77.91%,51.95%,55.92%,8.70%,16.77%,77.58%,Upgrade
2,Cost of Revenue,246.76,245.34,154.46,107.78,65.65,105.84,27.39,57.82,22.85,38.2,Upgrade
3,Gross Profit,54.99,68.84,42.09,67.99,84.21,90.18,56.85,71.18,31.17,80.48,Upgrade
4,"Selling, General & Admin",63.06,67.63,65.02,68.91,62.29,62.4,54.47,54.63,41.01,44.82,Upgrade
5,Operating Expenses,63.06,67.63,65.02,69.4,62.29,62.4,54.47,50.16,46,44.82,Upgrade
6,Operating Income,-8.06,1.2,-22.94,-1.41,21.92,27.77,2.37,21.02,-14.83,35.66,Upgrade
7,Interest Expense,-3.22,-2.83,-2.44,-2.83,-2.2,-3.27,-3.03,-3.05,-3.13,-2.55,Upgrade
8,Interest & Investment Income,0.77,0.68,0.78,1.78,0.91,1.18,0.22,0.75,0.34,0.26,Upgrade
9,Earnings From Equity Investments,-0.11,0.45,-0.06,-0.1,-0.08,-0.3,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),-11.98,0.3,-3.73,14.66,2.67,17.57,-0.43,1.21,0.46,0.46,Upgrade
11,EBT Excluding Unusual Items,-22.61,-0.2,-28.4,12.1,23.23,42.95,-0.87,19.93,-17.15,33.84,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-12.03,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,0.95,-0.43,0.68,-,-1.69,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-14.49,-,0.01,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,-0.05,0.05,-,-,0.74,0.28,-,Upgrade
16,Pretax Income,-22.61,-0.2,-28.4,-1.48,22.84,43.64,-0.87,18.98,-16.88,21.81,Upgrade
17,Income Tax Expense,2.05,-0.54,-0.25,6.44,4.04,10.39,2.36,5.14,-0.08,9.86,Upgrade
18,Earnings From Continuing Operations,-24.66,0.34,-28.14,-7.92,18.8,33.25,-3.24,13.84,-16.79,11.95,Upgrade
19,Net Income to Company,-24.66,0.34,-28.14,-7.92,18.8,33.25,-3.24,13.84,-16.79,11.95,Upgrade
20,Minority Interest in Earnings,-0.63,-10.07,1.66,6.03,-3.39,3.42,-0.43,0.03,0.87,-0.31,Upgrade
21,Net Income,-25.29,-9.73,-26.48,-1.89,15.42,36.67,-3.66,13.87,-15.93,11.64,Upgrade
22,Net Income to Common,-25.29,-9.73,-26.48,-1.89,15.42,36.67,-3.66,13.87,-15.93,11.64,Upgrade
23,Net Income Growth,-,-,-,-,-,164.41%,-,19.13%,-,13129.55%,Upgrade
24,Shares Outstanding (Basic),6752,6752,6752,6752,6752,6625,6050,5962,5962,5812,Upgrade
25,Shares Outstanding (Diluted),6752,6752,6752,6752,6752,6625,6050,5962,5962,5812,Upgrade
26,Shares Change (YoY),-,-,-,1.92%,11.60%,11.11%,1.48%,2.58%,20.00%,16.94%,Upgrade
27,EPS (Basic),-0.00,-0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,-0.00,0.00,Upgrade
28,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,-0.00,0.00,Upgrade
29,EPS Growth,-,-,-,-,-,137.96%,-,16.18%,-,11676.47%,Upgrade
30,Free Cash Flow,-,17.45,-8.17,-32.74,45.69,31,10.65,56.45,-25.06,26.18,Upgrade
31,Free Cash Flow Per Share,-,0.00,-0.00,-0.00,0.01,0.00,0.00,0.01,-0.00,0.00,Upgrade
32,Operating Margin,-2.67%,0.38%,-11.67%,-0.80%,14.63%,14.17%,2.82%,16.30%,-27.45%,30.05%,Upgrade
33,Profit Margin,-8.38%,-3.10%,-13.47%,-1.08%,10.29%,18.71%,-4.35%,10.75%,-29.48%,9.81%,Upgrade
34,Free Cash Flow Margin,-,5.55%,-4.16%,-18.63%,30.49%,15.81%,12.64%,43.76%,-46.39%,22.06%,Upgrade
35,EBITDA,0.23,22.39,-12.15,6.26,31.06,34.78,9.92,27.18,-5.27,40.35,Upgrade
36,D&A For EBITDA,8.29,21.18,10.79,7.67,9.14,7,7.55,6.16,9.56,4.69,Upgrade
37,EBIT,-8.06,1.2,-22.94,-1.41,21.92,27.77,2.37,21.02,-14.83,35.66,Upgrade
