,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+15 Quarters
0,Market Capitalization,3179,3369,2770,3385,4727,5013,5015,4837,4322,4388,4874,6048,7273,4515,4357,3842,4225,4922,5600,5462,3110,Upgrade
1,Market Cap Growth,-32.79%,-32.79%,-44.77%,-30.01%,9.35%,14.24%,2.88%,-20.03%,-40.56%,-2.79%,11.86%,57.43%,72.12%,-8.27%,-22.19%,-29.67%,35.86%,56.39%,79.29%,60.69%,10.42%,Upgrade
2,Enterprise Value,2369,2550,1799,2324,3665,3904,3939,4067,3553,3467,4384,5043,6267,4009,3699,2763,3146,3804,4441,4304,1952,Upgrade
3,Last Close Price,24.29,25.59,21.04,25.71,35.90,38.08,38.09,36.73,35.19,35.73,39.69,49.24,59.21,43.42,41.91,36.95,40.64,47.34,53.70,52.39,29.83,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,124.00,290.54,262.98,1091.29,-,-260.50,-,-,-,145.93,-,Upgrade
5,Forward PE,-,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,Upgrade
6,PS Ratio,5.33,5.48,4.61,5.68,7.85,8.64,8.53,7.32,6.28,5.71,6.28,9.71,11.83,7.95,7.82,6.22,8.06,9.88,11.34,10.33,5.01,Upgrade
7,PB Ratio,1.30,1.37,1.12,1.37,1.89,1.93,1.92,1.84,1.85,1.85,2.06,2.57,3.10,1.93,2.52,2.21,2.45,2.84,3.22,3.10,1.77,Upgrade
8,P/TBV Ratio,1.76,1.76,1.44,1.76,2.44,2.29,2.28,2.19,2.25,2.27,2.52,3.14,3.79,2.36,3.33,2.92,3.26,3.62,4.10,3.93,2.20,Upgrade
9,P/FCF Ratio,-,-,-40.56,-,-,-,-,-,-35.74,-,-,-,-,-,-,-,-,-,-,-,-58.54,Upgrade
10,P/OCF Ratio,43.85,-,41.52,98.16,889.42,-,-,-,81.50,253.93,-632.23,-,601.62,-186.52,-219.12,-,-,118.89,-,109.61,49.34,Upgrade
11,EV/Sales Ratio,3.85,4.15,3.00,3.90,6.09,6.73,6.70,6.15,5.16,4.51,5.65,8.09,10.20,7.06,6.64,4.48,6.00,7.63,9.00,8.14,3.15,Upgrade
12,EV/EBITDA Ratio,-,-,-20.74,-,-,-,-,-,-,96.21,110.28,355.07,-,149.01,294.32,-15278.60,-295.05,-,-,107.33,24.73,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,1826.64,-,-,-1989.34,-,-105.69,-,-,-,-,31.76,Upgrade
14,EV/FCF Ratio,-105.67,-,-26.34,-,-,-,-,-,-29.38,-,-,-,-,-,-,-,-,-,-,-,-36.74,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.01,0.00,0.00,0.00,0.02,0.01,-,Upgrade
16,Debt / EBITDA Ratio,-,-,0.87,-,-,-,-,-,-,2.98,0.74,2.36,-,1.49,1.25,0.06,0.61,-,-,1.97,-,Upgrade
17,Debt / FCF Ratio,-,-,-0.81,-,-,-,-,-,-0.67,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.23,0.21,0.18,0.22,0.21,0.20,0.19,0.21,0.24,0.33,0.25,0.33,0.29,0.13,0.29,0.33,0.29,0.24,0.12,0.28,Upgrade,
19,Inventory Turnover,2.77,3.05,2.48,2.68,3.77,2.26,2.31,2.36,2.45,2.95,4.78,3.96,7.32,3.89,-,4.16,5.01,3.12,4.37,0.91,3.72,Upgrade
20,Quick Ratio,3.56,3.56,3.58,4.22,3.88,5.47,5.79,4.73,4.45,4.98,5.44,3.56,5.85,8.74,6.02,2.73,3.35,3.65,3.37,3.56,3.56,Upgrade
