,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2023,Q2 2024,Q1 2024,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,1467,1467,1367,-,-,-,4024,-,3014,-,1638,-,1585,-,1708,-,1750,-,1921,-,Upgrade
1,Short-Term Investments,1185,1185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,11.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2652,2652,1378,-,-,4024,4024,-,3014,1638,1638,-,1585,1708,1708,-,1750,1921,1921,-,Upgrade
4,Cash Growth,-,-34.09%,-65.74%,-,-,145.62%,145.62%,-,90.21%,-4.10%,-4.10%,-,-9.46%,-11.09%,-11.09%,-,-21.83%,-19.33%,-19.33%,-,Upgrade
5,Accounts Receivable,24.99,24.99,22,-,-,-,26.6,-,17.28,-,12.4,-,43.82,-,11.07,-,21.91,-,26.65,-,Upgrade
6,Other Receivables,152.5,152.5,347.33,-,-,-,263.09,-,862.45,-,98,-,120.04,-,166.19,-,107.53,-,87.35,-,Upgrade
7,Receivables,373.67,373.67,369.33,-,-,-,289.69,-,879.73,-,110.41,-,163.86,-,177.26,-,129.44,-,114,-,Upgrade
8,Inventory,41.31,41.31,37.31,-,-,-,33.07,-,34.04,-,22.38,-,34.7,-,22.66,-,26.38,-,11.92,-,Upgrade
9,Restricted Cash,21.86,21.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,3089,3089,1785,-,-,-,4346,-,3928,-,1771,-,1783,-,1908,-,1906,-,2047,-,Upgrade
11,"Property, Plant & Equipment",111.85,111.85,94.58,-,-,-,101.89,-,70.6,-,32.43,-,51.46,-,61.49,-,15.22,-,26.82,-,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,92.11,-,-,-,68.23,-,-,-,60.68,-,14.3,-,Upgrade
13,Goodwill,1555,1555,1476,-,-,-,1489,-,1522,-,1134,-,1122,-,1112,-,1055,-,1068,-,Upgrade
14,Other Intangible Assets,319.51,319.51,312.57,-,-,-,348.19,-,368.16,-,1.74,-,1.74,-,1.74,-,1.74,-,1.74,-,Upgrade
15,Long-Term Deferred Tax Assets,7.31,7.31,9.85,-,-,-,9.37,-,6.71,-,5.79,-,4.51,-,4.52,-,5.67,-,6.06,-,Upgrade
16,Other Long-Term Assets,54.68,54.68,51.19,-,-,-,48.28,-,53.71,-,51.59,-,61.4,-,60.33,-,60.81,-,90.93,-,Upgrade
17,Total Assets,5222,5222,3812,-,-,-,6422,-,6041,-,3082,-,3092,-,3148,-,3105,-,3255,-,Upgrade
18,Accounts Payable,28.53,28.53,17.66,-,-,-,31.18,-,42.98,-,25.54,-,15.64,-,10.36,-,10.39,-,9.16,-,Upgrade
19,Accrued Expenses,295.62,295.62,458.57,-,-,-,1719,-,1258,-,95.48,-,70.79,-,100.44,-,76.18,-,72.05,-,Upgrade
