,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,565.92,569.68,690.72,609.5,504.26,417.95,511.57,569.09,637.04,440.46,414.11,401.69,326.37,319.77,739.66,534.78,538.97,450.87,481.05,484.9,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,200,220,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,565.92,569.68,690.72,609.5,504.26,417.95,511.57,569.09,637.04,440.46,414.11,401.69,526.37,539.77,739.66,534.78,538.97,450.87,481.05,484.9,Upgrade
3,Cash Growth,12.23%,36.30%,35.02%,7.10%,-20.84%,-5.11%,23.54%,41.67%,21.03%,-18.40%,-44.01%,-24.89%,-2.34%,19.72%,53.76%,10.29%,14.45%,-5.72%,-11.06%,92.80%,Upgrade
4,Accounts Receivable,824.03,855.03,856.9,913.93,1023,1018,890.44,891.66,803.83,690.64,710.33,597.13,479.28,542.2,452.71,400.31,413.99,430.92,324.61,308.03,Upgrade
5,Other Receivables,10.83,10.07,11.93,10.57,12.08,12.07,13.5,8.63,12.75,11.28,11.32,8.25,9.81,6.79,6.19,4.25,5.27,4.15,5.29,2.81,Upgrade
6,Receivables,834.86,865.09,868.83,924.5,1035,1030,903.93,900.29,816.59,701.93,721.65,605.38,489.09,548.99,458.9,404.56,419.26,435.08,329.9,310.84,Upgrade
7,Inventory,295.77,272.77,277.19,294.53,341.97,361.77,309.75,279.26,326.4,295.26,288.54,340.66,298.01,190.16,174.87,175.65,166.48,157.36,134.92,126.43,Upgrade
8,Prepaid Expenses,-,0.01,-,0.08,-,0.01,-,0.42,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,38.5,26.93,41.29,32.73,38.13,53.09,61.82,41.18,48.74,71.33,111.64,77.33,95.66,82.84,86.76,43.14,49.76,40.36,20.21,8.35,Upgrade
10,Total Current Assets,1735,1734,1878,1861,1919,1863,1787,1790,1829,1509,1536,1425,1409,1362,1460,1158,1174,1084,966.08,930.52,Upgrade
11,"Property, Plant & Equipment",626.19,634.77,639.17,636.85,625.86,627.57,631.16,636.44,633.1,623.79,563.75,541.1,407.39,314.34,271.18,251.97,175.81,132.08,123.21,124.37,Upgrade
12,Long-Term Investments,9.67,9.41,10.01,9.89,9.22,9.75,9.45,9.6,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,66.97,68.08,65.96,66.39,61.91,62.67,63.44,64.2,64.13,64.09,64.8,50.99,53.75,37.53,35.68,35.92,35.68,35.89,36.11,21.99,Upgrade
14,Long-Term Deferred Tax Assets,55.9,52.97,57.86,58.08,55,48.37,46.01,45.64,40.25,36.79,34.86,34.65,28.69,28,25.94,25.47,21.54,21.54,18.17,18.17,Upgrade
15,Long-Term Deferred Charges,0.22,0.16,0.22,0.81,4.82,4.33,3.61,3.39,3.24,3.43,2.91,2.57,-,-,-,0.08,0.2,0.31,0.43,0.55,Upgrade
16,Other Long-Term Assets,9.39,9.39,9.39,10.62,13.06,13.08,13.02,13.04,9.27,9.29,9.88,9.9,9.93,9.95,9.97,10,10.35,10.98,11,11.02,Upgrade
17,Total Assets,2503,2509,2661,2644,2689,2628,2554,2563,2579,2246,2212,2064,1909,1752,1803,1482,1418,1284,1155,1107,Upgrade
18,Accounts Payable,220.86,210.53,233.87,272.02,267.93,275,257.33,255.74,277.09,253.46,214.49,266.18,169.81,145.99,130.67,153.4,110.2,80.96,46.66,48.01,Upgrade
19,Accrued Expenses,37.38,56.27,34.87,59.43,37.39,64.28,39.93,70.32,48.69,90.78,46.78,93.65,48.68,84.6,39.1,74.9,34.69,67.53,26.14,43.57,Upgrade
20,Short-Term Debt,115.02,120.41,225.72,263.66,238.68,212.17,172.49,239.21,227.94,215.18,199.83,125.88,86.46,22.95,71.5,47.61,71.4,24,-,-,Upgrade
21,Current Portion of Long-Term Debt,76.36,53.06,55.13,9.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,0.97,-,4.77,2.77,5.64,4.27,4.7,4.68,5.5,4.76,2.64,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,1.97,1.19,4.67,3.74,9.17,1.33,2.55,6.95,19.48,10.48,35.89,20.4,21.93,16.8,47.98,35.86,23.07,16.98,24.33,13.81,Upgrade
24,Current Unearned Revenue,87.07,73.49,74.5,54.49,48.86,52.03,40.88,32.29,39.42,33.76,38.22,25.32,27.85,15.59,19.07,23.73,29.71,-,-,-,Upgrade
25,Other Current Liabilities,67.97,35.74,51.27,20.06,78.41,57.23,42.86,28.02,73.08,27.71,94.88,27.46,70.85,22.42,61.49,21.9,49.82,43.99,62.69,28.15,Upgrade
26,Total Current Liabilities,606.63,551.64,680.03,687.59,683.21,667.7,560.3,637.23,690.38,636.86,634.85,561.53,425.58,308.35,369.82,357.4,318.89,233.45,159.82,133.55,Upgrade
27,Long-Term Debt,307.47,340.9,345.76,313.39,314.89,308.24,320.4,257.83,255.29,251.09,227.74,175.11,182.1,187.53,183.36,-,-,-,-,-,Upgrade
28,Long-Term Leases,-,0.04,0.07,0.13,2.57,0.97,2.12,3.32,4.38,3.64,4.14,2.05,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,64.44,64.3,61.74,62.09,58.3,21.76,23.35,23.8,24.99,20.28,18.68,10.85,8.74,8.91,8.77,8.94,4.73,4.89,5.06,5.23,Upgrade
30,Long-Term Deferred Tax Liabilities,9.66,10.05,9.33,9.56,7.6,8.11,17.14,17.14,5.2,4.78,6.93,7.14,5.32,5.5,5.68,5.86,4.49,4.49,0.78,0.78,Upgrade
31,Total Liabilities,988.21,966.92,1097,1073,1067,1007,923.32,939.33,980.25,916.66,892.34,756.68,621.74,510.29,567.63,372.19,328.11,242.83,165.66,139.56,Upgrade
32,Common Stock,247.26,247.23,247.23,247.23,247.23,247.23,247.23,247.23,247.23,242.66,202.17,202.17,201.85,201.6,144,144,144,144,80,80,Upgrade
33,Additional Paid-In Capital,612.94,612.66,612.66,612.66,606.37,606.37,606.34,603.34,600.78,360.67,394.36,398.93,379.75,367.03,422.3,422.3,422.3,422.3,486.3,486.3,Upgrade
34,Retained Earnings,562.3,589.93,611.69,619.15,675.99,675.15,684.4,680.33,658.89,634.73,630.84,598.29,589.25,576.23,572.6,543.08,523.64,475.35,423.05,400.76,Upgrade
35,Comprehensive Income & Other,84.28,84.39,84.39,84.39,84.4,84.4,84.41,84.41,84.41,84.42,85.45,85.45,91.56,96.44,96.44,-,-,-,-,-,Upgrade
36,Total Common Equity,1507,1534,1556,1563,1614,1613,1622,1615,1591,1322,1313,1285,1262,1241,1235,1109,1090,1042,989.35,967.06,Upgrade
37,Minority Interest,8.38,8.15,7.75,7.82,8.52,8.53,8.07,7.93,7.22,7.22,6.98,22.74,24.74,-,-,-,-,-,-,-,Upgrade
38,Shareholders' Equity,1515,1542,1564,1571,1622,1622,1630,1623,1599,1330,1320,1308,1287,1241,1235,1109,1090,1042,989.35,967.06,Upgrade
39,Total Liabilities & Equity,2503,2509,2661,2644,2689,2628,2554,2563,2579,2246,2212,2064,1909,1752,1803,1482,1418,1284,1155,1107,Upgrade
40,Total Debt,498.85,515.37,626.67,591.36,558.91,527.02,499.28,505.06,492.29,475.41,436.47,305.69,268.56,210.48,254.86,47.61,71.4,24,-,-,Upgrade
41,Net Cash (Debt),67.07,54.31,64.05,18.14,-54.65,-109.07,12.29,64.02,144.75,-34.96,-22.36,96,257.81,329.29,484.79,487.17,467.57,426.87,481.05,484.9,Upgrade
42,Net Cash Growth,-,-,421.30%,-71.66%,-,-,-,-33.31%,-43.85%,-,-,-80.30%,-44.86%,-22.86%,0.78%,0.47%,-0.71%,-10.74%,-11.06%,92.80%,Upgrade
43,Net Cash Per Share,0.27,0.22,0.26,0.07,-0.15,-0.44,0.05,0.27,0.56,-0.14,-0.09,0.40,1.05,1.33,2.00,2.01,1.93,1.77,1.99,2.01,Upgrade
44,Filing Date Shares Outstanding,247.26,247.23,247.23,247.23,247.23,247.23,247.23,247.23,247.23,242.66,242.59,242.59,242.21,241.91,241.91,241.91,241.91,241.91,241.91,241.91,Upgrade
45,Total Common Shares Outstanding,247.26,247.23,247.23,247.23,247.23,247.23,247.23,247.23,247.23,242.66,242.59,242.59,242.21,241.91,241.91,241.91,241.91,241.91,241.91,241.91,Upgrade
46,Working Capital,1128,1183,1198,1174,1236,1195,1227,1153,1138,872.11,901.08,863.52,983.55,1053,1090,800.73,855.57,850.21,806.26,796.96,Upgrade
47,Book Value Per Share,6.09,6.21,6.29,6.32,6.53,6.52,6.56,6.53,6.44,5.45,5.41,5.30,5.21,5.13,5.11,4.59,4.51,4.31,4.09,4.00,Upgrade
48,Tangible Book Value,1440,1466,1490,1497,1552,1550,1559,1551,1527,1258,1248,1234,1209,1204,1200,1073,1054,1006,953.23,945.07,Upgrade
49,Tangible Book Value Per Share,5.82,5.93,6.03,6.06,6.28,6.27,6.31,6.27,6.18,5.19,5.14,5.09,4.99,4.98,4.96,4.44,4.36,4.16,3.94,3.91,Upgrade
50,Buildings,-,373.94,-,373.66,-,371.14,-,371.14,-,222.84,-,222.7,-,85.35,-,85.35,-,55.78,-,55.68,Upgrade
51,Machinery,-,379.32,-,356.52,-,332.74,-,329.6,-,178.31,-,157.74,-,95.51,-,92.16,-,83.36,-,82.65,Upgrade
52,Construction In Progress,-,49.11,-,48.72,-,52.69,-,43.46,-,319.18,-,251.1,-,187.37,-,122.18,-,37.47,-,25.86,Upgrade
