,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,25,24,49,42,88,88,88,88,125,230,299,Upgrade
1,Market Cap Growth,-72.81%,-42.66%,-43.62%,-52.58%,0%,0%,-29.89%,-61.88%,-58.17%,-62.54%,-56.02%,Upgrade
2,Enterprise Value,417,411,436,439,787,299,299,299,402,490,380,Upgrade
3,Last Close Price,0.09,0.08,0.17,0.14,0.30,0.30,0.30,0.30,0.43,0.80,1.04,Upgrade
4,PE Ratio,-,-,-,-,-3.56,-,-,-0.18,-,5.70,-,Upgrade
5,Forward PE,-,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,Upgrade
6,PS Ratio,0.68,0.65,20.54,-,5.03,0.20,0.10,0.07,0.11,0.19,0.19,Upgrade
7,PB Ratio,0.03,0.02,0.05,0.04,-0.49,-0.46,-0.55,-1.91,-1.00,0.38,0.50,Upgrade
8,P/TBV Ratio,0.03,0.03,0.05,0.04,-,-,-,-,-,0.42,0.55,Upgrade
9,P/FCF Ratio,2.70,2.70,11.60,-,-,14.75,-9.54,-,-157.47,-,-,Upgrade
10,P/OCF Ratio,2.70,2.70,11.60,-,-,13.75,-10.00,-,4.35,-,-,Upgrade
11,EV/Sales Ratio,11.32,11.15,181.28,-,45.21,0.68,0.35,0.24,0.34,0.42,0.24,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-1.24,-,-15.73,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-1.13,-,-,-,Upgrade
14,EV/FCF Ratio,46.62,46.62,102.37,-,-,50.44,-32.62,-,-506.47,-,-,Upgrade
15,Debt / Equity Ratio,0.20,0.20,0.20,0.20,-1.25,-3.82,-4.70,-15.99,-5.85,0.38,0.38,Upgrade
16,Debt / FCF Ratio,25.00,25.00,51.93,-,-,121.77,-80.91,-,-921.20,-,-,Upgrade
17,Earnings Yield,-118.52%,-125.75%,-72.39%,-36.03%,-28.06%,-151.67%,-35.70%,-553.63%,-388.12%,17.55%,3.27%,Upgrade
18,FCF Yield,37.01%,37.01%,8.62%,-18.01%,-1.97%,6.78%,-10.49%,-6.71%,-0.64%,-99.67%,-74.74%,Upgrade
19,Buyback Yield / Dilution,-0.98%,-,-0.82%,-1.15%,-,-,-0.00%,0.00%,-1.81%,-1.73%,-2.03%,Upgrade
20,Total Shareholder Return,-0.98%,-,-0.82%,-1.15%,-,-,-0.00%,0.00%,-1.81%,-1.73%,-2.03%,Upgrade
