,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Revenue,92.83,92.83,120.44,120.44,96.15,90.32,77.31,83.83,77.07,92.51,74.89,120.67,94.16,72.38,56,87.29,89.64,67.07,41.59,33.49,Upgrade
1,Revenue Growth (YoY),-3.45%,2.78%,55.79%,43.66%,24.76%,-2.36%,3.23%,-30.53%,-18.15%,27.81%,33.73%,38.25%,5.04%,7.92%,34.65%,160.62%,20.41%,-16.46%,-37.06%,-21.43%,Upgrade
2,Cost of Revenue,87.65,87.65,113.9,113.9,91.36,84.04,71.54,79.63,74.49,88.13,72.51,115.71,89.87,67.53,53.86,84.63,84.03,62.32,37.91,30.3,Upgrade
3,Gross Profit,5.18,5.18,6.53,6.53,4.79,6.28,5.77,4.2,2.58,4.38,2.37,4.97,4.29,4.85,2.14,2.66,5.62,4.74,3.68,3.19,Upgrade
4,"Selling, General & Admin",2.27,2.27,2.14,2.14,2.41,2.55,2.45,1.9,2.29,2.38,2.61,2.09,2.23,2.63,1.31,2.69,2.67,3.14,1.07,3.4,Upgrade
5,Other Operating Expenses,-0.5,-0.5,-0.55,-0.55,-,-,-0.42,-,-,-,-0.08,-0,-0.01,-0.03,0.51,-2.75,-,-0.1,-0.34,-,Upgrade
6,Operating Expenses,1.77,1.77,3.55,3.55,2.41,2.55,2.01,1.9,2.29,2.38,2.07,2.08,2.23,2.6,2.16,-0.06,2.67,3.04,1.35,3.4,Upgrade
7,Operating Income,3.41,3.41,2.98,2.98,2.38,3.73,3.77,2.31,0.29,2,0.31,2.88,2.06,2.25,-0.02,2.72,2.95,1.7,2.33,-0.21,Upgrade
8,Interest Expense,-2.52,-2.52,-2.61,-2.61,-2.88,-2.64,-2.46,-1.97,-1.37,-1.18,-0.95,-1.1,-0.99,-0.94,-0.75,-1.08,-0.87,-1.4,-1.3,-1.41,Upgrade
