,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Market Capitalization,36,48,37,47,38,50,46,34,33,42,66,68,74,72,59,61,60,66,67,68,75,Upgrade
1,Market Cap Growth,-4.76%,-4.76%,-19.30%,37.21%,17.07%,18.87%,-30.49%,-49.41%,-55.91%,-41.11%,10.81%,11.84%,24.00%,9.76%,-11.90%,-10.59%,-20.21%,10.81%,9.09%,-3.41%,-12.96%,Upgrade
2,Enterprise Value,156,186,209,219,210,208,203,172,170,149,172,188,195,163,150,153,152,155,157,171,178,Upgrade
3,Last Close Price,0.04,0.06,0.05,0.06,0.05,0.06,0.06,0.04,0.04,0.05,0.08,0.09,0.09,0.09,0.07,0.08,0.07,0.08,0.08,0.09,0.09,Upgrade
4,PE Ratio,13.87,18.88,29.44,38.16,18.05,-,16.57,11.40,28.95,-,23.56,-,43.53,148.15,38.62,-,12.08,20.14,17.89,22.16,-,Upgrade
5,PS Ratio,0.08,0.11,0.09,0.11,0.10,0.14,0.14,0.10,0.10,0.12,0.17,0.19,0.22,0.23,0.19,0.20,0.21,0.28,0.31,0.30,0.30,Upgrade
6,PB Ratio,0.46,0.64,0.49,0.64,0.52,0.69,0.63,0.48,-,0.60,0.95,0.99,-,1.05,0.89,0.92,-,0.97,1.04,1.06,-,Upgrade
7,P/TBV Ratio,0.64,0.64,0.49,0.64,0.52,0.69,0.63,0.48,-,0.60,0.95,0.99,-,1.05,0.89,0.92,-,0.97,1.04,1.06,-,Upgrade
8,P/FCF Ratio,0.99,1.30,1.47,3.58,5.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,1.30,1.30,1.46,3.57,5.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.37,0.44,0.49,0.51,0.55,0.60,0.62,0.52,0.52,0.41,0.45,0.52,0.57,0.53,0.49,0.51,0.53,0.67,0.72,0.74,0.70,Upgrade
11,EV/EBITDA Ratio,10.89,14.48,17.62,17.98,16.18,16.85,19.76,19.98,32.99,25.79,22.76,23.88,25.56,21.79,17.80,19.45,14.89,21.27,26.64,26.16,-,Upgrade
12,EV/EBIT Ratio,12.23,14.57,17.74,18.14,16.35,17.10,20.16,20.52,34.67,27.24,23.80,25.11,27.14,23.20,18.97,-,15.71,22.91,29.24,28.38,-,Upgrade
13,EV/FCF Ratio,4.22,5.03,8.31,16.62,31.90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.73,1.73,1.73,2.06,2.06,2.53,2.39,2.39,-,2.13,1.73,1.73,-,1.94,1.53,1.53,-,1.54,1.52,1.52,-,Upgrade
15,Debt / EBITDA Ratio,9.07,8.56,8.56,11.18,11.18,19.21,11.41,11.31,-,110.24,14.42,80.18,-,15.61,10.65,245.42,-,8.48,13.31,9.92,-,Upgrade
16,Debt / FCF Ratio,3.52,3.52,5.19,11.46,22.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.06,1.02,1.28,1.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,1.01,1.01,1.01,0.98,0.98,1.06,-,0.96,-,1.00,-,1.03,-,1.11,-,1.14,-,1.11,-,1.11,-,Upgrade
19,Current Ratio,1.23,1.23,1.23,1.20,1.20,1.32,-,1.24,-,1.23,-,1.28,-,1.27,-,1.35,-,1.33,-,1.40,-,Upgrade
20,Return on Equity (ROE),5.50%,5.57%,1.29%,1.29%,-1.42%,5.67%,-,-,-0.24%,7.46%,-,-,5.05%,7.00%,-,-,11.48%,9.73%,-,-,Upgrade,
21,Return on Assets (ROA),2.43%,2.35%,1.98%,2.02%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),4.15%,3.97%,3.32%,3.10%,2.37%,3.82%,-,-,0.36%,2.66%,-,-,2.79%,3.36%,-,-,4.41%,2.62%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),16.87%,16.87%,15.50%,16.23%,17.28%,12.26%,-,10.65%,-,7.79%,-,10.87%,-,10.14%,-,-,-,9.98%,-,9.36%,-,Upgrade
24,Earnings Yield,6.97%,5.30%,3.40%,2.62%,5.54%,5.03%,6.04%,8.77%,3.45%,4.46%,4.24%,3.91%,2.30%,0.68%,2.59%,3.19%,8.28%,4.96%,5.59%,4.51%,-5.25%,Upgrade
25,FCF Yield,101.48%,77.16%,68.22%,27.92%,17.16%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
