,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Cash & Equivalents,10.39,10.39,12.7,12.7,12.72,-,14.53,-,12.88,-,12.5,-,12.68,-,10.62,-,12.14,-,8.1,-,Upgrade
1,Cash & Short-Term Investments,10.39,10.39,12.7,12.7,12.72,14.53,14.53,-,12.88,12.5,12.5,-,12.68,10.62,10.62,-,12.14,8.1,8.1,-,Upgrade
2,Cash Growth,-18.34%,-28.48%,-12.60%,-,-1.23%,16.22%,16.22%,-,1.59%,17.67%,17.67%,-,4.47%,31.16%,31.16%,-,269.27%,-45.24%,-45.24%,-,Upgrade
3,Accounts Receivable,267.31,267.31,283.01,283.01,264.89,-,218.96,-,224.21,-,178.04,-,194.42,-,150.49,-,163.17,-,130.5,-,Upgrade
4,Other Receivables,-,-,-,-,-,-,0.17,-,-,-,-,-,-,-,-,-,1.02,-,1.27,-,Upgrade
5,Receivables,267.31,267.31,283.01,283.01,264.89,-,219.13,-,224.21,-,178.04,-,194.42,-,150.49,-,164.19,-,131.77,-,Upgrade
6,Prepaid Expenses,23.21,23.21,30.49,30.49,31.25,-,32.66,-,27.84,-,18.78,-,4.19,-,3.73,-,2.35,-,4.33,-,Upgrade
7,Restricted Cash,37.09,37.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,-,-,36.63,36.63,36.3,-,36.04,-,27.43,-,27.41,-,27.4,-,27.38,-,32.37,-,32.88,-,Upgrade
