,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,8424,4826,4754,7001,8143,6194,5774,3067,3161,2894,2887,2701,2230,1970,2179,3457,3367,2710,2493,2292,2767,Upgrade
1,Market Cap Growth,-22.09%,-22.09%,-17.66%,128.30%,157.57%,114.05%,100.03%,13.52%,41.76%,46.89%,32.47%,-21.86%,-33.77%,-27.31%,-12.60%,50.83%,21.68%,-10.32%,-22.07%,-43.34%,-28.52%,Upgrade
2,Enterprise Value,9687,5778,4367,6993,8135,6044,5748,3138,3233,2976,3010,3190,2719,2373,2523,3608,3518,2816,2536,2266,2741,Upgrade
3,Last Close Price,32.57,18.66,18.46,26.93,31.32,24.20,22.56,11.90,12.26,11.23,11.20,10.40,11.16,9.86,10.91,17.30,16.85,13.56,12.48,11.38,13.74,Upgrade
4,PE Ratio,134.66,77.50,86.50,119.22,202.55,143.35,93.89,48.22,47.96,37.08,45.20,39.88,38.64,42.62,42.54,71.16,72.63,58.35,56.77,46.78,43.61,Upgrade
5,PS Ratio,4.32,2.49,2.63,3.70,4.30,2.83,2.69,1.48,1.56,1.60,1.56,1.50,1.24,1.08,1.21,1.97,2.04,1.61,1.60,1.46,1.71,Upgrade
6,PB Ratio,5.09,2.91,2.87,4.16,4.86,3.70,3.50,1.86,1.93,1.79,1.81,1.69,1.41,1.89,2.11,3.40,3.32,2.71,2.53,2.32,2.82,Upgrade
7,P/TBV Ratio,3.10,3.10,3.06,4.50,5.26,4.06,3.79,1.98,2.06,1.91,1.94,1.81,1.51,2.11,2.27,3.68,3.60,2.94,2.70,2.46,2.99,Upgrade
8,P/FCF Ratio,-,-,-,15.74,-,-,18.42,26.67,142.84,-23.37,-,-,-,-,-,-,-,-,-,-,-38.40,Upgrade
9,P/OCF Ratio,-,-,-,5.81,11.12,12.38,14.06,12.47,20.40,25.66,37.46,-,29.30,-,-483.25,-,-77.26,-,-,-,44.87,Upgrade
10,EV/Sales Ratio,4.99,2.98,2.41,3.70,4.30,2.76,2.68,1.52,1.60,1.65,1.63,1.77,1.51,1.31,1.41,2.06,2.14,1.68,1.63,1.45,1.69,Upgrade
11,EV/EBITDA Ratio,46.67,27.50,24.88,41.51,61.50,51.72,45.42,23.54,25.63,25.19,27.63,29.17,24.91,20.57,20.11,32.48,32.72,26.73,28.72,23.44,24.26,Upgrade
12,EV/EBIT Ratio,89.56,48.40,50.21,79.99,152.24,150.33,108.07,51.39,-,56.67,66.15,66.63,-,40.76,36.32,63.25,64.44,52.58,67.19,48.00,42.30,Upgrade
13,EV/FCF Ratio,-12.17,-,-,15.73,-,-,18.34,27.29,146.08,-24.03,-,-,-,-,-,-,-,-,-,-,-38.03,Upgrade
14,Debt / Equity Ratio,1.03,1.03,0.97,0.60,0.50,0.46,0.40,0.25,0.25,0.34,0.35,0.38,0.47,0.66,0.63,0.49,0.37,0.35,0.36,0.33,0.33,Upgrade
15,Debt / EBITDA Ratio,8.27,6.82,8.97,3.44,5.14,6.82,5.00,2.81,4.43,3.61,3.43,4.99,12.69,5.96,4.02,4.14,5.48,2.23,3.51,3.04,5.39,Upgrade
16,Debt / FCF Ratio,-,-,-,2.28,-,-,2.11,3.66,18.19,-4.42,-,-,-,-,-,-,-,-,-,-,-4.49,Upgrade
17,Asset Turnover,0.41,0.35,0.41,0.52,0.58,0.74,0.61,1.05,0.59,0.65,0.51,0.75,0.76,0.72,0.70,1.02,0.92,0.81,0.59,1.22,Upgrade,
18,Inventory Turnover,4.08,5.29,4.50,3.56,3.85,4.08,4.82,3.91,6.16,2.95,3.62,3.23,4.45,3.86,3.56,3.69,5.13,4.23,3.71,2.64,5.35,Upgrade
19,Quick Ratio,0.45,0.45,0.44,0.81,1.05,1.03,1.18,1.31,1.25,1.22,1.17,1.19,1.19,0.85,0.89,0.99,1.05,1.01,1.10,1.10,1.13,Upgrade
20,Current Ratio,0.61,0.61,0.67,1.17,1.40,1.44,1.52,1.72,1.62,1.65,1.59,1.59,1.49,1.19,1.25,1.39,1.40,1.47,1.57,1.63,1.53,Upgrade
21,Return on Equity (ROE),2.66%,2.27%,8.22%,2.06%,0.80%,3.04%,3.53%,3.04%,5.38%,3.66%,4.26%,7.54%,2.91%,7.26%,2.52%,4.61%,4.80%,6.29%,1.89%,5.44%,Upgrade,
22,Return on Assets (ROA),1.74%,0.62%,3.12%,0.93%,0.69%,1.15%,1.60%,-0.03%,1.93%,1.85%,1.17%,-0.45%,1.51%,2.55%,1.82%,0.39%,3.35%,1.53%,1.78%,0.30%,Upgrade,
23,Return on Capital (ROIC),3.11%,1.10%,4.99%,1.29%,0.94%,1.55%,2.20%,-0.04%,2.54%,2.47%,1.58%,-0.63%,2.18%,3.72%,2.79%,0.60%,4.87%,2.16%,2.63%,0.43%,Upgrade,
24,Return on Capital Employed (ROCE),3.70%,4.08%,3.14%,4.08%,2.43%,2.33%,3.13%,3.67%,-,3.22%,2.82%,2.96%,-,5.44%,6.51%,5.40%,5.24%,5.31%,3.80%,4.75%,6.55%,Upgrade
