,Fiscal Quarter,Current,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,327,337,372,350,302,321,380,388,422,373,371,506,464,506,506,540,523,489,464,498,498,Upgrade
1,Market Cap Growth,5.13%,5.13%,-1.95%,-9.85%,-28.40%,-14.03%,2.27%,-23.33%,-9.09%,-26.33%,-26.67%,-6.25%,-11.29%,3.45%,9.09%,8.47%,5.08%,-32.56%,-9.84%,-22.37%,-28.92%,Upgrade
2,Enterprise Value,-252,-330,-231,-217,-218,-236,-197,-204,-159,-183,-218,-68,-89,-7,18,59,51,48,65,94,14,Upgrade
3,Last Close Price,0.20,0.20,0.23,0.21,0.17,0.18,0.21,0.21,0.22,0.20,0.19,0.27,0.23,0.25,0.25,0.27,0.26,0.24,0.23,0.24,0.24,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,43.20,24.19,-,-,19.20,21.08,-,-51.63,-11.90,-18.18,-,-,Upgrade
5,Forward PE,-,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,Upgrade
6,PS Ratio,0.27,0.28,0.31,0.29,0.26,0.28,0.34,0.36,0.41,0.36,0.36,0.52,0.48,0.53,0.54,0.58,0.58,0.51,0.40,0.33,0.27,Upgrade
7,PB Ratio,0.33,0.35,0.35,0.36,0.30,0.30,0.36,0.35,0.35,0.31,0.32,0.42,0.37,0.39,0.40,0.43,0.40,0.37,0.37,0.41,0.39,Upgrade
8,P/TBV Ratio,0.34,0.34,0.34,0.36,0.30,0.31,0.37,0.37,0.37,0.32,0.34,0.44,0.38,0.41,0.42,0.45,0.43,0.40,0.39,0.44,0.42,Upgrade
