,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,53.63,53.63,60.16,60.16,65.04,-,63.54,-,65.91,-,75.03,-,82.61,-,96.48,-,62.98,-,67.24,-,Upgrade
1,Short-Term Investments,0.13,0.13,2.25,2.25,2.53,-,0.23,-,0.41,-,0.33,-,-,-,2.58,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,2.69,2.69,0.71,-,1.71,-,2.64,-,3.82,-,-,-,0,-,23.31,-,17.67,-,Upgrade
3,Cash & Short-Term Investments,53.76,53.76,65.1,65.1,68.28,65.47,65.47,-,68.96,79.17,79.17,-,82.61,99.06,99.06,-,86.29,84.91,84.91,-,Upgrade
4,Cash Growth,-21.27%,-17.89%,-0.56%,-,-0.99%,-17.31%,-17.31%,-,-16.53%,-20.08%,-20.08%,-,-4.26%,16.67%,16.67%,-,4.24%,-16.72%,-16.72%,-,Upgrade
5,Accounts Receivable,6.38,6.38,11.59,11.59,9.6,-,12.04,-,5.48,-,5.64,-,12.78,-,7.49,-,8.35,-,6.85,-,Upgrade
6,Other Receivables,2.64,2.64,3.44,3.44,2.68,-,5.37,-,6.82,-,7.22,-,0.45,-,0.21,-,1.03,-,0.83,-,Upgrade
7,Receivables,9.03,9.03,15.04,15.04,12.27,-,17.41,-,12.29,-,12.86,-,13.23,-,7.69,-,9.38,-,7.68,-,Upgrade
8,Prepaid Expenses,1.73,1.73,1.38,1.38,1.37,-,1.33,-,1.61,-,1.48,-,2.71,-,2.05,-,5.28,-,1.82,-,Upgrade
9,Other Current Assets,-,-,-,-,1.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,64.52,64.52,81.52,81.52,82.93,-,84.21,-,82.86,-,93.51,-,98.55,-,108.8,-,100.95,-,94.41,-,Upgrade
11,"Property, Plant & Equipment",16.07,16.07,4.42,4.42,8.34,-,12.14,-,12.68,-,16.65,-,19.97,-,5.15,-,10.66,-,16.16,-,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,0.6,-,0.66,-,2.34,-,1.56,-,-,-,-,-,-,-,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.12,-,1.12,-,Upgrade
14,Other Intangible Assets,1.3,1.3,1.3,1.3,1.3,-,1.3,-,1.5,-,1.5,-,1.5,-,1.5,-,6,-,6,-,Upgrade
15,Long-Term Deferred Tax Assets,0.09,0.09,0.09,0.09,0.18,-,0.08,-,0.2,-,0.1,-,0.16,-,0.13,-,0.06,-,0.05,-,Upgrade
16,Other Long-Term Assets,1.92,1.92,0.22,0.22,0.22,-,2.31,-,2.07,-,2.07,-,2.31,-,0.23,-,0.36,-,2.59,-,Upgrade
17,Total Assets,83.89,83.89,87.56,87.56,92.97,-,100.63,-,99.97,-,116.17,-,124.04,-,115.82,-,119.16,-,120.33,-,Upgrade
18,Accrued Expenses,0.34,0.34,1.22,1.22,1.02,-,1.17,-,0.3,-,0.36,-,0.47,-,2.5,-,1.76,-,1.27,-,Upgrade
19,Current Portion of Leases,5.44,5.44,2.52,2.52,6.07,-,7.22,-,6.63,-,6.92,-,6.42,-,3.24,-,7.51,-,9.5,-,Upgrade
20,Current Income Taxes Payable,0.04,0.04,0.04,0.04,-,-,0.01,-,-,-,-,-,0.43,-,0.36,-,-,-,0.06,-,Upgrade
21,Current Unearned Revenue,0.4,0.4,0.56,0.56,0.82,-,0.19,-,0.74,-,0.18,-,0.56,-,0.32,-,0.53,-,0.33,-,Upgrade
22,Other Current Liabilities,0.85,0.85,3.31,3.31,0.94,-,1.14,-,1.61,-,2.16,-,1.28,-,3.92,-,3.48,-,1.23,-,Upgrade
23,Total Current Liabilities,7.06,7.06,7.64,7.64,8.85,-,9.72,-,9.27,-,9.62,-,9.16,-,10.35,-,13.28,-,12.4,-,Upgrade
24,Long-Term Leases,9.49,9.49,0.58,0.58,0.93,-,3.16,-,5.41,-,8.37,-,12.84,-,0.55,-,0.97,-,3.72,-,Upgrade
25,Long-Term Deferred Tax Liabilities,0.21,0.21,0.21,0.21,0.21,-,0.21,-,0.25,-,0.25,-,0.25,-,0.25,-,1,-,1.1,-,Upgrade
26,Other Long-Term Liabilities,2.3,2.3,-,-,2.3,-,2.3,-,2.3,-,2.3,-,2.3,-,-,-,-,-,2.3,-,Upgrade
27,Total Liabilities,19.67,19.67,9.04,9.04,12.58,-,15.67,-,17.53,-,20.76,-,24.69,-,11.27,-,15.55,-,19.82,-,Upgrade
28,Common Stock,1.47,1.47,1.46,1.46,1.43,-,1.43,-,1.42,-,1.42,-,1.42,-,1.42,-,1.42,-,1.41,-,Upgrade
29,Additional Paid-In Capital,45.19,45.19,48.13,48.13,47.06,-,50.81,-,50.26,-,53.82,-,53.62,-,58.94,-,58.93,-,62.15,-,Upgrade
30,Retained Earnings,5.92,5.92,17.63,17.63,20.34,-,21.19,-,18.7,-,28.01,-,32.04,-,31.72,-,29.8,-,23.13,-,Upgrade
31,Treasury Stock,-0.12,-0.12,-,-,-,-,-0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Comprehensive Income & Other,11.69,11.69,11.22,11.22,11.45,-,11.47,-,11.86,-,11.9,-,12.02,-,12.05,-,12.01,-,12.17,-,Upgrade
33,Total Common Equity,64.14,64.14,78.44,78.44,80.28,84.84,84.84,-,82.24,95.16,95.16,-,99.1,104.14,104.14,-,102.16,98.87,98.87,-,Upgrade
34,Minority Interest,0.08,0.08,0.07,0.07,0.11,-,0.13,-,0.2,-,0.26,-,0.25,-,0.41,-,1.45,-,1.65,-,Upgrade
35,Shareholders' Equity,64.22,64.22,78.52,78.52,80.39,84.97,84.97,-,82.44,95.41,95.41,-,99.35,104.54,104.54,-,103.6,100.51,100.51,-,Upgrade
36,Total Liabilities & Equity,83.89,83.89,87.56,87.56,92.97,-,100.63,-,99.97,-,116.17,-,124.04,-,115.82,-,119.16,-,120.33,-,Upgrade
37,Total Debt,14.93,14.93,3.1,3.1,7,10.38,10.38,-,12.04,15.28,15.28,-,19.26,3.78,3.78,-,8.49,13.22,13.22,-,Upgrade
38,Net Cash (Debt),38.83,38.83,62.01,62.01,61.28,55.09,55.09,-,56.92,63.89,63.89,-,63.35,95.28,95.28,-,77.8,71.69,71.69,-,Upgrade
