,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Operating Revenue,12,12,17.48,17.48,17.68,14.73,18.75,16.97,11.86,13.41,13.71,18.7,21.73,14.03,20.14,19.22,21.7,14.4,16.54,24.63,Upgrade
1,Other Revenue,0.69,0.69,0.79,0.79,0.96,0.63,0.75,0.52,0.05,-0.03,0.2,0.5,0.39,0.35,0.21,0.57,0.12,0.4,0.27,0.44,Upgrade
2,Revenue,12.7,12.7,18.27,18.27,18.64,15.36,19.5,17.49,11.91,13.39,13.91,19.2,22.12,14.39,20.34,19.79,21.82,14.8,16.81,25.07,Upgrade
3,Revenue Growth (YoY),-31.90%,-17.36%,-6.32%,4.47%,56.49%,14.78%,40.23%,-8.94%,-46.14%,-6.96%,-31.64%,-2.98%,1.36%,-2.78%,21.00%,-21.03%,10.70%,-7.03%,1.83%,-10.58%,Upgrade
4,Cost of Revenue,12.82,12.82,13.94,13.94,12.93,12.56,13,12.38,12.69,12.61,13.5,14.36,12.46,12.37,16.97,13.99,12.25,12.39,13.49,15.86,Upgrade
5,Gross Profit,-0.13,-0.13,4.33,4.33,5.72,2.81,6.5,5.11,-0.78,0.78,0.41,4.84,9.66,2.02,3.37,5.81,9.57,2.4,3.32,9.2,Upgrade
6,"Selling, General & Admin",0.51,0.51,-0.47,-0.47,0.48,0.47,-1.73,0.13,-,0.49,-2.55,0.24,0.68,0.68,0.61,0.13,0.25,-,0.58,0.12,Upgrade
7,Other Operating Expenses,1.71,1.71,3.19,3.19,2.48,1.75,3.44,2.36,2.75,1.76,5.27,2.47,2.56,2.02,2.12,2.69,2.56,2.5,2.04,3.14,Upgrade
8,Operating Expenses,5.21,5.21,5.57,5.57,4.92,4.33,4.05,4.36,4.75,4.46,4.92,4.56,5.79,5.51,5.54,5.61,5.6,5.28,5.41,5.76,Upgrade
