,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Jun '21 Jun 30, 2021","Feb '21 Feb 28, 2021","Dec '20 Dec 31, 2020",+2 Quarters
0,Revenue,434.74,520.37,354.69,407.58,252.46,298.66,-,1160,259.23,-,Upgrade
1,Revenue Growth (YoY),22.57%,27.67%,40.49%,36.47%,-,-74.25%,-,-,-70.73%,-,Upgrade
2,Cost of Revenue,301.21,341.09,242.9,267.6,170.54,212.97,-,790.82,180.05,-,Upgrade
3,Gross Profit,133.53,179.27,111.79,139.98,81.92,85.69,-,369.13,79.17,-,Upgrade
4,"Selling, General & Admin",57.5,71.96,38.22,75.93,47.77,52.26,-,105.17,60.16,-,Upgrade
5,Research & Development,-,-,-,-,-,-,-,10.11,2.23,-,Upgrade
6,Operating Expenses,57.44,71.96,35.68,75.93,47.77,52.26,-,115.28,62.39,-,Upgrade
7,Operating Income,76.1,107.31,76.11,64.06,34.14,33.43,-,253.84,16.78,-,Upgrade
8,Interest Expense,-59.86,-66.39,-50.04,-49.63,-48.82,-37.76,-,-103.08,-29.84,-,Upgrade
9,Interest & Investment Income,0.99,2.07,0.15,0.86,-,2.03,-,7.2,0.39,-,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-1.32,-2.33,-,Upgrade
11,Currency Exchange Gain (Loss),7.43,-7.43,1.04,0.07,3.66,-1.45,-,-0.12,-0.57,-,Upgrade
12,Other Non Operating Income (Expenses),-4.76,4.29,-0.96,12.8,17.82,13.85,-,0.42,3.59,-,Upgrade
13,EBT Excluding Unusual Items,19.9,39.84,26.3,28.16,6.81,10.1,-,156.94,-11.97,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,11.42,-,-,-,-43.43,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.08,-0.07,-0.02,-0.12,-23.91,-0,-,-0.03,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,22.57,0.69,-,Upgrade
17,Pretax Income,19.82,39.77,26.28,28.04,-5.68,10.1,-,179.48,-54.71,-,Upgrade
18,Income Tax Expense,2.71,2.93,14.72,1.03,-1.97,2.5,-,4.37,8.99,-,Upgrade
19,Earnings From Continuing Operations,17.11,36.85,11.56,27,-3.71,7.6,-,175.11,-63.7,-,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,245.14,-,Upgrade
21,Net Income to Company,17.11,36.85,11.56,27,-3.71,7.6,-,175.11,181.45,-,Upgrade
22,Minority Interest in Earnings,-3.7,-5.24,-2.79,-3.5,4.95,2.54,-,3.5,-20.62,-,Upgrade
23,Net Income,13.41,31.6,8.76,23.5,1.24,10.14,-,178.61,160.83,-,Upgrade
24,Net Income to Common,13.41,31.6,8.76,23.5,1.24,10.14,-,178.61,160.83,-,Upgrade
25,Net Income Growth,53.00%,34.48%,604.42%,131.85%,-,-94.32%,-,-,-33.97%,-,Upgrade
26,Shares Outstanding (Basic),3043,3043,3043,3043,3022,3089,-,3089,3089,-,Upgrade
27,Shares Outstanding (Diluted),3043,3043,3043,3043,3022,3089,-,3089,3089,-,Upgrade
28,Shares Change (YoY),-,-,0.70%,-1.48%,-,-,-,-,-,-,Upgrade
29,EPS (Basic),0.00,0.01,0.00,0.01,0.00,0.00,-,0.06,0.05,-,Upgrade
30,EPS (Diluted),0.00,0.01,0.00,0.01,0.00,0.00,-,0.06,0.05,-,Upgrade
31,EPS Growth,53.00%,34.47%,600.49%,135.36%,-,-94.33%,-,-,-33.97%,-,Upgrade
32,Free Cash Flow,452.48,-97.44,170.99,-54.91,141.11,-72.1,-,-605.88,73.76,-,Upgrade
33,Free Cash Flow Per Share,0.15,-0.03,0.06,-0.02,0.05,-0.02,-,-0.20,0.02,-,Upgrade
34,Dividend Per Share,0.002,0.005,-,-,-,-,-,0.016,0.016,-,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-56.51%,-,Upgrade
36,Operating Margin,17.50%,20.62%,21.46%,15.72%,13.52%,11.19%,-,21.88%,6.47%,-,Upgrade
37,Profit Margin,3.08%,6.07%,2.47%,5.77%,0.49%,3.39%,-,15.40%,62.04%,-,Upgrade
38,Free Cash Flow Margin,104.08%,-18.72%,48.21%,-13.47%,55.89%,-24.14%,-,-52.23%,28.45%,-,Upgrade
39,EBITDA,132.05,172.99,120.54,121.33,81.21,86.27,-,374.22,62.07,-,Upgrade
40,D&A For EBITDA,55.96,65.68,44.43,57.28,47.07,52.84,174.24,120.38,45.29,96.58,Upgrade
41,EBIT,76.1,107.31,76.11,64.06,34.14,33.43,-,253.84,16.78,-,Upgrade
