,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,29588,29972,30224,22771,28107,36536,39024,36124,45774,44110,47378,45105,53097,31980,19420,16529,23492,13127,9541,8262,9551,Upgrade
1,Market Cap Growth,-17.97%,-17.97%,-22.55%,-36.96%,-38.59%,-17.17%,-17.63%,-19.91%,-13.79%,37.93%,143.97%,172.88%,126.02%,143.62%,103.54%,100.05%,145.97%,63.34%,32.87%,-3.01%,65.00%,Upgrade
2,Enterprise Value,30335,30436,29549,21750,27134,34031,37046,33478,44214,42291,45506,42588,51015,30267,20031,17345,24614,14437,10691,11044,12332,Upgrade
3,Last Close Price,18.78,20.23,20.40,15.17,18.86,24.49,26.16,24.07,30.49,29.38,31.56,29.92,35.22,21.21,15.80,12.24,17.39,9.72,7.11,6.13,7.08,Upgrade
4,PE Ratio,21.33,22.81,23.72,16.51,21.16,27.85,27.53,28.61,38.14,36.83,40.12,44.09,59.62,46.76,39.31,43.57,68.33,38.59,32.71,28.91,34.70,Upgrade
5,Forward PE,16.84,18.14,17.86,13.25,14.70,19.80,22.67,22.64,28.54,29.97,33.04,34.24,51.56,45.96,37.69,35.18,67.56,38.54,28.99,20.70,24.65,Upgrade
6,PS Ratio,2.77,2.96,2.87,2.09,2.66,3.38,3.55,3.33,4.33,4.42,5.02,4.97,6.04,4.01,2.47,2.31,3.51,1.93,1.50,1.35,1.60,Upgrade
7,PB Ratio,2.26,2.29,2.37,1.79,2.29,3.06,3.43,3.25,4.24,4.13,4.62,4.47,5.40,3.31,2.09,2.29,3.28,1.93,1.47,1.26,1.46,Upgrade
8,P/TBV Ratio,2.55,2.55,2.65,2.00,2.58,3.39,3.69,3.51,4.56,4.53,5.05,4.90,5.91,3.63,2.29,2.59,3.65,2.16,1.65,1.41,1.63,Upgrade
9,P/FCF Ratio,-,-,-,-,-54.99,-,84.57,-,-442.62,-,-175.45,-,59.13,31.33,22.12,38.95,114.71,24.48,17.74,-,18.32,Upgrade
10,P/OCF Ratio,56.28,-,-,-,47.35,-,29.69,-,59.11,252.07,99.45,-,34.99,21.39,14.89,18.36,35.68,14.22,10.63,-,12.19,Upgrade
11,EV/Sales Ratio,2.99,3.00,2.80,2.00,2.57,3.15,3.37,3.09,4.18,4.23,4.82,4.70,5.80,3.79,2.55,2.42,3.67,2.13,1.68,1.81,2.06,Upgrade
12,EV/EBITDA Ratio,15.77,15.90,16.12,11.15,14.39,18.47,18.40,18.05,24.74,26.59,28.57,29.01,38.05,23.75,19.04,19.60,29.00,15.71,13.34,14.10,16.32,Upgrade
13,EV/EBIT Ratio,19.35,19.33,19.68,13.17,17.01,21.81,21.44,21.30,29.46,32.54,34.88,36.31,48.69,30.76,26.25,29.02,43.70,22.73,20.51,21.84,25.61,Upgrade
14,EV/FCF Ratio,-59.52,-,-,-,-53.09,-,80.28,-,-427.55,-,-168.51,-,56.82,29.65,22.82,40.87,120.18,26.92,19.88,-,23.65,Upgrade
15,Debt / Equity Ratio,0.30,0.30,0.29,0.26,0.28,0.21,0.24,0.25,0.25,0.26,0.27,0.27,0.32,0.30,0.33,0.44,0.48,0.49,0.57,0.48,0.50,Upgrade
16,Debt / EBITDA Ratio,2.06,2.03,1.67,1.69,2.10,1.50,1.04,1.64,1.85,1.21,1.37,1.85,5.06,1.26,2.02,3.36,10.26,2.34,4.43,3.98,5.30,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-6.66,-,6.03,-,-25.98,-,-10.28,-,3.49,2.86,3.48,7.41,16.64,6.28,6.88,-,6.23,Upgrade
18,Asset Turnover,0.31,0.44,0.41,0.42,0.41,0.56,0.43,0.54,0.52,0.61,0.42,0.46,0.44,0.61,0.45,0.37,0.51,0.51,0.37,0.45,Upgrade,
19,Inventory Turnover,1.73,1.27,2.11,2.04,2.20,1.81,2.34,1.88,2.44,2.16,2.67,1.82,2.34,1.76,2.53,1.74,1.78,2.33,2.25,1.56,2.04,Upgrade
20,Quick Ratio,1.32,1.32,1.33,1.38,1.32,1.29,1.39,1.31,1.32,1.36,1.56,1.67,1.60,1.57,1.59,1.27,1.33,1.34,1.05,1.00,1.21,Upgrade
21,Current Ratio,1.78,1.78,1.71,1.73,1.68,1.67,1.76,1.67,1.68,1.79,2.04,2.23,2.10,2.09,2.10,1.83,1.90,1.81,1.45,1.40,1.65,Upgrade
