,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2690,2523,3028,4337,3339,3272,3066,3856,4183,2978,2884,2516,2956,2523,2662,2676,2856,3434,3493,3181,3389,Upgrade
1,Market Cap Growth,-22.90%,-22.90%,-1.25%,12.46%,-20.17%,9.85%,6.34%,53.27%,41.53%,18.07%,8.31%,-5.99%,3.48%,-26.54%,-23.77%,-15.89%,-15.71%,1.67%,-6.86%,-20.25%,-8.13%,Upgrade
2,Enterprise Value,5298,5443,5841,7190,5938,6011,5848,6812,7110,6117,6021,5829,6289,5753,5664,3043,3425,3936,3611,3541,3695,Upgrade
3,Last Close Price,11.92,11.18,13.42,18.95,14.59,14.29,13.40,16.73,18.15,12.92,12.51,10.92,12.83,10.95,11.55,11.61,12.40,14.90,15.16,13.63,14.52,Upgrade
4,PE Ratio,25.34,23.61,24.70,32.33,-,29.54,21.15,28.65,-,20.22,45.13,57.66,57.44,-,-,69.07,65.99,-,-,25.60,18.61,Upgrade
5,Forward PE,24.83,16.20,19.45,27.86,25.30,25.44,24.49,31.65,48.47,48.00,60.14,74.33,91.93,23.79,15.28,20.81,15.21,19.14,20.44,19.58,19.57,Upgrade
6,PS Ratio,0.44,0.41,0.49,0.71,0.55,0.55,0.51,0.64,0.71,0.51,0.50,0.44,0.52,0.43,0.46,0.47,0.50,0.55,0.52,0.45,0.44,Upgrade
7,PB Ratio,1.21,1.28,1.55,2.16,1.73,1.69,1.61,2.01,2.27,1.58,1.59,1.39,1.67,1.40,1.46,1.46,1.28,1.55,1.56,1.39,1.51,Upgrade
8,P/TBV Ratio,1.55,1.55,1.89,2.66,2.17,2.13,2.06,2.60,3.01,2.12,2.10,1.84,2.25,1.88,1.97,1.98,1.66,1.99,2.01,1.76,1.87,Upgrade
