,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,85821,80431,87647,74359,83025,82400,87042,78489,84910,81677,83902,102596,89065,76371,67608,67160,61087,53939,51077,64022,Upgrade
1,Other Revenue,-,-,-,16248,-,-,-,15555,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,85821,80431,87647,90607,83025,82400,87042,94044,84910,81677,83902,102596,89065,76371,67608,67160,61087,53939,51077,64022,Upgrade
3,Revenue Growth (YoY),3.37%,-2.39%,0.70%,-3.65%,-2.22%,0.89%,3.74%,-8.34%,-4.67%,6.95%,24.10%,52.76%,45.80%,41.59%,32.36%,4.90%,-0.65%,-9.12%,-10.41%,-8.56%,Upgrade
4,Cost of Revenue,67381,48544,60463,48460,67479,46940,57756,49715,64152,42542,54201,56434,71148,47560,48435,39351,47322,30358,34511,36489,Upgrade
5,Gross Profit,18440,31887,27184,42147,15546,35460,29286,44329,20758,39135,29701,46162,17917,28811,19173,27809,13765,23581,16566,27533,Upgrade
6,"Selling, General & Admin",2352,2410,2537,2851,2413,2552,2231,2885,2320,2831,2072,3619,2166,2102,1813,3523,2140,2040,1800,3374,Upgrade
7,Research & Development,761,705,274,1608,680,477,242,2105,914,368,335,1695,333,327,144,865,252,154,91,681,Upgrade
8,Other Operating Expenses,-9307,9307,-,18433,-9618,9865,-,20103,-10245,10184,-20,16930,-6967,6931,-4,11237,-5170,5170,-,10467,Upgrade
9,Operating Expenses,-6201,12424,2800,23156,-6513,12884,2480,26463,-6934,13306,2387,22265,-4451,9343,1953,16405,-3049,7635,1891,14975,Upgrade
10,Operating Income,24641,19463,24384,18991,22059,22576,26806,17866,27692,25829,27314,23897,22368,19468,17220,11404,16814,15946,14675,12558,Upgrade
11,Interest Expense,-1329,-233,-710,-,-1273,-345,-679,-,-1066,-488,-611,-397,-819,-423,-566,-365,-694,-,-957,-805,Upgrade
12,Interest & Investment Income,693,754,694,3583,596,793,639,1452,754,907,595,723,636,572,561,551,468,343,388,442,Upgrade
13,Earnings From Equity Investments,931,920,1086,-2758,942,1266,550,-1990,716,414,860,-1043,-539,-58,766,132,331,180,304,-57,Upgrade
14,Currency Exchange Gain (Loss),8,-8,-,-,-255,255,-,-,-187,187,-,115,-81,81,-,71,-4,4,-,-227,Upgrade
15,Other Non Operating Income (Expenses),55,222,-640,-571,422,220,79,-2953,531,-80,433,-3274,384,-53,88,-2029,1750,-559,574,-1031,Upgrade
16,EBT Excluding Unusual Items,24999,21118,24814,19245,22491,24765,27395,14375,28440,26769,28591,20021,21949,19587,18069,9764,18665,15914,14984,10880,Upgrade
17,Impairment of Goodwill,-,-,-,-30,-,-,-,-56,-,-,-,-36,-,-,-,-18,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-60,-,-,-,1181,-457,457,-,111,Upgrade
19,Gain (Loss) on Sale of Assets,44,454,-,83,-140,140,-,261,-369,369,-,337,-458,458,-,-167,55,-55,-,1064,Upgrade
20,Asset Writedown,-,-,-,-2973,-,-,-,-2833,-,-,-,-922,-,-,-,-699,-257,-105,98,-1203,Upgrade
21,Other Unusual Items,-,-,-,-3800,-,-,-,700,-,-,-,-,-,-,-,2,2,-2,-,-167,Upgrade
22,Pretax Income,25043,21572,24814,12525,22351,24905,27395,12447,28071,27138,28591,19340,21491,20045,18069,10063,18008,16209,15082,10685,Upgrade
23,Income Tax Expense,4457,3962,4026,4018,3984,5767,3809,4077,4269,1158,5047,7441,4373,2739,3608,5528,3343,3518,2989,4061,Upgrade
24,Earnings From Continuing Operations,20586,17610,20788,8507,18367,19138,23586,8370,23802,25980,23544,11899,17118,17306,14461,4535,14665,12691,12093,6624,Upgrade
25,Minority Interest in Earnings,-2788,-2599,-3028,-1314,-2727,-2954,-2909,-1516,-3501,-3308,-3723,-1773,-2322,-2670,-2597,-1264,-2457,-2301,-2113,-1167,Upgrade
26,Net Income,17798,15011,17760,7193,15640,16184,20677,6854,20301,22672,19821,10126,14796,14636,11864,3271,12208,10390,9980,5457,Upgrade
27,Net Income to Common,17798,15011,17760,7193,15640,16184,20677,6854,20301,22672,19821,10126,14796,14636,11864,3271,12208,10390,9980,5457,Upgrade
