,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,24.06,-,29.06,-,21.46,31.61,27.49,35.86,7.59,14.4
1,Revenue Growth (YoY),-17.23%,-,35.46%,-,-21.94%,-11.86%,262.34%,149.14%,-41.14%,-10.42%
2,Cost of Revenue,21.34,-,26.02,-,20.23,22.38,26.86,24.55,8.92,11.83
3,Gross Profit,2.72,-,3.05,-,1.22,9.24,0.63,11.31,-1.33,2.57
4,"Selling, General & Admin",14.35,-,11.38,-,10.98,5.51,4.06,4.63,2.52,1.86
5,Other Operating Expenses,-2.06,-,-0.79,-,-1.14,-1.78,-0.85,-2.93,-,-0.5
6,Operating Expenses,12.44,-,10.59,-,9.87,3.93,3.21,1.7,2.52,1.36
7,Operating Income,-9.72,-,-7.54,-,-8.64,5.3,-2.59,9.61,-3.85,1.21
8,Interest Expense,-0.59,-,-0.86,-,-1.14,-1.02,-0.55,-0.32,-0.05,-0.01
9,Interest & Investment Income,0.09,-,0.23,-,0.07,0.43,0,0,0,0.13
10,Earnings From Equity Investments,-0.02,-,-0.03,-,-0.15,-0.14,-,-,-,-
11,Currency Exchange Gain (Loss),0.06,-,-0,-,0.04,-0.08,0.08,-0.12,-0.05,0.65
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-1.46,1.46,-0.63
13,EBT Excluding Unusual Items,-10.18,-,-8.21,-,-9.83,4.5,-3.06,7.71,-2.48,1.34
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-0.04,-0.03,0.03,-,-
15,Gain (Loss) on Sale of Assets,0.16,-,-,-,-0.41,-0.11,-,0.01,-,-
16,Asset Writedown,0.3,-,-0,-,0.01,-0.56,-0.01,-0.86,-0.43,-
17,Other Unusual Items,-,-,-,-,-,1.15,-,-,-,-0.03
18,Pretax Income,-9.68,-,-8.19,-,-10.2,4.93,-3.09,6.95,-2.9,1.33
19,Income Tax Expense,-,-,-,-,-0.1,0.65,0.17,0.8,-,0.11
20,Earnings From Continuing Operations,-9.68,-,-8.19,-,-10.1,4.28,-3.26,6.15,-2.9,1.23
21,Earnings From Discontinued Operations,0.08,-,-0.27,-,-,-,-,-,-,-
22,Net Income to Company,-9.59,-,-8.47,-,-10.1,4.28,-3.26,6.15,-2.9,1.23
23,Minority Interest in Earnings,0.04,-,0.16,-,-,-,-,-,-,-
24,Net Income,-9.55,-,-8.3,-,-10.1,4.28,-3.26,6.15,-2.9,1.23
25,Net Income to Common,-9.55,-,-8.3,-,-10.1,4.28,-3.26,6.15,-2.9,1.23
26,Net Income Growth,-,-,-,-,-,-30.38%,-,401.79%,-,95.53%
27,Shares Outstanding (Basic),142,-,126,-,102,92,92,92,92,92
28,Shares Outstanding (Diluted),142,-,126,-,102,92,92,92,92,92
29,Shares Change (YoY),12.85%,-,22.65%,-,11.26%,-,-,-,-,32.13%
30,EPS (Basic),-0.07,-,-0.07,-,-0.10,0.05,-0.04,0.07,-0.03,0.01
31,EPS (Diluted),-0.07,-,-0.07,-,-0.10,0.05,-0.04,0.07,-0.03,0.01
32,EPS Growth,-,-,-,-,-,-30.38%,-,401.79%,-,48.00%
33,Free Cash Flow,6.81,-,-18.2,-,-3.5,-14.97,-6.83,-28.14,8.9,-0.08
34,Free Cash Flow Per Share,0.05,-,-0.14,-,-0.03,-0.16,-0.07,-0.31,0.10,-0.00
35,Operating Margin,-40.42%,-,-25.94%,-,-40.27%,16.77%,-9.42%,26.79%,-50.73%,8.38%
36,Profit Margin,-39.70%,-,-28.56%,-,-47.09%,13.55%,-11.86%,17.15%,-38.20%,8.52%
37,Free Cash Flow Margin,28.32%,-,-62.62%,-,-16.32%,-47.35%,-24.83%,-78.47%,117.30%,-0.53%
38,EBITDA,-8.88,-,-6.54,-,-7.78,6.19,-0.86,11.83,-2.75,2.22
39,D&A For EBITDA,0.85,0.7,1,0.74,0.87,0.89,1.73,2.22,1.1,1.02
40,EBIT,-9.72,-,-7.54,-,-8.64,5.3,-2.59,9.61,-3.85,1.21
