,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,54.75,17.3,45.09,45.1,23.48,129.87,88.85,101.66,19.22,139.86,Upgrade
1,Revenue Growth (YoY),21.43%,-61.63%,92.05%,-65.28%,-73.58%,27.75%,362.40%,-27.31%,-46.72%,60.48%,Upgrade
2,Cost of Revenue,44.54,21.99,35.64,33.94,20.46,89.87,72.65,88.99,21.88,92.44,Upgrade
3,Gross Profit,10.21,-4.69,9.45,11.15,3.02,40,16.21,12.67,-2.66,47.43,Upgrade
4,"Selling, General & Admin",27.74,31.22,25.43,25.33,26.28,30.15,24.47,33.42,22.67,33.62,Upgrade
5,Other Operating Expenses,1.35,-1,1.09,1.15,1.07,0.88,1.03,1.89,1.17,4.78,Upgrade
6,Operating Expenses,29.53,38.68,25.11,45.01,27.48,53.61,24.5,44.62,29.1,38.4,Upgrade
7,Operating Income,-19.32,-43.37,-15.66,-33.85,-24.46,-13.62,-8.3,-31.95,-31.76,9.03,Upgrade
8,Interest Expense,-0.95,-0.73,-1,-1.63,-0.76,-1.44,-1.66,-1.79,-1.33,-2.75,Upgrade
9,Interest & Investment Income,2.96,2.73,3.08,4,3.18,5.1,3.89,6.99,6.7,10.54,Upgrade
10,Earnings From Equity Investments,-,-0.13,0.13,-0.02,-0.03,-0.01,-0.01,-0.03,-0.03,-0.03,Upgrade
11,Currency Exchange Gain (Loss),0.2,0.01,-0.34,-0.05,0.19,5.86,4.31,26.52,-6.17,-7.91,Upgrade
12,Other Non Operating Income (Expenses),1.7,1.21,1.03,3.93,1.21,1.67,1.56,1.68,1.12,1.94,Upgrade
13,EBT Excluding Unusual Items,-15.42,-40.28,-12.77,-27.62,-20.67,-2.45,-0.21,1.41,-31.47,10.81,Upgrade
14,Impairment of Goodwill,-,-,-,-29.14,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,1.2,-11.36,1.36,-4.53,-3.72,-37.52,-0.31,-24.25,13.66,-37.92,Upgrade
16,Gain (Loss) on Sale of Assets,-0,10.62,-5.57,1.23,-,1.55,-0.26,-0.1,0.02,-1.58,Upgrade
17,Asset Writedown,-,-2.92,-,-4.55,-,-,-,-0.24,0.02,5.95,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,0.19,-,-,Upgrade
19,Pretax Income,-14.23,-43.93,-16.98,-64.61,-24.39,-38.42,-0.78,-22.99,-17.78,-22.74,Upgrade
20,Income Tax Expense,-0.02,4.21,-0.02,-1.16,0.48,2.07,0.3,-6.92,0.68,2.19,Upgrade
21,Earnings From Continuing Operations,-14.21,-48.14,-16.96,-63.45,-24.87,-40.49,-1.08,-16.07,-18.46,-24.93,Upgrade
22,Minority Interest in Earnings,5.56,11.79,4.29,13.91,7.78,2.85,-0.09,14.03,8.64,-5.85,Upgrade
23,Net Income,-8.65,-36.35,-12.67,-49.54,-17.09,-37.64,-1.17,-2.04,-9.82,-30.78,Upgrade
24,Net Income to Common,-8.65,-36.35,-12.67,-49.54,-17.09,-37.64,-1.17,-2.04,-9.82,-30.78,Upgrade
25,Shares Outstanding (Basic),1408,1408,1408,1408,1408,1408,1384,1302,1302,1303,Upgrade
26,Shares Outstanding (Diluted),1408,1408,1408,1408,1408,1408,1384,1302,1302,1303,Upgrade
27,Shares Change (YoY),-,-,-,-0.03%,1.77%,8.17%,6.26%,-0.08%,-0.42%,-0.26%,Upgrade
28,EPS (Basic),-0.01,-0.03,-0.01,-0.04,-0.01,-0.03,-0.00,-0.00,-0.01,-0.02,Upgrade
29,EPS (Diluted),-0.01,-0.03,-0.01,-0.04,-0.01,-0.03,-0.00,-0.00,-0.01,-0.02,Upgrade
30,Free Cash Flow,3.05,9.18,-13.58,-32.22,-38.86,2.87,-0.52,-27.67,-46.93,20.19,Upgrade
31,Free Cash Flow Per Share,0.00,0.01,-0.01,-0.02,-0.03,0.00,-0.00,-0.02,-0.04,0.02,Upgrade
32,Operating Margin,-35.29%,-250.68%,-34.74%,-75.07%,-104.18%,-10.49%,-9.34%,-31.43%,-165.28%,6.45%,Upgrade
33,Profit Margin,-15.80%,-210.11%,-28.10%,-109.86%,-72.78%,-28.98%,-1.31%,-2.01%,-51.09%,-22.01%,Upgrade
34,Free Cash Flow Margin,5.57%,53.03%,-30.13%,-71.46%,-165.52%,2.21%,-0.59%,-27.22%,-244.20%,14.44%,Upgrade
35,EBITDA,-15.84,-38.97,-11.75,-30.51,-20.65,-9.81,-4.43,-23.87,-24.51,16.63,Upgrade
36,D&A For EBITDA,3.48,4.41,3.91,3.34,3.81,3.81,3.87,8.08,7.25,7.6,Upgrade
37,EBIT,-19.32,-43.37,-15.66,-33.85,-24.46,-13.62,-8.3,-31.95,-31.76,9.03,Upgrade
