,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,251,156,132,140,52,71,43,47,55,70,117,92,113,131,128,470,297,178,89,-,-,Upgrade
1,Market Cap Growth,118.73%,118.73%,205.00%,200.00%,-4.92%,1.28%,-63.08%,-49.02%,-51.59%,-46.58%,-8.45%,-80.46%,-61.82%,-26.26%,43.43%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,236,147,123,158,69,90,62,57,66,68,115,52,74,91,88,420,250,127,62,-,-,Upgrade
3,Last Close Price,0.58,0.47,0.40,0.51,0.19,0.26,0.16,0.17,0.20,0.25,0.42,0.33,0.41,0.48,0.46,1.70,1.08,0.65,0.43,-,-,Upgrade
4,PE Ratio,-,-1.93,-1.50,-,-,-,-,-,-,-,124.13,15.35,-,2.96,4.19,6.31,53.03,-,-9.41,-,-,Upgrade
5,PS Ratio,3.20,4.50,4.78,5.01,1.73,2.04,0.75,0.60,0.47,0.55,0.59,0.43,0.41,0.39,0.48,1.47,1.28,0.90,0.40,-,-,Upgrade
6,PB Ratio,67.01,83.18,69.87,-8.91,-,1.04,0.52,0.59,-,0.68,0.84,0.67,-,0.97,1.00,3.68,-,2.13,-289.70,-,-,Upgrade
7,P/TBV Ratio,83.18,83.18,69.87,-,-,1.04,0.52,0.59,-,0.68,0.84,0.67,-,0.97,1.00,3.68,-,2.13,-,-,-,Upgrade
8,EV/Sales Ratio,6.83,4.26,4.47,5.62,2.30,2.58,1.07,0.74,0.56,0.54,0.58,0.24,0.27,0.27,0.33,1.32,1.08,0.64,0.28,-,-,Upgrade
9,EV/EBITDA Ratio,-,-2.27,-1.69,-,-,-,-,-,-,-,26.90,4.84,-,1.47,1.98,4.10,8.39,-,4.78,-,-,Upgrade
10,EV/EBIT Ratio,-,-2.25,-1.66,-,-,-,-,-,-,-,34.74,5.35,-,1.49,2.03,4.13,8.61,-,4.99,-,-,Upgrade
11,Debt / Equity Ratio,1.85,1.85,1.85,-0.42,-,0.27,0.39,0.40,-,0.22,0.10,0.10,-,0.08,0.01,0.01,-,0.01,-17.44,-17.44,-,Upgrade
12,Debt / EBITDA Ratio,-,3.13,3.13,-,-,-,-,-,-,-,1.22,0.51,-,2.41,0.02,0.01,-,-,0.02,-,-,Upgrade
13,Debt / FCF Ratio,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Turnover,0.97,1.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Quick Ratio,0.99,0.99,0.99,0.62,-,1.90,-,1.82,-,2.05,-,2.21,-,2.18,-,1.95,-,1.74,-,0.70,-,Upgrade
16,Current Ratio,1.04,1.04,1.04,0.65,-,1.99,-,1.89,-,2.05,-,2.41,-,2.19,-,2.14,-,1.92,-,0.88,-,Upgrade
17,Return on Equity (ROE),28.97%,-,-1169.08%,-,-35.49%,-18.44%,-,-,-102.30%,4.53%,-,-,0.11%,20.03%,-,-,-117.47%,-,-,-,Upgrade,
18,Return on Assets (ROA),0.76%,0.94%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),6.42%,-,-389.37%,-,-20.65%,-10.37%,-,-,-74.02%,4.11%,-,-,1.62%,16.82%,-,-,-83.37%,3059.73%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-3497.99%,-3935.55%,-,-,-,-,-,-,-,-,6.64%,-,42.43%,-,79.72%,-,-,-,-,-,Upgrade
21,Earnings Yield,-32.18%,-51.85%,-66.78%,-66.42%,-55.99%,-36.79%,-115.86%,-94.66%,-43.82%,-41.50%,0.81%,6.51%,22.71%,33.77%,23.86%,15.86%,1.89%,-5.78%,-10.62%,-,-,Upgrade
22,FCF Yield,6.10%,-6.85%,-4.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-5.83%,-11.67%,-11.67%,-,-,-,-,-,-,-,-,-0.27%,-,-0.24%,-3.75%,-32.98%,-33.33%,-33.02%,-28.52%,-,-,Upgrade
24,Total Shareholder Return,-5.83%,-11.67%,-11.67%,-,-,-,-,-,-,-,-,-0.27%,-,-0.24%,-3.75%,-32.98%,-33.33%,-33.02%,-28.52%,-,-,Upgrade
