,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1274,-,1473,-,1966,2608,2323,2505,1602,2616,Upgrade
1,Revenue Growth (YoY),-13.51%,-,-25.10%,-,-15.35%,4.13%,44.96%,-4.26%,-29.94%,8.79%,Upgrade
2,Cost of Revenue,1056,-,1168,-,1672,2206,1876,1985,1315,1991,Upgrade
3,Gross Profit,217.64,-,304.27,-,294.16,401.63,447.07,519.2,287.69,624.77,Upgrade
4,"Selling, General & Admin",178.3,-,194.52,-,293.39,356.72,300.29,337.29,286.17,361.52,Upgrade
5,Operating Expenses,165.91,-,176.76,-,300.14,357.5,306.83,355.06,293.68,361.3,Upgrade
6,Operating Income,51.73,-,127.51,-,-5.97,44.13,140.23,164.14,-6,263.46,Upgrade
7,Interest Expense,-21.24,-,-89.3,-,-103.05,-68.74,-59.05,-59.6,-64.49,-69.78,Upgrade
8,Interest & Investment Income,-,-,-,-,-,8.25,-,11.35,-,4.28,Upgrade
9,Earnings From Equity Investments,-,-,-,-,7.89,2.1,5.89,5.25,-,-6.39,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,11.43,-,-,Upgrade
11,Other Non Operating Income (Expenses),1082,-,-0.21,-,8.72,-74.03,66.64,437.54,-419.79,17.44,Upgrade
12,EBT Excluding Unusual Items,1112,-,38,-,-92.42,-88.3,153.72,570.11,-490.27,209.02,Upgrade
13,Impairment of Goodwill,-,-,-,-,-1.44,-,-,-447.45,-,-39.94,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.03,-,0.33,-,-9.09,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.91,-,17.55,-,0.09,Upgrade
16,Asset Writedown,-,-,-,-,-114.39,-41.58,-,-65.68,-277.17,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,35.16,-,-,-,-,Upgrade
18,Pretax Income,1112,-,38,-,-208.25,-93.78,153.72,74.85,-767.45,160.08,Upgrade
19,Income Tax Expense,19.8,-,28.74,-,-24.19,14.42,32.85,17.3,-64.6,59.39,Upgrade
20,Earnings From Continuing Operations,1093,-,9.26,-,-184.06,-108.2,120.88,57.55,-702.85,100.69,Upgrade
21,Earnings From Discontinued Operations,0.54,-,2.23,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,1093,-,11.48,-,-184.06,-108.2,120.88,57.55,-702.85,100.69,Upgrade
23,Minority Interest in Earnings,-3.82,-,-7.86,-,18.77,-0.38,-8.97,-7.78,62.59,-40.01,Upgrade
24,Net Income,1089,-,3.62,-,-165.28,-108.58,111.91,49.77,-640.25,60.68,Upgrade
25,Net Income to Common,1089,-,3.62,-,-165.28,-108.58,111.91,49.77,-640.25,60.68,Upgrade
26,Net Income Growth,30014.43%,-,-,-,-,-,-,-17.98%,-,-54.54%,Upgrade
27,Shares Outstanding (Basic),2332,-,2332,-,2332,2338,2355,2356,2367,2379,Upgrade
28,Shares Outstanding (Diluted),2332,-,2332,-,2332,2338,2355,2356,2367,2379,Upgrade
29,Shares Change (YoY),-,-,-,-,-0.99%,-0.77%,-0.52%,-0.97%,-1.45%,8.65%,Upgrade
30,EPS (Basic),0.47,-,0.00,-,-0.07,-0.05,0.05,0.02,-0.27,0.03,Upgrade
31,EPS (Diluted),0.47,-,0.00,-,-0.07,-0.05,0.05,0.02,-0.27,0.03,Upgrade
32,EPS Growth,30020.25%,-,-,-,-,-,-,-17.19%,-,-58.16%,Upgrade
33,Free Cash Flow,-58.51,-,47.26,-,-173.17,475.99,189.56,343.84,248.08,341.12,Upgrade
34,Free Cash Flow Per Share,-0.03,-,0.02,-,-0.07,0.20,0.08,0.15,0.10,0.14,Upgrade
35,Operating Margin,4.06%,-,8.66%,-,-0.30%,1.69%,6.04%,6.55%,-0.37%,10.07%,Upgrade
36,Profit Margin,85.51%,-,0.25%,-,-8.41%,-4.16%,4.82%,1.99%,-39.96%,2.32%,Upgrade
37,Free Cash Flow Margin,-4.59%,-,3.21%,-,-8.81%,18.25%,8.16%,13.73%,15.48%,13.04%,Upgrade
38,EBITDA,75.35,-,160.44,-,58.56,111.28,204.61,232.27,73.22,341.91,Upgrade
39,D&A For EBITDA,23.62,35,32.93,57,64.53,67.14,64.38,68.13,79.22,78.44,Upgrade
40,EBIT,51.73,-,127.51,-,-5.97,44.13,140.23,164.14,-6,263.46,Upgrade
