,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,27528,30500,33941,29377,31202,32160,41263,44603,60496,61648,54302,70950,51896,73235,63512,95802,53861,57588,49941,35330,22026,Upgrade
1,Market Cap Growth,-5.16%,-5.16%,-17.75%,-34.14%,-48.42%,-47.83%,-24.01%,-37.14%,16.57%,-15.82%,-14.50%,-25.94%,-3.65%,27.17%,27.17%,171.16%,144.54%,129.00%,151.50%,54.79%,28.92%,Upgrade
2,Enterprise Value,26161,29133,32809,27647,29790,29888,39522,42587,57791,58943,52256,68860,49777,71115,62027,95186,52608,56800,49154,34354,20918,Upgrade
3,Last Close Price,56.88,63.02,68.51,59.30,60.35,62.21,79.81,86.27,114.03,116.20,102.36,133.74,96.27,135.85,117.81,177.71,99.91,106.83,92.64,65.54,39.94,Upgrade
4,PE Ratio,22.13,-,25.63,21.40,22.26,-,28.95,31.83,46.18,48.79,45.92,61.75,47.65,-,60.13,90.78,43.70,53.48,33.00,24.40,20.08,Upgrade
5,Forward PE,20.46,21.55,23.07,19.48,21.40,19.89,25.24,27.92,37.46,40.20,35.20,47.74,36.68,55.46,51.01,82.45,62.09,88.80,81.25,64.33,45.74,Upgrade
6,PS Ratio,1.88,2.08,2.29,1.94,2.07,2.17,2.77,3.05,4.26,4.39,4.46,5.92,4.42,-,4.85,7.68,4.44,5.26,3.08,2.53,1.92,Upgrade
7,PB Ratio,12.89,6.99,7.78,7.18,6.86,8.81,8.20,11.02,13.75,17.02,12.01,19.68,13.61,23.41,17.17,33.82,24.65,36.71,35.87,31.22,14.16,Upgrade
8,P/TBV Ratio,38.89,38.89,43.27,82.64,25.38,42.10,54.13,159.73,56.70,91.76,94.72,349.80,65.90,166.34,190.60,-,-,-,51.94,47.27,18.20,Upgrade
9,P/FCF Ratio,-,-,19.91,14.30,13.74,-,18.00,17.45,23.87,-,14.69,20.41,15.97,-,24.42,33.84,12.88,-,10.68,9.40,15.60,Upgrade
10,P/OCF Ratio,-,-,11.95,9.46,9.38,-,12.62,12.39,17.42,-,12.92,18.14,14.17,-,19.15,26.76,11.15,-,9.25,8.18,11.02,Upgrade
11,PEG Ratio,6.11,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,Upgrade
12,EV/Sales Ratio,1.79,1.99,2.21,1.82,1.97,2.02,2.66,2.92,4.07,4.20,4.29,5.75,4.24,-,4.74,7.63,4.34,5.19,3.03,2.46,1.82,Upgrade
13,EV/EBITDA Ratio,7.14,7.97,9.12,7.40,7.78,8.17,10.15,11.32,16.05,16.51,15.70,21.65,16.18,-,21.82,37.94,20.93,-,14.77,11.99,10.02,Upgrade
14,EV/EBIT Ratio,8.22,-,10.48,8.46,8.89,-,11.56,12.90,18.41,18.90,17.45,24.15,18.02,-,25.54,45.38,24.99,-,16.80,13.64,11.63,Upgrade
15,EV/FCF Ratio,-,-,19.25,13.45,13.12,-,17.24,16.66,22.80,-,14.13,19.81,15.32,-,23.85,33.62,12.58,-,10.51,9.14,14.82,Upgrade
16,Debt / Equity Ratio,0.03,0.03,0.03,0.04,0.04,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.01,0.01,-,-,0.72,0.17,0.21,0.16,Upgrade
17,Debt / EBITDA Ratio,0.04,0.58,0.03,0.03,0.03,0.88,0.02,0.02,0.02,0.09,0.02,0.02,0.01,-,0.01,-,-,-,0.08,0.06,0.14,Upgrade
18,Debt / FCF Ratio,-,-,0.09,0.07,0.07,-,0.04,0.04,0.04,-,0.03,0.03,0.01,-,0.02,-,-,-,0.05,0.06,0.17,Upgrade
19,Asset Turnover,-,1.27,1.39,1.35,0.54,1.33,1.39,1.27,0.57,1.30,1.33,1.29,-,1.40,1.51,1.37,1.12,3.65,4.04,1.17,Upgrade,
20,Inventory Turnover,-,-,5.03,5.20,4.60,2.15,5.33,5.13,4.56,1.95,5.19,5.03,4.50,-,5.68,5.72,4.99,5.99,16.89,17.86,5.16,Upgrade
21,Quick Ratio,-,-,0.47,0.45,0.50,0.39,0.67,0.54,0.54,0.42,0.65,0.53,0.50,0.38,0.55,0.44,0.31,0.31,0.88,0.75,0.95,Upgrade
22,Current Ratio,-,-,0.70,0.67,0.75,0.67,0.87,0.76,0.77,0.70,0.83,0.73,0.73,0.63,0.73,0.63,0.51,0.53,1.06,0.97,1.20,Upgrade
23,Return on Equity (ROE),-130.37%,82.09%,83.39%,87.69%,0.24%,85.12%,91.65%,77.26%,18.22%,90.85%,85.56%,78.94%,-,105.86%,108.47%,131.33%,-6.39%,214.88%,251.26%,39.60%,Upgrade,
24,Return on Assets (ROA),-,20.82%,19.89%,21.54%,-2.09%,22.77%,21.89%,18.39%,2.38%,21.40%,19.55%,19.08%,-,21.01%,21.44%,19.82%,-6.75%,42.85%,63.71%,12.14%,Upgrade,
25,Return on Capital (ROIC),-3.08%,62.80%,58.38%,64.24%,-6.16%,66.63%,65.36%,56.41%,7.46%,67.12%,64.11%,64.74%,-,74.10%,87.66%,77.51%,-21.19%,106.95%,139.83%,30.26%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,64.23%,70.75%,65.85%,-,61.26%,71.89%,63.38%,74.51%,58.74%,68.26%,63.71%,-,57.15%,62.76%,78.20%,-,155.74%,155.27%,87.78%,Upgrade
27,Earnings Yield,4.52%,4.08%,3.90%,4.67%,4.49%,4.16%,3.45%,3.14%,2.17%,2.05%,2.18%,1.62%,2.10%,-,1.66%,1.10%,2.29%,1.87%,3.03%,4.10%,4.98%,Upgrade
28,FCF Yield,-,5.02%,7.00%,7.28%,6.77%,5.56%,5.73%,4.19%,4.61%,6.81%,4.90%,6.26%,-,4.09%,2.96%,7.77%,5.43%,9.37%,10.64%,6.41%,Upgrade,
29,Dividend Yield,5.21%,-,-,7.25%,-,4.50%,-,-,-,2.24%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,-,301.57%,-,-,-,263.25%,-,-,-,250.14%,-,-,-,0.03%,5.04%,39.55%,-,270.13%,2.72%,Upgrade
31,Buyback Yield / Dilution,-0.05%,0.33%,0.01%,-0.09%,-0.45%,-0.80%,-0.05%,0.16%,0.57%,-,0.26%,-0.62%,-0.50%,-,-0.31%,1.30%,-0.62%,2.39%,-0.73%,2.31%,-1.08%,Upgrade
32,Total Shareholder Return,5.16%,0.33%,0.01%,7.16%,-0.45%,3.70%,-0.05%,0.16%,0.57%,2.24%,0.26%,-0.62%,-0.50%,-,-0.31%,1.30%,-0.62%,2.39%,-0.73%,2.31%,-1.08%,Upgrade
