,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,50.72,57.38,86.87,123.3,168.04,104.2,84.41,102.96,180.4,83.43,Upgrade
1,Short-Term Investments,33.58,30.31,20.39,23.37,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,84.3,87.69,107.26,146.66,168.04,104.2,84.41,102.96,180.4,83.43,Upgrade
3,Cash Growth,-21.41%,-40.21%,-36.17%,40.75%,99.06%,1.20%,-53.21%,23.41%,126.20%,25.72%,Upgrade
4,Accounts Receivable,134.4,118.98,86.25,97.57,106.2,152.99,125.63,82.69,119.3,144.44,Upgrade
5,Other Receivables,4.3,4.39,28.05,3.18,19.52,3.14,23.71,18.35,28.34,14.42,Upgrade
6,Receivables,138.7,123.38,114.3,100.75,125.72,156.12,149.33,101.04,147.64,158.85,Upgrade
7,Inventory,142.43,169.71,202.17,144.91,130.1,115.42,136.63,142.45,127.56,144.87,Upgrade
8,Other Current Assets,0.02,-,-,0.22,-,-,-,-,-,-,Upgrade
9,Total Current Assets,365.44,380.77,423.73,392.54,423.86,375.74,370.37,346.45,455.6,387.16,Upgrade
10,"Property, Plant & Equipment",313.36,320.16,331.38,337.93,307.42,314.61,297.02,311.03,228.59,247.25,Upgrade
11,Long-Term Accounts Receivable,-,0.03,0.68,0.37,0.32,0.27,0.16,0.15,0.63,0.78,Upgrade
12,Long-Term Deferred Tax Assets,5.33,5.33,4.72,5.35,5.52,5.87,7.03,7.02,6.48,6.46,Upgrade
13,Other Long-Term Assets,5.9,4.81,4.34,4.38,12.31,5.73,38.06,38.02,37.23,36.98,Upgrade
14,Total Assets,690.03,711.1,764.85,740.57,749.44,702.22,712.64,702.68,728.53,678.62,Upgrade
15,Accounts Payable,17.33,25.72,34.23,29.85,22.61,20,26.87,25.12,31.06,22.82,Upgrade
16,Accrued Expenses,8.41,5.25,16.42,13.4,17.87,14.39,13.4,10.86,14.93,11.73,Upgrade
17,Short-Term Debt,2.81,7.28,22.36,8.48,5.37,1.12,8.57,21.74,9.18,7.21,Upgrade
