,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,236.53,245.88,213.97,220.87,233.89,242.73,251.86,199.44,223.01,248.5,Upgrade
1,Revenue Growth (YoY),10.54%,11.32%,-8.52%,-9.01%,-7.13%,21.71%,12.94%,-19.74%,-14.86%,-11.73%,Upgrade
2,Cost of Revenue,153.63,160.59,120.05,135.18,138.97,147.22,163.87,117.01,146.86,144.08,Upgrade
3,Gross Profit,82.9,85.28,93.93,85.69,94.92,95.51,87.99,82.43,76.15,104.42,Upgrade
4,"Selling, General & Admin",70.6,82.52,79.23,89.57,72.12,88.53,76.36,81.43,67.57,97.02,Upgrade
5,Other Operating Expenses,-0.28,-1.29,-,-0.47,-0.28,1.14,-3.15,-0.86,-2.12,-2.91,Upgrade
6,Operating Expenses,70.32,82.42,79.23,91.53,71.83,89.76,73.21,80.71,65.45,94.11,Upgrade
7,Operating Income,12.58,2.86,14.7,-5.85,23.09,5.74,14.78,1.72,10.7,10.31,Upgrade
8,Interest Expense,-2.38,-2.85,-2.69,-1.94,-1.55,-1.7,-2.04,-2.19,-2.14,-3,Upgrade
9,Interest & Investment Income,0.72,0.95,0.98,1.28,0.61,0.05,0.11,0.05,0.12,0.05,Upgrade
10,Currency Exchange Gain (Loss),1.92,2.46,-3.44,3.58,-4.94,-1.82,0.3,-1.17,1.88,0.71,Upgrade
11,EBT Excluding Unusual Items,12.85,3.42,9.55,-2.94,17.2,2.28,13.15,-1.59,10.57,8.07,Upgrade
12,Gain (Loss) on Sale of Assets,-0.79,-,-,-,-,-0.29,-,-1.06,-2.79,-1.68,Upgrade
13,Asset Writedown,-,-2.11,-,-1.3,-,-2,-,0.7,-,-3.1,Upgrade
14,Other Unusual Items,-,-1.1,1.1,1.52,2.19,0.81,1.64,3.75,3.01,-,Upgrade
15,Pretax Income,12.06,0.21,10.65,-2.72,19.39,0.79,14.79,1.81,10.78,3.29,Upgrade
16,Income Tax Expense,3.17,0.08,2.24,-1.32,3.92,0.32,3.37,-0.44,2.26,2.33,Upgrade
17,Net Income,8.89,0.13,8.41,-1.4,15.47,0.47,11.42,2.25,8.52,0.97,Upgrade
18,Net Income to Common,8.89,0.13,8.41,-1.4,15.47,0.47,11.42,2.25,8.52,0.97,Upgrade
19,Net Income Growth,5.65%,-,-45.64%,-,35.46%,-79.02%,34.08%,132.92%,-17.77%,-13.13%,Upgrade
20,Shares Outstanding (Basic),719,719,719,665,601,617,601,601,601,601,Upgrade
21,Shares Outstanding (Diluted),719,719,719,665,601,617,601,601,601,601,Upgrade
22,Shares Change (YoY),-,8.08%,19.69%,7.77%,-,2.75%,-,-,-,-,Upgrade
23,EPS (Basic),0.01,0.00,0.01,-0.00,0.03,0.00,0.02,0.00,0.01,0.00,Upgrade
24,EPS (Diluted),0.01,0.00,0.01,-0.00,0.03,0.00,0.02,0.00,0.01,0.00,Upgrade
25,EPS Growth,5.65%,-,-54.58%,-,35.46%,-79.60%,34.07%,132.96%,-17.77%,-13.13%,Upgrade
26,Free Cash Flow,41.31,22.05,-34.51,-18.04,75.08,56.09,10.13,-22.09,73.55,52.11,Upgrade
27,Free Cash Flow Per Share,0.06,0.03,-0.05,-0.03,0.13,0.09,0.02,-0.04,0.12,0.09,Upgrade
28,Dividend Per Share,-,-,-,-,-,0.010,0.005,0.005,0.005,0.005,Upgrade
29,Dividend Growth,-,-,-,-,-,100.00%,0%,0%,-50.00%,-66.67%,Upgrade
30,Operating Margin,5.32%,1.16%,6.87%,-2.65%,9.87%,2.37%,5.87%,0.86%,4.80%,4.15%,Upgrade
31,Profit Margin,3.76%,0.05%,3.93%,-0.63%,6.61%,0.19%,4.54%,1.13%,3.82%,0.39%,Upgrade
32,Free Cash Flow Margin,17.47%,8.97%,-16.13%,-8.17%,32.10%,23.11%,4.02%,-11.07%,32.98%,20.97%,Upgrade
33,EBITDA,21.3,12.76,24.93,4.09,32.25,13.94,23.34,11.25,17.44,17.25,Upgrade
34,D&A For EBITDA,8.72,9.9,10.23,9.94,9.17,8.2,8.56,9.53,6.74,6.94,Upgrade
35,EBIT,12.58,2.86,14.7,-5.85,23.09,5.74,14.78,1.72,10.7,10.31,Upgrade
