,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,118,120,124,129,159,164,203,247,183,151,155,Upgrade
1,Market Cap Growth,-7.14%,-7.14%,-22.09%,-21.35%,-21.82%,-33.58%,11.11%,63.41%,17.86%,0%,-30.00%,Upgrade
2,Enterprise Value,368,430,365,353,372,425,337,401,380,423,439,Upgrade
3,Last Close Price,0.32,0.33,0.34,0.35,0.43,0.45,0.53,0.63,0.44,0.35,0.35,Upgrade
4,PE Ratio,-,-,-6.86,-,-,-,3.59,2.85,2.03,4.99,-,Upgrade
5,PS Ratio,0.09,0.09,0.10,0.11,0.13,0.11,0.12,0.13,0.09,0.09,0.10,Upgrade
6,PB Ratio,0.25,0.24,0.24,0.25,0.30,0.29,0.31,0.38,0.29,0.27,0.32,Upgrade
7,P/TBV Ratio,0.25,0.25,0.25,0.26,0.31,0.30,0.32,0.40,0.31,0.28,0.33,Upgrade
8,P/FCF Ratio,-,-,-,-,2.15,-5.43,-,2.27,1.25,1.52,1.61,Upgrade
9,P/OCF Ratio,-,-,-,11.86,1.90,-9.24,-,1.93,1.13,1.27,1.38,Upgrade
10,EV/Sales Ratio,0.28,0.32,0.29,0.30,0.32,0.29,0.19,0.21,0.19,0.26,0.28,Upgrade
11,EV/EBITDA Ratio,8.71,10.17,12.13,-763.18,-,-,2.92,2.72,2.52,5.10,10.84,Upgrade
12,EV/EBIT Ratio,13.01,15.20,23.34,-,-,-,3.48,3.13,2.86,6.40,18.35,Upgrade
13,EV/FCF Ratio,-,-,-,-,5.04,-14.05,-,3.68,2.59,4.25,4.56,Upgrade
14,Debt / Equity Ratio,0.73,0.73,0.76,0.65,0.65,0.57,0.62,0.54,0.53,0.57,0.76,Upgrade
15,Debt / FCF Ratio,-,-,-,-,4.73,-10.75,-,3.25,2.24,3.29,3.87,Upgrade
16,Return on Capital Employed (ROCE),5.65%,5.65%,2.98%,-,-,-,14.35%,19.47%,21.18%,11.41%,4.77%,Upgrade
17,Earnings Yield,-5.44%,-5.36%,-14.59%,-28.11%,-32.76%,-6.98%,27.87%,35.06%,49.17%,20.03%,-4.01%,Upgrade
18,FCF Yield,-,-45.79%,0.64%,46.45%,-18.43%,-29.00%,44.00%,80.23%,65.77%,62.09%,Upgrade,
19,Dividend Yield,0.00%,-,-,-,-,-,6.62%,4.00%,4.60%,2.89%,-,Upgrade
20,Total Shareholder Return,-,-,-,-,-,6.62%,4.00%,4.60%,2.89%,-,Upgrade,
