,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,275.32,357.1,305.35,309.81,465.55,454.34,442.66,492.72,663.17,385.83,Upgrade
1,Short-Term Investments,799.64,721.49,842.79,840.89,784.38,876.19,809.43,745.1,493.14,822.17,Upgrade
2,Cash & Short-Term Investments,1075,1079,1148,1151,1250,1331,1252,1238,1156,1208,Upgrade
3,Cash Growth,-6.37%,-6.27%,-8.14%,-13.52%,-0.17%,7.49%,8.28%,2.47%,-9.96%,-9.17%,Upgrade
4,Accounts Receivable,111.28,152.24,102.96,190.07,106,159.71,87.03,148.7,92.67,194.37,Upgrade
5,Other Receivables,29.85,30.52,28.45,16.66,30.83,56.76,44.44,23.15,19.61,22.16,Upgrade
6,Receivables,141.13,182.76,131.41,206.73,136.83,216.48,131.47,171.85,112.28,216.53,Upgrade
7,Inventory,944.11,956.33,881.62,972.52,985.63,911.69,663.54,581.03,464.03,501.18,Upgrade
8,Prepaid Expenses,12.64,14.72,68.2,42.14,44.32,60.47,67.5,86.17,74.97,59.49,Upgrade
9,Restricted Cash,1.31,10.21,20.3,26.19,21.36,20.69,97.89,-,-,-,Upgrade
10,Other Current Assets,22.77,23.29,24.04,21.7,24.67,14.32,19.45,13.09,14.11,17.32,Upgrade
11,Total Current Assets,2197,2266,2274,2420,2463,2554,2232,2090,1822,2003,Upgrade
12,"Property, Plant & Equipment",269.99,273.33,234.4,232.33,235.71,187.99,197.94,192.62,200.8,217.26,Upgrade
13,Long-Term Investments,-,-,5.29,5.43,6.66,6.95,6.27,6.22,6.1,6.21,Upgrade
14,Long-Term Deferred Tax Assets,52.42,55.87,49.14,57.48,47.48,46.81,50.4,51.58,58,54.88,Upgrade
15,Other Long-Term Assets,2642,2687,2753,2776,2852,2994,2958,2950,2852,2900,Upgrade
16,Total Assets,5161,5282,5315,5491,5605,5790,5444,5290,4938,5181,Upgrade
17,Accounts Payable,21.55,34.61,27.37,47.25,26.83,48.59,14.62,25.17,4.48,49.81,Upgrade
18,Accrued Expenses,-,71.55,-,68.62,-,76.95,-,129.74,-,117.6,Upgrade
19,Current Portion of Leases,21.83,21.43,18.15,18.63,15.28,13.99,12.05,7.71,12.46,16.53,Upgrade
20,Current Income Taxes Payable,7,8.21,7.53,24.05,7.63,8.22,5.29,13.23,11.1,11.83,Upgrade
21,Current Unearned Revenue,191.29,211.13,219.08,269.12,374.63,365.45,305.11,189.73,213.96,264.34,Upgrade
22,Other Current Liabilities,154.66,100.92,203.08,159.16,202.79,161.75,154.31,23.25,112.05,42.78,Upgrade
23,Total Current Liabilities,396.33,447.84,475.21,586.83,627.16,674.94,491.38,388.83,354.04,502.88,Upgrade
24,Long-Term Leases,15.46,22.83,24.56,31.05,14.55,11.17,8.88,2.81,4.3,9.9,Upgrade
25,Long-Term Deferred Tax Liabilities,362.31,375.33,381.69,399.38,421.29,447.61,442.27,445.48,414.75,424.22,Upgrade
26,Other Long-Term Liabilities,27.88,31,28.9,26.15,30.78,31.86,30.6,33.12,29.57,20.74,Upgrade
27,Total Liabilities,801.99,876.99,910.36,1043,1094,1166,973.13,870.23,802.67,957.73,Upgrade
28,Common Stock,1101,1092,1097,1097,1101,1101,1101,1101,1101,1101,Upgrade
29,Retained Earnings,3082,3172,3068,3139,3002,3087,2885,2969,2807,2944,Upgrade
30,Comprehensive Income & Other,174.14,140.95,239.65,211.69,407.28,435.97,484.39,349.38,227.09,178.04,Upgrade
31,Total Common Equity,4357,4405,4405,4447,4511,4625,4471,4420,4136,4223,Upgrade
32,Minority Interest,2.15,-,-,-,-,-,-,-,-,-,Upgrade
33,Shareholders' Equity,4359,4405,4405,4447,4511,4625,4471,4420,4136,4223,Upgrade
