,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25077,27302,29859,26756,21014,21649,22575,23963,20679,20894,27500,21676,31216,34089,18727,17245,13960,13960,12780,12756,14277,Upgrade
1,Market Cap Growth,26.11%,26.11%,32.26%,11.66%,1.62%,3.61%,-17.91%,10.55%,-33.76%,-38.71%,46.85%,25.69%,123.62%,144.19%,46.53%,35.19%,-2.22%,4.97%,-3.79%,-14.73%,8.24%,Upgrade
2,Enterprise Value,44411,46972,49625,47145,41402,41012,42650,45506,42222,41680,48311,40840,50381,50763,33926,28413,25128,24486,22310,21357,22878,Upgrade
3,PE Ratio,8.95,9.89,10.38,10.22,8.01,8.26,9.51,9.65,7.97,10.85,17.56,14.92,22.97,19.75,9.08,8.91,9.34,13.01,11.31,11.16,11.48,Upgrade
4,PS Ratio,1.56,1.84,1.99,1.82,1.43,1.40,1.47,1.61,1.44,1.70,2.34,1.83,2.57,2.75,1.60,1.60,1.46,1.60,1.40,1.31,1.44,Upgrade
5,PB Ratio,0.93,0.92,1.03,0.93,0.75,0.82,0.91,0.95,0.84,0.91,1.22,0.97,1.44,1.63,0.92,0.88,0.75,0.82,0.79,0.87,0.98,Upgrade
6,P/FCF Ratio,10.81,11.77,11.81,10.71,8.24,6.35,9.26,9.82,14.30,-23.15,-10.08,-,-,-,-,-,-,-,-,-,48.08,Upgrade
7,P/OCF Ratio,5.32,5.32,6.05,5.72,4.54,4.39,5.86,6.24,6.31,12.08,16.45,12.53,13.10,13.22,5.97,5.74,6.17,5.45,5.11,5.01,5.27,Upgrade
8,EV/Sales Ratio,3.00,3.17,3.31,3.20,2.82,2.65,2.79,3.06,2.95,3.38,4.11,3.45,4.14,4.09,2.90,2.64,2.63,2.81,2.44,2.19,2.30,Upgrade
9,EV/EBITDA Ratio,8.12,8.96,9.68,9.83,8.69,8.97,10.07,10.26,9.61,12.07,14.94,13.70,16.95,14.11,8.95,7.83,8.30,10.07,8.47,7.92,8.32,Upgrade
10,EV/EBIT Ratio,13.16,13.92,14.90,15.78,13.69,14.11,16.10,15.32,14.05,19.42,24.57,23.29,28.25,20.75,12.74,11.13,12.71,17.45,13.77,12.61,12.98,Upgrade
11,EV/FCF Ratio,19.15,20.26,19.62,18.88,16.24,12.03,17.49,18.64,29.19,-46.19,-17.70,-,-,-,-,-,-,-,-,-,77.05,Upgrade
12,Debt / Equity Ratio,0.62,0.62,0.66,0.68,0.71,0.74,0.75,0.77,0.81,0.87,0.90,0.86,0.88,0.89,0.78,0.76,0.65,0.82,0.81,0.78,0.80,Upgrade
13,Debt / EBITDA Ratio,3.37,4.09,4.13,4.51,2.65,4.80,5.60,4.66,2.93,7.38,4.84,4.81,6.27,10.15,5.14,3.73,2.21,5.38,5.33,7.15,3.78,Upgrade
14,Debt / FCF Ratio,7.96,7.96,7.59,7.84,7.78,5.69,7.66,8.04,13.65,-22.06,-7.45,-,-,-,-,-,-,-,-,-,39.08,Upgrade
15,Quick Ratio,1.91,1.91,1.55,1.57,1.42,1.52,1.34,1.28,1.00,0.80,0.73,0.96,0.98,0.90,1.06,1.04,0.83,1.65,1.94,2.17,1.97,Upgrade
16,Current Ratio,2.09,2.09,1.68,1.70,1.55,1.66,1.52,1.45,1.14,0.93,0.84,1.13,1.16,1.06,1.19,1.15,0.96,1.83,2.20,2.48,2.20,Upgrade
17,Asset Turnover,0.30,0.28,0.24,0.35,0.33,0.27,0.25,0.43,0.32,0.25,0.23,0.28,0.31,0.31,0.32,0.40,0.32,0.28,0.23,0.37,Upgrade,
