,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3876,3522,3088,4191,4039,3248,3072,4986,3880,2775,2534,2994,3320,2865,2838,3261,2572,1975,1629,2437,Upgrade
1,Other Revenue,-55.28,55.28,-,145.39,-53.65,53.65,-,142.21,-74.6,74.6,-,138.96,-79.84,79.84,-,120.5,-54.85,54.85,-,101.1,Upgrade
2,Revenue,3820,3577,3088,4336,3985,3302,3072,5128,3806,2850,2534,3133,3240,2945,2838,3382,2517,2030,1629,2538,Upgrade
3,Revenue Growth (YoY),-4.13%,8.33%,0.52%,-15.44%,4.71%,15.87%,21.21%,63.69%,17.45%,-3.24%,-10.69%,-7.36%,28.74%,45.12%,74.16%,33.24%,-15.04%,-23.14%,-9.70%,-10.54%,Upgrade
4,"Selling, General & Admin",84.58,71.99,78.95,86.48,85.92,65.52,77.38,83.51,72.07,56.91,64.57,78.82,68.43,56,65.76,59.78,66.24,54.87,58.44,80.9,Upgrade
5,Provision for Bad Debts,-0.24,5.94,1.28,-2.95,1.7,0.85,1.67,13.56,0.28,0.01,1.28,-2.34,0.9,-1.98,4.25,-3.86,3.87,-0.97,2.47,-5.02,Upgrade
6,Other Operating Expenses,3036,2761,2361,2808,3257,2848,2311,3779,3339,2077,1716,2587,2985,2415,2045,2226,2054,1614,1426,1949,Upgrade
7,Total Operating Expenses,3164,2874,2471,2937,3372,2942,2419,3848,3450,2168,1846,2713,3065,2475,2120,2299,2126,1670,1487,2028,Upgrade
8,Operating Income,656.38,703.14,616.43,1399,612.9,360.39,653.04,1279,355.81,682.08,688.68,420.08,175.08,470.04,717.97,1083,390.92,359.99,142.43,510.27,Upgrade
9,Interest Expense,-128.32,-151.92,-145.17,-164.85,-157.09,-163.4,-167.09,-157.27,-193.59,-173.05,-142.91,-165,-149.36,-114.28,-115.45,-120.71,-134.21,-110.09,-117.57,-127.3,Upgrade
10,Interest Income,297.03,315.11,274.11,350.52,394.67,283.43,261.13,478.95,369.23,199.22,291.2,194.63,98.87,175.08,167.29,152.39,262.58,65.99,56.63,70.59,Upgrade
11,Net Interest Expense,168.71,163.18,128.94,185.67,237.58,120.04,94.04,321.67,175.63,26.17,148.29,29.64,-50.49,60.8,51.84,31.67,128.37,-44.1,-60.94,-56.7,Upgrade
12,Currency Exchange Gain (Loss),-0.15,0.15,-,0.3,-0.31,0.31,-,0.78,-0.42,0.42,-,-0.21,0.26,-0.26,-,-1.61,-0.38,0.38,-,0.18,Upgrade
13,Other Non-Operating Income (Expenses),5.42,-2.24,1.8,-0.16,-15.02,-8.61,-6.87,5.87,0.89,11.3,-2.61,-35.28,-1.22,1.1,-0.15,1.03,-0.76,-1.64,1.97,-5.2,Upgrade
14,EBT Excluding Unusual Items,830.36,864.24,747.16,1584,835.15,472.12,740.21,1608,531.93,719.97,834.36,414.23,123.64,531.68,769.65,1114,518.15,314.63,83.45,448.54,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-93,-,-,-,-58.57,-,-,-,-187.47,-,-,-,-68.86,Upgrade
16,Gain (Loss) on Sale of Assets,-3.51,3.74,-,2.49,0.02,-0.02,-,1.13,9.66,0.09,-,2.96,2.1,-1.16,-,3.1,-0.44,9.99,-,-1.3,Upgrade
17,Asset Writedown,-1.76,-,-,-3.72,-0.89,0.46,-0.46,-9.87,-0.79,0.16,-0.16,2.65,-2.65,1.86,-1.86,7.18,-17.55,6.73,-6.73,-18.36,Upgrade
18,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-0.34,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-44.2,44.2,-,0.96,-,-,-,23.71,-,-,-,15.12,-0.31,0.31,-,18.25,-0.19,0.19,-,6.17,Upgrade
20,Pretax Income,780.89,912.18,747.16,1584,834.29,472.55,739.75,1530,540.8,720.21,834.2,376.05,122.77,532.68,767.79,955.17,499.97,331.54,76.72,366.18,Upgrade
21,Income Tax Expense,97.27,129.64,81.91,305.88,37.1,31.3,59.51,152.04,36.47,78.86,73.62,-69.41,25.16,73.85,116.58,151,56.9,66.46,-6.55,86.22,Upgrade
22,Earnings From Continuing Ops.,683.63,782.54,665.26,1278,797.18,441.26,680.23,1378,504.33,641.35,760.59,445.46,97.61,458.83,651.22,804.17,443.06,265.08,83.27,279.96,Upgrade
23,Minority Interest in Earnings,-98.78,-120.53,-138.88,-290.98,-95.9,-38.84,-147.77,-392.17,-51.03,-129.19,-117.02,-128.2,-4.89,-59.97,-100.86,-120.3,-12.78,5.35,27.43,-18.33,Upgrade
24,Net Income,584.84,662.01,526.37,987.31,701.28,402.42,532.46,985.53,453.3,512.16,643.56,317.26,92.73,398.87,550.36,683.86,430.28,270.43,110.7,261.63,Upgrade
25,Net Income to Common,584.84,662.01,526.37,987.31,701.28,402.42,532.46,985.53,453.3,512.16,643.56,317.26,92.73,398.87,550.36,683.86,430.28,270.43,110.7,261.63,Upgrade
