,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,2.66,9.01,13.36,156.67,153.03,251.16,341.79,176.29,78.03,83.36,Upgrade
1,Trading Asset Securities,-,-,-,0.21,0.2,0.22,1.2,5.92,34.14,4.38,Upgrade
2,Cash & Short-Term Investments,2.66,9.01,13.36,156.88,153.23,251.38,342.99,182.2,112.17,87.74,Upgrade
3,Cash Growth,-80.07%,-94.26%,-91.28%,-37.59%,-55.32%,37.97%,205.78%,107.67%,-1.73%,148.74%,Upgrade
4,Other Receivables,473.25,468.42,749.09,1587,2013,2313,3768,3705,3521,3527,Upgrade
5,Receivables,473.25,468.42,749.09,1587,2013,2313,3768,3705,3521,3527,Upgrade
6,Inventory,933.87,929.95,443.56,464.97,708.53,789.94,1280,1657,1756,1678,Upgrade
7,Prepaid Expenses,34.91,34.72,32.17,56.57,67.61,77.88,77.02,86.93,86.86,83.98,Upgrade
8,Other Current Assets,0.1,0.1,3742,3642,3490,3899,4022,3642,2783,3142,Upgrade
9,Total Current Assets,1445,1442,4980,5908,6432,7331,9489,9273,8258,8518,Upgrade
10,"Property, Plant & Equipment",196.13,196.02,192.23,204.04,209.26,218.83,227.25,272.65,288.81,308.83,Upgrade
11,Long-Term Investments,60.8,61.43,194.31,203.54,197.1,219.47,230.88,227.9,262.05,217.62,Upgrade
12,Long-Term Deferred Tax Assets,1.86,-,48.9,51.03,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,89.3,91,388.76,404.34,181.21,202.09,196.74,196.04,188.55,181.34,Upgrade
14,Total Assets,1793,1791,5804,6771,7020,7972,10144,9969,8997,9226,Upgrade
15,Accounts Payable,7.71,7.28,81.63,85.57,84.69,95.11,84.1,87.93,65.49,79.87,Upgrade
16,Accrued Expenses,6.39,4.94,281.72,300.11,292.21,318.62,317.27,302.12,277.06,267.2,Upgrade
17,Short-Term Debt,301.67,342.46,171.28,314.39,153.55,342.81,231.08,220.88,247.68,143.73,Upgrade
18,Current Portion of Long-Term Debt,82.47,41.37,79.87,137.54,226.53,119.36,1947,1973,436.62,340.8,Upgrade
19,Current Portion of Leases,-,-,-,-,-,1.06,1.56,2.15,2.75,2.55,Upgrade
20,Current Income Taxes Payable,-,-,145.36,154.93,154.95,175.73,174.04,173.21,164.64,159.37,Upgrade
21,Current Unearned Revenue,2.24,2.22,2.2,2.3,172.15,190.39,182.39,171.99,258.7,224.83,Upgrade
22,Other Current Liabilities,36.5,17.98,3110,1836,1704,1821,1897,1630,1412,1873,Upgrade
23,Total Current Liabilities,436.97,416.25,3872,2831,2788,3064,4835,4561,2865,3091,Upgrade
24,Long-Term Debt,65.9,53.62,27.83,1114,1155,1351,1302,922.88,1572,1647,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,-,0.43,2.32,2.92,Upgrade
26,Long-Term Deferred Tax Liabilities,31.37,32.16,22.58,22.97,32.37,30.32,37.53,49.21,52.98,56.02,Upgrade
27,Total Liabilities,534.25,502.02,3923,3968,3976,4445,6174,5533,4492,4797,Upgrade
28,Common Stock,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,Upgrade
29,Additional Paid-In Capital,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,Upgrade
30,Retained Earnings,-834.47,-797.55,-185.83,607.64,990.13,1034,1526,1943,2155,2213,Upgrade
31,Comprehensive Income & Other,372.99,365.85,339.73,466.1,333.05,772.5,669.61,637.7,497.15,368.52,Upgrade
32,Total Common Equity,1321,1351,1936,2856,3106,3589,3978,4363,4435,4363,Upgrade
33,Minority Interest,-62.2,-62.02,-54.99,-53.36,-60.94,-62.66,-8.48,72.77,70.57,65.73,Upgrade
34,Shareholders' Equity,1259,1289,1881,2803,3045,3526,3970,4436,4505,4429,Upgrade
35,Total Liabilities & Equity,1793,1791,5804,6771,7020,7972,10144,9969,8997,9226,Upgrade
36,Total Debt,450.04,437.44,278.98,1566,1535,1814,3482,3119,2261,2137,Upgrade
37,Net Cash (Debt),-447.38,-428.43,-265.63,-1409,-1382,-1562,-3139,-2937,-2149,-2049,Upgrade
38,Net Cash Per Share,-1.08,-1.03,-0.64,-3.40,-3.33,-3.77,-7.57,-7.08,-5.18,-4.94,Upgrade
39,Filing Date Shares Outstanding,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,Upgrade
40,Total Common Shares Outstanding,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,414.6,Upgrade
41,Working Capital,1008,1026,1107,3076,3645,4267,4655,4712,5393,5427,Upgrade
42,Book Value Per Share,3.19,3.26,4.67,6.89,7.49,8.66,9.60,10.52,10.70,10.52,Upgrade
43,Tangible Book Value,1321,1351,1936,2856,3106,3589,3978,4363,4435,4363,Upgrade
44,Tangible Book Value Per Share,3.19,3.26,4.67,6.89,7.49,8.66,9.60,10.52,10.70,10.52,Upgrade
45,Land,-,185.76,-,187.92,-,197.99,-,248.58,-,281.97,Upgrade
46,Machinery,-,7.24,-,17.2,-,24.21,-,23.98,-,24.37,Upgrade
47,Leasehold Improvements,-,11.78,-,36.26,-,39.44,-,37.74,-,34.69,Upgrade
