,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1.59,2.16,2.02,208.95,2.45,3.25,3.5,94.8,34.79,9.18,Upgrade
1,Revenue Growth (YoY),-21.34%,-98.97%,-17.82%,6339.26%,-29.86%,-96.58%,-89.95%,932.58%,59.70%,-76.26%,Upgrade
2,Cost of Revenue,-,797.93,0.22,281.07,0.32,515.06,1.57,156.11,7.21,142.82,Upgrade
3,Gross Profit,1.59,-795.77,1.8,-72.12,2.14,-511.81,1.92,-61.31,27.58,-133.64,Upgrade
4,"Selling, General & Admin",26.13,23.23,37.32,40.23,39.68,61.93,55.29,47.61,75.7,71.71,Upgrade
5,Other Operating Expenses,2.28,2.22,1.19,-0.09,0.16,2.32,11.09,-3.29,3.29,-22.66,Upgrade
6,Operating Expenses,28.42,25.45,38.52,40.14,39.85,64.25,66.38,44.31,78.99,49.04,Upgrade
7,Operating Income,-26.83,-821.22,-36.72,-112.25,-37.71,-576.07,-64.46,-105.62,-51.41,-182.68,Upgrade
8,Interest Expense,-14.39,-13.15,-14.71,-11.6,-11.14,-,-118.99,-72.83,-70.33,-146.4,Upgrade
9,Interest & Investment Income,4.05,0.7,0.26,0.11,2.34,33.36,9.63,4.42,8.4,11.56,Upgrade
10,Earnings From Equity Investments,-,-0.87,-,-,-,-0.97,-0.85,-13.35,-3.15,-0.75,Upgrade
11,Other Non Operating Income (Expenses),0.01,462.19,-744.47,-320.63,1.11,10.71,62.26,-29.25,58.09,129.73,Upgrade
12,EBT Excluding Unusual Items,-37.16,-372.34,-795.65,-444.37,-45.41,-532.97,-112.41,-216.63,-58.39,-188.54,Upgrade
13,Gain (Loss) on Sale of Investments,-,-386.32,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-1.51,-,-0.62,0.3,-6.05,-424.23,2.02,0.73,1,Upgrade
15,Legal Settlements,-,0.57,-,-,-,11.6,-11.6,10.7,-10.7,-21.6,Upgrade
16,Other Unusual Items,0.02,80.17,-,10.87,-,-10.65,0.69,-16.56,2.34,-20.99,Upgrade
17,Pretax Income,-37.13,-679.43,-795.65,-434.12,-45.11,-538.07,-547.55,-220.47,-66.02,-230.13,Upgrade
18,Income Tax Expense,-0.21,-73.44,-2.12,-59.52,-0.76,-3.49,-0.64,-0.36,-0.98,-1.8,Upgrade
19,Earnings From Continuing Operations,-36.93,-605.99,-793.53,-374.59,-44.36,-534.58,-546.91,-220.11,-65.04,-228.33,Upgrade
20,Net Income to Company,-36.93,-605.99,-793.53,-374.59,-44.36,-534.58,-546.91,-220.11,-65.04,-228.33,Upgrade
21,Minority Interest in Earnings,0,0,0.07,-7.9,0.36,54.6,84.29,4.14,-0.01,25.11,Upgrade
22,Net Income,-36.92,-605.99,-793.47,-382.49,-43.99,-479.98,-462.62,-215.97,-65.06,-203.22,Upgrade
23,Net Income to Common,-36.92,-605.99,-793.47,-382.49,-43.99,-479.98,-462.62,-215.97,-65.06,-203.22,Upgrade
24,Shares Outstanding (Basic),415,415,415,415,415,415,415,415,415,415,Upgrade
25,Shares Outstanding (Diluted),415,415,415,415,415,415,415,415,415,415,Upgrade
26,Shares Change (YoY),-,-,-0.00%,-0.00%,-,-,-,-,-,-0.90%,Upgrade
27,EPS (Basic),-0.09,-1.46,-1.91,-0.92,-0.11,-1.16,-1.12,-0.52,-0.16,-0.49,Upgrade
28,EPS (Diluted),-0.09,-1.46,-1.91,-0.92,-0.11,-1.16,-1.12,-0.52,-0.16,-0.49,Upgrade
29,Free Cash Flow,-8.52,-210.11,49.13,48.13,-14.85,-93.69,-152.22,-657.89,-589.95,254.57,Upgrade
30,Free Cash Flow Per Share,-0.02,-0.51,0.12,0.12,-0.04,-0.23,-0.37,-1.59,-1.42,0.61,Upgrade
31,Operating Margin,-1692.74%,-37984.18%,-1822.23%,-53.72%,-1537.97%,-17752.39%,-1843.71%,-111.41%,-147.78%,-1989.81%,Upgrade
32,Profit Margin,-2329.59%,-28029.00%,-39377.97%,-183.05%,-1794.13%,-14791.31%,-13232.75%,-227.82%,-187.01%,-2213.46%,Upgrade
33,Free Cash Flow Margin,-537.35%,-9718.13%,2438.06%,23.03%,-605.55%,-2887.21%,-4354.15%,-693.97%,-1695.89%,2772.75%,Upgrade
34,EBITDA,-26.65,-821.12,-36.42,-111.92,-37.25,-575.35,-63.04,-104.23,-49.73,-180.24,Upgrade
35,D&A For EBITDA,0.18,0.1,0.3,0.33,0.46,0.72,1.41,1.39,1.68,2.44,Upgrade
36,EBIT,-26.83,-821.22,-36.72,-112.25,-37.71,-576.07,-64.46,-105.62,-51.41,-182.68,Upgrade
