,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,372.25,344.75,315.12,359.63,307.8,299.81,267.65,233.1,268.9,264.3,331.58,273.13,302.23,254.71,253.5,253.53,201.82,252.99,316.85,321.9,Upgrade
1,Trading Asset Securities,-,7.5,-,-,-,-,-,-,-,-,-,12.17,1.16,2.01,-,-,-,-,20.23,-,Upgrade
2,Cash & Short-Term Investments,372.25,352.25,315.12,359.63,307.8,299.81,267.65,233.1,268.9,264.3,331.58,285.3,303.39,256.72,253.5,253.53,201.82,252.99,337.08,321.9,Upgrade
3,Cash Growth,20.94%,17.49%,17.73%,54.28%,14.46%,13.44%,-19.28%,-18.30%,-11.37%,2.95%,30.80%,12.53%,50.33%,1.47%,-24.80%,-21.24%,-41.78%,-55.08%,-20.24%,-17.17%,Upgrade
4,Accounts Receivable,533.5,545.7,472.27,546.47,549.72,491.98,535.81,549.08,477.91,520.58,483.2,551.47,530.01,594.74,513.7,488.85,503.56,462.05,413.48,485.39,Upgrade
5,Other Receivables,1.32,1.33,0.88,0.95,1.19,2.25,1.1,2,2.64,2.52,2.31,2.43,3.06,6.74,6.63,6.34,8.02,8.37,8.04,8.29,Upgrade
6,Receivables,534.82,547.03,473.14,547.42,550.9,494.23,536.91,551.08,480.55,523.1,485.51,553.9,533.07,601.48,520.34,495.19,511.58,470.42,421.52,493.68,Upgrade
7,Inventory,403.32,404.53,435.63,415.26,418.68,418.18,398.05,343.75,377.86,442.23,441.53,428.19,474.61,419.47,439.22,367.7,337.97,322.69,341.64,293.13,Upgrade
8,Prepaid Expenses,-,0.13,-,1.24,-,-,-,0.22,-,-,-,-,-,-,-,-,-,-,-,0.4,Upgrade
9,Other Current Assets,95.67,100.08,113.08,92.62,189.6,78.52,58.16,71.33,40.4,74.94,58.77,74.51,50.32,52.51,58.69,64.98,90.71,61.87,93.38,124.78,Upgrade
