,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+8 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Market Capitalization,45,40,14,24,22,29,26,39,48,53,38,38,59,53,59,50,74,49,75,52,113,Upgrade
1,Market Cap Growth,40.00%,40.00%,-46.29%,-38.46%,-54.69%,-45.71%,-30.00%,1.96%,-17.95%,0%,-36.71%,-23.88%,-20.41%,7.69%,-21.00%,-2.90%,-34.67%,-67.50%,-58.51%,-91.15%,-,Upgrade
2,Enterprise Value,36,61,35,42,40,46,44,58,67,68,53,42,62,57,64,59,83,46,72,54,115,Upgrade
3,Last Close Price,0.15,0.13,0.14,0.24,0.22,0.29,0.27,0.39,0.49,0.53,0.38,0.39,0.59,0.53,0.60,0.51,0.74,0.49,0.76,0.52,1.14,Upgrade
4,PE Ratio,20.84,56.92,19.46,15.08,-8.22,-8.54,-11.17,-,-,-12.93,-6.35,-,-16.75,-,-,-,-14.04,-8.77,-,-,30.85,Upgrade
5,PS Ratio,0.12,0.32,0.11,0.17,0.15,0.20,0.17,0.29,0.38,0.42,0.33,0.36,0.49,0.45,0.54,0.49,0.82,0.52,0.69,0.43,0.75,Upgrade
6,PB Ratio,0.47,0.41,0.15,0.34,0.31,0.40,0.37,0.55,0.64,0.70,0.51,0.52,-,0.66,0.73,0.62,-,0.60,0.92,0.63,-,Upgrade
7,P/TBV Ratio,0.41,0.41,0.15,0.34,0.31,0.40,0.37,0.55,0.64,0.70,0.51,0.52,-,0.66,0.73,0.62,-,0.60,0.92,0.63,-,Upgrade
8,P/FCF Ratio,5.45,5.45,2.28,4.76,8.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.45,5.45,2.28,4.76,8.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.29,0.48,0.28,0.30,0.28,0.32,0.28,0.42,0.53,0.55,0.47,0.39,0.52,0.49,0.58,0.58,0.93,0.49,0.66,0.45,0.77,Upgrade
11,EV/EBITDA Ratio,3.49,26.97,13.83,10.08,-39.05,-18.72,-30.04,-,-,-24.84,-10.85,-,-14.08,-,-,-,-7.09,-,-,-,14.29,Upgrade
12,EV/EBIT Ratio,36.07,57.23,26.25,14.09,-18.09,-12.94,-17.49,-,-,-19.15,-9.49,-,-12.34,-,-,-,-6.75,-,-,-,15.38,Upgrade
13,EV/FCF Ratio,8.32,8.32,5.68,8.41,15.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.28,0.28,0.28,0.48,0.48,0.48,0.58,0.58,0.55,0.55,0.62,0.62,-,0.46,0.52,0.52,-,0.56,0.50,0.50,-,Upgrade
15,Debt / EBITDA Ratio,2.56,2.42,2.42,3.46,3.46,8.70,4.32,-,-,5.19,10.75,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,3.65,3.65,4.32,6.74,13.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.94,1.00,1.05,1.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,1.43,1.42,1.43,1.44,1.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,0.98,0.98,0.98,0.34,0.34,0.39,-,0.48,-,0.46,-,0.66,-,0.71,-,0.74,-,0.67,-,0.98,-,Upgrade
20,Current Ratio,2.75,2.75,2.75,1.88,1.88,1.83,-,1.63,-,1.76,-,1.99,-,2.04,-,1.96,-,1.76,-,2.28,-,Upgrade
21,Return on Equity (ROE),0.72%,0.83%,0.99%,0.99%,1.12%,5.92%,-22.37%,-2.76%,6.41%,8.23%,-,-,-3.27%,-1.38%,-,-,1.34%,-0.42%,-,-,Upgrade,
22,Return on Assets (ROA),0.74%,0.79%,0.27%,0.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),0.82%,0.89%,0.30%,0.30%,1.56%,4.67%,-11.23%,-2.57%,3.69%,1.80%,-,-,-0.66%,-1.17%,-,-,-3.31%,-3.21%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),1.08%,1.08%,1.35%,4.01%,-2.96%,-4.83%,-,-,-,-4.31%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,1.56%,1.76%,5.14%,6.63%,-12.16%,-11.71%,-8.95%,-4.85%,-10.03%,-7.74%,-15.74%,-20.09%,-5.97%,-2.68%,-0.80%,-0.56%,-7.12%,-11.40%,-5.04%,-10.60%,3.24%,Upgrade
26,FCF Yield,18.34%,18.34%,43.84%,21.03%,11.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Buyback Yield / Dilution,-29.84%,-59.69%,-59.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-30.94%,-33.33%,Upgrade
28,Total Shareholder Return,-29.84%,-59.69%,-59.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-30.94%,-33.33%,Upgrade
