,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,764.09,639.34,922.61,1944,1027,719.22,787.68,2242,967.32,636.65,564.41,2262,898.01,693.43,505.81,2185,696.54,516.84,229.73,1486,Upgrade
1,Other Revenue,-11.75,11.75,-,29.82,-14.78,14.78,-,26.31,-13.11,13.11,-,27.21,-12.7,12.7,-,18.43,-8.02,8.02,-,20.43,Upgrade
2,Revenue,752.35,651.09,922.61,1973,1012,734,787.68,2269,954.2,649.76,564.41,2289,885.31,706.13,505.81,2204,688.51,524.86,229.73,1507,Upgrade
3,Revenue Growth (YoY),-25.65%,-11.30%,17.13%,-13.01%,6.05%,12.96%,39.56%,-0.88%,7.78%,-7.98%,11.58%,3.86%,28.58%,34.54%,120.18%,46.27%,-1.76%,-1.89%,-33.81%,23.52%,Upgrade
4,Cost of Revenue,360.42,237.67,453.79,929.93,364.56,216.78,385.27,880.91,376.68,240.39,177.71,738.32,279.21,293.6,198.57,897.68,201.37,156.26,68.86,495.78,Upgrade
5,Gross Profit,391.92,413.42,468.83,1043,647.33,517.22,402.41,1388,577.52,409.37,386.7,1550,606.1,412.52,307.25,1306,487.15,368.6,160.87,1011,Upgrade
6,"Selling, General & Admin",261.86,340.31,294.2,246.76,331.92,323.61,322.18,260.86,336.58,408.13,364.78,366.66,336.4,328.91,285.38,334,249.66,190.86,182.79,309.49,Upgrade
7,Research & Development,161.39,178.09,289.2,98.61,229.47,240.93,245.56,170.65,255.75,279.44,232.91,233.67,195.8,219.18,197.03,152.25,168.01,185.5,137.45,151.28,Upgrade
8,Other Operating Expenses,-30.96,-10.52,-24.64,-30.49,-28.31,-23.47,-34.82,-11.77,-32.85,-41.31,-60.44,-15.61,-38.25,-39.27,-54.04,-13.34,-28.96,-31,-57.68,-26.44,Upgrade
