,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2183,3447,4933,4953,806.4,719.28,805.7,1340,1078,825.79,1136,1354,961,849.73,1374,1469,894.96,1138,848.73,1630,Upgrade
1,Trading Asset Securities,717.87,711.48,991.83,1127,1062,1267,1595,1454,1396,1615,1488,1403,1146,1358,1411,1551,1500,1159,1565,952.73,Upgrade
2,Cash & Short-Term Investments,2901,4158,5925,6080,1868,1987,2401,2794,2474,2441,2625,2758,2107,2207,2785,3020,2395,2297,2414,2583,Upgrade
3,Cash Growth,55.29%,109.29%,146.83%,117.62%,-24.49%,-18.60%,-8.54%,1.31%,17.41%,10.58%,-5.77%,-8.70%,-12.02%,-3.91%,15.39%,16.93%,47.32%,13.63%,177.04%,284.60%,Upgrade
4,Accounts Receivable,5145,5029,5012,5126,4511,4157,4122,3961,3072,2847,2829,3140,2482,2503,2531,2820,1863,1882,1973,2156,Upgrade
5,Other Receivables,70.18,69.2,78.92,80.7,83.17,82.61,85.18,93.69,95.06,88.64,86.22,112.37,122.52,125.99,113.31,114.15,147.2,105.36,109.49,114.71,Upgrade
6,Receivables,5215,5098,5091,5207,4594,4239,4207,4055,3167,2936,2915,3252,2604,2629,2644,2934,2010,1987,2083,2271,Upgrade
7,Inventory,549.52,491,466.54,485.24,371.3,358.1,341.47,447.65,427.75,437.48,419.55,474.21,608.64,540.79,462.86,372.27,303.72,264.89,253.7,244.54,Upgrade
8,Prepaid Expenses,-,-,-,-,-,1.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,59.92,66.41,62.63,42.33,37.37,44.16,63.24,44.61,65.9,55.25,99.53,82.93,85.57,67.96,67.4,69.66,40.55,28.78,28.47,32.17,Upgrade
