,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,33,46,25,42,96,91,79,99,142,117,186,Upgrade
1,Market Cap Growth,-32.26%,10.53%,-73.86%,-54.22%,22.22%,-8.79%,-44.62%,-14.69%,-23.53%,-42.86%,-17.23%,Upgrade
2,Enterprise Value,121,132,107,128,177,168,147,161,248,218,274,Upgrade
3,Last Close Price,0.03,0.04,0.02,0.04,0.09,0.08,0.07,0.09,0.13,0.16,0.23,Upgrade
4,PS Ratio,0.31,0.43,0.25,0.90,-,2.01,-,1.49,2.42,1.55,2.01,Upgrade
5,PB Ratio,-1.75,-1.75,-1.07,-2.23,-6.47,20.54,4.84,3.11,3.98,3.01,3.04,Upgrade
6,P/TBV Ratio,-,-,-,-,-,-,-,7.29,9.34,7.48,5.21,Upgrade
7,P/FCF Ratio,14.20,-,8.16,-,-,-,-,-,-23.03,-,-179.51,Upgrade
8,P/OCF Ratio,8.94,-,2.97,17.51,-,-,-,-,-25.54,-,262.79,Upgrade
9,EV/Sales Ratio,1.15,1.25,1.06,2.79,-,3.72,-,2.41,4.22,2.90,2.97,Upgrade
10,EV/EBITDA Ratio,27.74,31.49,38.79,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBIT Ratio,242.86,-,-75.60,-,-,-,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,52.49,-,34.86,-,-,-,-,-,-40.27,-,-264.82,Upgrade
13,Debt / Equity Ratio,-3.73,-3.73,-4.10,-5.15,-7.07,22.89,6.53,3.32,3.09,3.08,1.82,Upgrade
14,Debt / FCF Ratio,42.43,-,31.23,-,-,-,-,-,-17.91,-,-107.59,Upgrade
15,Earnings Yield,-22.98%,-16.41%,-32.98%,-8.91%,-,-14.08%,-,-65.15%,-55.45%,-37.59%,-16.39%,Upgrade
16,FCF Yield,7.04%,5.03%,12.25%,-2.52%,-,-3.70%,-,-3.12%,-4.34%,-6.20%,-0.56%,Upgrade
17,Buyback Yield / Dilution,-,-,-,-,-,-,-50.00%,-61.27%,-,-34.61%,Upgrade,
18,Total Shareholder Return,-,-,-,-,-,-,-50.00%,-61.27%,-,-34.61%,Upgrade,
