,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,49.99,55.6,45.96,-,45.12,-,34.94,31.77,27.03,48.13,Upgrade
1,Revenue Growth (YoY),8.76%,-,1.86%,-,29.16%,-,29.25%,-33.98%,-38.71%,-7.43%,Upgrade
2,Cost of Revenue,36.53,40.96,35.1,-,35.13,-,22.89,23.85,17.68,30.52,Upgrade
3,Gross Profit,13.46,14.64,10.86,-,9.99,-,12.04,7.92,9.35,17.61,Upgrade
4,"Selling, General & Admin",14.94,7.77,15.85,-,14.69,-,14.95,7.04,13.79,23.31,Upgrade
5,Operating Expenses,14.94,11.55,15.37,-,17.04,-,17.78,31.75,17.44,40.41,Upgrade
6,Operating Income,-1.48,3.09,-4.51,-,-7.05,-,-5.74,-23.82,-8.09,-22.8,Upgrade
7,Interest Expense,-1.38,-1.56,-1.55,-,-1.63,-,-2.04,-2.32,-2.66,-3.02,Upgrade
8,Interest & Investment Income,-,0.01,-,-,-,-,-,0.01,-,0.02,Upgrade
9,Earnings From Equity Investments,-,-1.12,-,-,-,-,-,-10.47,-9.21,1.14,Upgrade
10,Currency Exchange Gain (Loss),-,1.17,-,-,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.07,-0.91,2.5,-,0.14,-,2.44,0.04,0.62,-1.19,Upgrade
12,EBT Excluding Unusual Items,-2.78,0.68,-3.56,-,-8.54,-,-5.35,-36.57,-19.34,-25.86,Upgrade
13,Impairment of Goodwill,-,-1.16,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,1.12,-,-,-,-,-,-29.52,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.05,-,-0.03,Upgrade
16,Asset Writedown,-,-0.17,-,-,-,-,-,-0.39,-,-,Upgrade
17,Other Unusual Items,-,1,-,-,-,-,-,5.79,-,0.45,Upgrade
18,Pretax Income,-2.78,1.47,-3.56,-,-8.54,-,-5.35,-60.63,-19.34,-25.44,Upgrade
19,Income Tax Expense,0.16,6.06,0.14,-,0.01,-,0.01,-1.19,0.01,-0.96,Upgrade
20,Earnings From Continuing Operations,-2.94,-4.59,-3.7,-,-8.55,-,-5.36,-59.43,-19.35,-24.48,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-4.23,-,-,-,-,-,Upgrade
22,Net Income,-2.94,-4.59,-3.7,-,-12.77,-,-5.36,-59.43,-19.35,-24.48,Upgrade
23,Net Income to Common,-2.94,-4.59,-3.7,-,-12.77,-,-5.36,-59.43,-19.35,-24.48,Upgrade
24,Shares Outstanding (Basic),1093,1093,1093,-,1093,-,1093,1120,729,695,Upgrade
25,Shares Outstanding (Diluted),1093,1093,1093,-,1093,-,1093,1120,729,695,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,50.00%,61.27%,-,34.61%,Upgrade
27,EPS (Basic),-0.00,-0.00,-0.00,-,-0.01,-,-0.00,-0.05,-0.03,-0.04,Upgrade
28,EPS (Diluted),-0.00,-0.00,-0.00,-,-0.01,-,-0.00,-0.05,-0.03,-0.04,Upgrade
29,Free Cash Flow,-1.82,4.13,-1.05,-,-3.36,-,-5.61,2.5,-8.67,1.44,Upgrade
30,Free Cash Flow Per Share,-0.00,0.00,-0.00,-,-0.00,-,-0.01,0.00,-0.01,0.00,Upgrade
31,Operating Margin,-2.95%,5.56%,-9.81%,-,-15.62%,-,-16.42%,-74.98%,-29.92%,-47.37%,Upgrade
32,Profit Margin,-5.89%,-8.26%,-8.05%,-,-28.31%,-,-15.33%,-187.05%,-71.57%,-50.86%,Upgrade
33,Free Cash Flow Margin,-3.63%,7.42%,-2.28%,-,-7.44%,-,-16.04%,7.87%,-32.08%,2.99%,Upgrade
34,EBITDA,0.51,3.67,-0.9,-,-3.98,-,-2.14,-19.97,-4.56,-18.97,Upgrade
35,D&A For EBITDA,1.99,0.58,3.61,3.17,3.06,3.55,3.6,3.86,3.52,3.83,Upgrade
36,EBIT,-1.48,3.09,-4.51,-,-7.05,-,-5.74,-23.82,-8.09,-22.8,Upgrade
