,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1358,1644,1559,2231,1768,1900,1556,2316,1346,1185,1881,2246,1466,1266,1413,1694,1551,1026,750.61,1637,Upgrade
1,Other Revenue,-17.81,17.81,-,37.43,-15.53,15.53,-,30,-15.85,15.85,-,37.55,-19.59,19.59,-,44.74,-15.43,15.43,-,44.42,Upgrade
2,Revenue,1340,1661,1559,2269,1752,1915,1556,2346,1330,1201,1881,2284,1447,1286,1413,1739,1535,1041,750.61,1682,Upgrade
3,Revenue Growth (YoY),-23.52%,-13.25%,0.19%,-3.29%,31.76%,59.44%,-17.30%,2.72%,-8.08%,-6.60%,33.17%,31.34%,-5.77%,23.53%,88.21%,3.40%,29.89%,-3.25%,-31.73%,19.79%,Upgrade
4,Cost of Revenue,769.78,1068,822.85,1854,1117,1323,857.44,2030,751.99,698.25,1138,1611,854.37,732.75,710.84,1188,871.63,845.91,704.33,1348,Upgrade
5,Gross Profit,570.31,593.2,736.17,415.21,634.92,592.08,698.55,316.44,577.83,502.9,743.19,673.39,592.38,553.31,701.91,551.41,663.68,195.14,46.28,333.94,Upgrade
6,"Selling, General & Admin",87.07,87.51,77.36,164.34,76.67,81.71,78.49,155.3,63.34,73.17,70.91,165.64,89.94,71.85,66.07,136.82,84.28,57.26,59.21,97.73,Upgrade
7,Research & Development,10.57,8.6,5.87,33.04,12.91,9.06,7.39,46.83,8.42,10.63,7.48,36.08,9.77,6.23,8.59,46.06,8.35,6,8.09,15.03,Upgrade
8,Other Operating Expenses,9.77,7.99,7.95,32.15,10.32,0.97,0.22,10.08,0.81,1.06,1.96,2.94,4.27,-0.04,3.96,15.23,-3.26,-0.38,-0.69,4,Upgrade
9,Operating Expenses,114.17,95.06,87.53,226.98,88.15,92.66,87.32,168.69,131.95,71.93,84.06,241.34,103.53,71.01,72.1,210.71,87.98,59.32,65.96,132.6,Upgrade
10,Operating Income,456.14,498.14,648.64,188.23,546.77,499.42,611.23,147.75,445.87,430.97,659.12,432.05,488.85,482.3,629.82,340.7,575.7,135.83,-19.68,201.34,Upgrade
11,Interest Expense,-86.26,-97.55,-102.14,-88.82,-101.06,-103.31,-117.66,-119.84,-120.13,-135.12,-128.69,-130.56,-136.09,-145.48,-138.95,-140.07,-141.93,-150.01,-153.6,-168.64,Upgrade
12,Interest & Investment Income,24.55,17.26,27.32,62.07,28.4,34.32,21.48,52.18,31.19,34.31,12.15,29.65,23.58,14.33,9.08,51.4,3.02,21.47,10.23,16.11,Upgrade
13,Other Non Operating Income (Expenses),6.5,0.78,-1.48,-12.04,-3.91,0.37,5.2,-72.25,45.67,-46.91,-2.42,-116.69,-11.97,2.35,117.61,-291.88,-12.16,160.83,92.98,-383.55,Upgrade
14,EBT Excluding Unusual Items,400.93,418.64,572.34,149.43,470.2,430.81,520.26,7.85,402.6,283.26,540.16,214.44,364.36,353.49,617.56,-39.85,424.63,168.12,-70.07,-334.75,Upgrade
15,Gain (Loss) on Sale of Investments,328.23,-65.16,-1.19,22.48,42.36,4.9,120.74,29.56,-181.7,47.77,-38.55,53.26,-199.73,123.1,-315.39,385.38,41.8,-53.85,-303.83,123.78,Upgrade
16,Gain (Loss) on Sale of Assets,-0.06,-1.24,-0.01,15.5,0.09,12.6,0.05,0.44,0.04,-0.07,0.33,0.05,-0.23,3.52,-2.98,-0.72,0.02,2.9,-,3.38,Upgrade
17,Asset Writedown,10.79,-6.18,6.18,-127.35,-2.99,-2.88,2.88,-22,9.65,0.08,-0.08,-12.66,3.9,-3.28,3.28,-11.39,-,-,-,-42.92,Upgrade
18,Other Unusual Items,5.72,15.84,11.27,23.27,-,-,-,4.71,-,-,-,168.33,-,-,-,262.48,-,-,-,398.82,Upgrade
19,Pretax Income,745.61,361.9,588.58,83.34,509.66,445.43,643.94,20.56,230.58,331.04,501.86,423.42,168.31,476.84,302.46,595.9,466.45,117.16,-373.89,148.31,Upgrade
20,Income Tax Expense,200.96,102.51,159.79,25.71,133.42,117.21,189.7,26.19,76.91,98.57,132.48,107.76,51.2,128.05,87.96,142.18,140.96,34.62,-56.89,73.5,Upgrade
21,Earnings From Continuing Operations,544.66,259.4,428.79,57.62,376.24,328.21,454.24,-5.63,153.67,232.47,369.39,315.66,117.11,348.79,214.5,453.72,325.49,82.54,-317,74.81,Upgrade
22,Minority Interest in Earnings,-19.73,-23.04,-38.03,35.38,-23.98,-19.32,-31.1,11.57,-13.67,-14.58,-37.25,-26.57,-22.15,-15.75,-39.48,-26.98,-15.78,-6.67,31.41,30.35,Upgrade
23,Net Income,524.92,236.36,390.76,93.01,352.26,308.89,423.14,5.94,140,217.89,332.14,289.09,94.96,333.04,175.02,426.74,309.71,75.87,-285.59,105.16,Upgrade
24,Net Income to Common,524.92,236.36,390.76,93.01,352.26,308.89,423.14,5.94,140,217.89,332.14,289.09,94.96,333.04,175.02,426.74,309.71,75.87,-285.59,105.16,Upgrade
25,Net Income Growth,49.02%,-23.48%,-7.65%,1466.96%,151.61%,41.76%,27.40%,-97.95%,47.43%,-34.57%,89.78%,-32.26%,-69.34%,338.98%,-,305.80%,179.79%,-51.07%,-,-69.94%,Upgrade
26,Shares Outstanding (Basic),2408,2347,2299,2347,2349,2372,2351,2379,2317,2211,2372,2433,2339,2118,2500,1662,2838,2281,2380,2243,Upgrade
27,Shares Outstanding (Diluted),2408,2347,2299,2347,2349,2372,2351,2379,2317,2211,2372,2433,2339,2118,2500,1662,2838,2281,2380,2243,Upgrade
28,Shares Change (YoY),2.53%,-1.07%,-2.22%,-1.36%,1.38%,7.27%,-0.91%,-2.20%,-0.96%,4.38%,-5.11%,46.41%,-17.58%,-7.11%,5.06%,-25.93%,28.20%,-5.07%,2.64%,-3.57%,Upgrade
29,EPS (Basic),0.22,0.10,0.17,0.04,0.15,0.13,0.18,0.00,0.06,0.10,0.14,0.12,0.04,0.16,0.07,0.26,0.11,0.03,-0.12,0.05,Upgrade
30,EPS (Diluted),0.22,0.10,0.17,0.04,0.15,0.13,0.18,0.00,0.06,0.10,0.14,0.12,0.04,0.16,0.07,0.26,0.11,0.03,-0.12,0.05,Upgrade
31,EPS Growth,45.35%,-22.66%,-5.56%,1488.93%,148.19%,32.15%,28.57%,-97.90%,48.86%,-37.32%,100.00%,-53.73%,-62.80%,372.59%,-,447.88%,118.24%,-48.45%,-,-68.83%,Upgrade
32,Free Cash Flow,245.54,102.86,123.13,-230.01,-29.4,171.25,250.84,-105.19,424.25,905.76,299.47,780.82,611.58,768.38,684.73,577.97,745.55,286.38,-44.5,282.92,Upgrade
33,Free Cash Flow Per Share,0.10,0.04,0.05,-0.10,-0.01,0.07,0.11,-0.04,0.18,0.41,0.13,0.32,0.26,0.36,0.27,0.35,0.26,0.13,-0.02,0.13,Upgrade
34,Dividend Per Share,-,-,-,0.160,-,-,-,0.100,-,-,-,0.120,-,-,-,0.200,-,-,-,0.150,Upgrade
35,Dividend Growth,-,-,-,60.00%,-,-,-,-16.67%,-,-,-,-40.00%,-,-,-,33.33%,-,-,-,50.00%,Upgrade
36,Gross Margin,42.56%,35.71%,47.22%,18.30%,36.24%,30.92%,44.89%,13.49%,43.45%,41.87%,39.50%,29.48%,40.95%,43.02%,49.68%,31.71%,43.23%,18.74%,6.17%,19.85%,Upgrade
37,Operating Margin,34.04%,29.98%,41.61%,8.30%,31.21%,26.08%,39.28%,6.30%,33.53%,35.88%,35.03%,18.92%,33.79%,37.50%,44.58%,19.59%,37.50%,13.05%,-2.62%,11.97%,Upgrade
38,Profit Margin,39.17%,14.23%,25.06%,4.10%,20.10%,16.13%,27.19%,0.25%,10.53%,18.14%,17.65%,12.66%,6.56%,25.90%,12.39%,24.54%,20.17%,7.29%,-38.05%,6.25%,Upgrade
39,Free Cash Flow Margin,18.32%,6.19%,7.90%,-10.14%,-1.68%,8.94%,16.12%,-4.48%,31.90%,75.41%,15.92%,34.19%,42.27%,59.75%,48.47%,33.24%,48.56%,27.51%,-5.93%,16.82%,Upgrade
40,EBITDA,722.27,748.76,914.77,454.36,829.61,774.41,894.08,430.59,731.48,714.59,944.73,717.65,760.91,769.57,901.88,612.76,842.36,408.54,246.99,468,Upgrade
41,EBITDA Margin,53.90%,45.07%,58.68%,20.03%,47.35%,40.44%,57.46%,18.35%,55.01%,59.49%,50.21%,31.42%,52.59%,59.84%,63.84%,35.24%,54.87%,39.24%,32.91%,27.83%,Upgrade
42,D&A For EBITDA,266.13,250.62,266.13,266.13,282.84,275,282.84,282.84,285.6,283.61,285.6,285.6,272.06,287.27,272.06,272.06,266.67,272.72,266.67,266.67,Upgrade
43,EBIT,456.14,498.14,648.64,188.23,546.77,499.42,611.23,147.75,445.87,430.97,659.12,432.05,488.85,482.3,629.82,340.7,575.7,135.83,-19.68,201.34,Upgrade
44,EBIT Margin,34.04%,29.98%,41.61%,8.30%,31.21%,26.08%,39.28%,6.30%,33.53%,35.88%,35.03%,18.92%,33.79%,37.50%,44.58%,19.59%,37.50%,13.05%,-2.62%,11.97%,Upgrade
45,Effective Tax Rate,26.95%,28.32%,27.15%,30.85%,26.18%,26.31%,29.46%,127.39%,33.36%,29.78%,26.40%,25.45%,30.42%,26.85%,29.08%,23.86%,30.22%,29.55%,-,49.56%,Upgrade
46,Revenue as Reported,1340,1661,1559,2269,1752,1915,1556,2346,1330,1201,1881,2284,1447,1286,1413,1739,1535,1041,750.61,1682,Upgrade
