,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,34867,36481,38707,26444,28539,29805,29543,28452,29499,27623,27928,27143,31201,33601,33819,34779,33645,39099,40352,28270,28034,Upgrade
1,Market Cap Growth,22.40%,22.40%,31.02%,-7.06%,-3.25%,7.90%,5.78%,4.82%,-5.45%,-17.79%,-17.42%,-21.96%,-7.26%,-14.06%,-16.19%,23.03%,20.01%,25.33%,40.40%,-8.40%,-20.29%,Upgrade
2,Last Close Price,7.99,8.30,8.80,6.01,6.34,6.62,6.56,6.32,6.41,6.00,6.07,5.90,6.57,7.08,7.03,7.23,6.90,8.02,9.54,6.68,6.51,Upgrade
3,PE Ratio,15.37,15.97,19.24,13.53,15.76,15.96,14.77,14.98,12.43,15.94,16.02,14.98,-,17.60,20.93,21.76,23.68,28.54,31.16,25.71,36.15,Upgrade
4,PS Ratio,4.48,4.65,5.99,4.18,4.60,4.70,4.61,4.74,4.68,5.17,4.48,4.34,5.46,5.54,7.25,7.48,7.46,8.71,9.16,7.75,9.19,Upgrade
5,PB Ratio,0.98,1.03,1.09,0.74,0.81,0.86,0.87,0.84,0.88,0.84,0.85,0.84,0.98,1.04,1.06,1.11,1.08,1.27,1.60,1.13,1.11,Upgrade
6,P/FCF Ratio,-,-,3.47,-,70.56,-5.45,-,-,-,7.51,-,27.25,-,-20.74,-,-7.05,-,-,-,9.06,10.28,Upgrade
7,P/OCF Ratio,-,-,3.42,-,52.02,-5.63,-,-,-,7.21,-,23.87,-,-22.90,-,-7.27,-,-,-,8.79,9.92,Upgrade
8,Debt / Equity Ratio,2.21,2.21,2.21,2.33,2.00,1.99,2.12,2.08,1.96,1.94,2.10,2.05,1.98,1.69,1.51,1.36,1.37,1.12,1.51,1.36,1.21,Upgrade
9,Debt / FCF Ratio,-,-,7.03,-,174.56,-12.58,-,-,-,17.37,-,66.33,-,-33.68,-,-8.66,-,-,-,10.91,11.26,Upgrade
10,Asset Turnover,-,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.06,0.02,0.09,0.05,0.05,0.04,0.04,0.06,0.06,0.04,Upgrade,
11,Quick Ratio,-,-,1.38,1.14,1.52,1.25,1.38,1.14,1.39,1.23,1.35,1.17,1.37,1.43,1.69,1.42,1.83,1.54,1.55,1.65,1.67,Upgrade
12,Current Ratio,-,-,1.51,1.33,1.67,1.42,1.55,1.40,1.62,1.47,1.57,1.38,1.61,1.61,1.86,1.58,1.98,1.69,1.67,1.92,1.79,Upgrade
13,Return on Equity (ROE),8.03%,6.40%,6.06%,5.30%,5.14%,6.05%,4.68%,6.24%,6.97%,5.05%,10.83%,-1.49%,7.26%,6.06%,6.56%,4.30%,4.14%,7.37%,5.32%,4.51%,Upgrade,
14,Return on Assets (ROA),-,1.49%,1.48%,1.35%,1.32%,1.51%,1.17%,1.58%,1.74%,1.24%,2.70%,-0.40%,2.08%,1.83%,2.05%,1.41%,1.29%,2.09%,1.57%,1.36%,Upgrade,
15,Earnings Yield,6.55%,6.26%,5.20%,7.39%,6.34%,6.27%,6.77%,6.67%,8.05%,6.28%,6.24%,6.67%,4.66%,5.68%,4.78%,4.60%,4.22%,3.50%,3.21%,3.89%,2.77%,Upgrade
16,FCF Yield,-,28.85%,-5.21%,1.42%,-18.36%,-5.84%,-10.08%,8.75%,13.31%,-8.38%,3.67%,1.10%,-4.82%,-5.84%,-14.19%,-19.34%,1.43%,1.42%,11.04%,9.73%,Upgrade,
17,Dividend Yield,1.87%,-,-,-,-,2.26%,-,-,-,2.50%,-,-,-,3.96%,-,2.77%,-,1.25%,-,-,-,Upgrade
18,Payout Ratio,0.00%,-,56.64%,173.09%,67.56%,32.14%,65.70%,241.02%,40.02%,20.33%,73.71%,127.12%,-,84.72%,34.15%,176.02%,16.99%,27.99%,57.27%,265.51%,16.85%,Upgrade
19,Buyback Yield / Dilution,-1.15%,-1.90%,-2.90%,-2.71%,2.89%,0.94%,-4.42%,8.95%,-8.26%,-8.59%,6.23%,-1.42%,4.10%,-42.45%,-25.99%,-13.11%,-18.01%,18.97%,-3.48%,-22.62%,-8.99%,Upgrade
20,Total Shareholder Return,0.71%,-1.90%,-2.90%,-2.71%,2.89%,3.20%,-4.42%,8.95%,-8.26%,-6.09%,6.23%,-1.42%,4.10%,-38.50%,-25.99%,-10.35%,-18.01%,20.22%,-3.48%,-22.62%,-8.99%,Upgrade
