,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,273.47,325.69,282.06,383.69,288.14,327.21,278.67,512.83,386.62,362.31,266.42,395.45,246.06,260.42,222.8,467.54,269.8,341.79,212.98,655.77,Upgrade
1,Other Revenue,-14.1,14.1,-,9.9,-3.61,3.61,-,10.47,-3.64,3.64,-,10.33,-3.2,3.2,-,6.47,-3.19,2.35,0.84,5.11,Upgrade
2,Revenue,259.36,339.8,282.06,393.59,284.52,330.83,278.67,523.3,382.98,365.95,266.42,405.79,242.86,263.62,222.8,474.01,266.61,344.14,213.81,660.88,Upgrade
3,Revenue Growth (YoY),-8.84%,2.71%,1.22%,-24.79%,-25.71%,-9.60%,4.60%,28.96%,57.69%,38.82%,19.58%,-14.39%,-8.91%,-23.40%,4.20%,-28.28%,15.55%,5.15%,-7.81%,35.34%,Upgrade
4,Cost of Revenue,186.42,262.86,190.96,294.27,210,227.94,183.08,368.77,273.18,233.89,148.86,218.69,128.44,132.92,114.6,216.57,149.08,195.05,118.49,352.1,Upgrade
5,Gross Profit,72.94,76.94,91.1,99.32,74.52,102.89,95.59,154.53,109.8,132.06,117.56,187.1,114.43,130.69,108.2,257.45,117.53,149.1,95.32,308.78,Upgrade
6,"Selling, General & Admin",46.68,42.01,61.21,89.72,52.04,56.44,58.23,72.23,52.37,70.48,47.67,65.48,30.78,39.1,31.88,45.41,47.35,60.63,42.43,160.15,Upgrade
7,Research & Development,2.42,2.82,3.36,4.18,3.9,4.35,4.24,3.68,7.82,9.56,11.25,3.86,11.3,3.04,6.23,5.46,4.52,2.84,0.94,2.23,Upgrade
8,Other Operating Expenses,3.48,3.85,3.76,11.92,1.7,6.52,7.05,22.56,3.19,-2.29,6.15,26.76,-6.25,5.52,2.67,14.42,6.44,5.74,1.31,7.09,Upgrade
