,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,23,22,33,64,26,27,31,25,35,42,56,21,21,26,26,30,77,59,80,104,70,Upgrade
1,Market Cap Growth,-18.52%,-18.52%,8.06%,155.44%,-24.94%,-36.30%,-44.56%,21.74%,69.57%,62.07%,113.79%,-30.30%,-72.94%,-55.38%,-67.42%,-71.30%,8.97%,-18.75%,41.27%,57.53%,11.43%,Upgrade
2,Enterprise Value,41,41,52,106,68,33,37,33,43,35,48,7,7,16,16,17,63,42,63,75,42,Upgrade
3,Last Close Price,0.05,0.04,0.07,0.13,0.13,0.12,0.13,0.12,0.17,0.20,0.27,0.10,0.10,0.13,0.13,0.14,0.37,0.28,0.38,0.50,0.34,Upgrade
4,PE Ratio,-,-1.37,-1.48,-,-,-,-,-,-,-,-,-,-1.64,-2.09,-,-,-6.31,-,-4.84,-,-,Upgrade
5,PS Ratio,0.13,0.14,0.29,0.92,0.37,0.33,0.35,0.26,0.36,0.40,0.50,0.18,0.18,0.23,0.25,0.29,0.75,0.54,0.67,0.78,0.49,Upgrade
6,PB Ratio,2.28,2.15,3.27,9.02,3.69,-4.23,-45.44,-37.01,-,4.00,2.82,1.04,-,1.07,1.08,1.22,-,1.59,2.18,2.81,-,Upgrade
7,P/TBV Ratio,2.35,2.35,3.58,9.24,3.78,-,-,-,-,4.00,2.82,1.05,-,1.08,1.08,1.23,-,1.60,2.19,2.83,-,Upgrade
8,P/FCF Ratio,-,-0.80,-1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-0.85,-1.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.26,0.26,0.46,1.51,0.96,0.41,0.42,0.35,0.45,0.33,0.43,0.06,0.06,0.14,0.15,0.16,0.62,0.39,0.53,0.57,0.29,Upgrade
