,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,48.83,46.6,82.83,38.4,33.39,37.69,48.23,216.56,258.28,393.26,Upgrade
1,Revenue Growth (YoY),-41.05%,21.36%,148.08%,1.88%,-30.77%,-82.60%,-81.33%,-44.93%,-42.88%,-2.38%,Upgrade
2,Cost of Revenue,39.3,37.43,62.72,32.54,26.29,32.92,41.93,205.72,251.42,383.7,Upgrade
3,Gross Profit,9.53,9.17,20.11,5.86,7.1,4.77,6.29,10.84,6.86,9.56,Upgrade
4,"Selling, General & Admin",10.69,18.95,11.89,11.21,7.67,16.4,11.8,19,15.35,19.87,Upgrade
5,Operating Expenses,10.69,18.95,11.89,11.21,7.67,16.4,11.8,19,15.35,19.87,Upgrade
6,Operating Income,-1.16,-9.78,8.22,-5.35,-0.58,-11.63,-5.5,-8.16,-8.5,-10.32,Upgrade
7,Interest Expense,-2.63,-7.46,-5.47,-6.42,-4.12,-6.74,-3.76,-6.39,-5.13,-5.72,Upgrade
8,Interest & Investment Income,0.01,-,0,0,0,0.02,0.08,1.07,2.07,0.59,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-0,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,0.06,0,0.01,Upgrade
11,Other Non Operating Income (Expenses),41.72,26.05,0.28,-9.75,0.06,-136.13,2.33,-396.79,3.4,-179.63,Upgrade
12,EBT Excluding Unusual Items,37.93,8.81,3.03,-21.52,-4.64,-154.48,-6.84,-410.21,-8.15,-195.07,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-26.14,-,-6.09,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,0,-0,5.91,-0,-0,Upgrade
15,Asset Writedown,-,-9.34,-,-17,-,-135.95,-,-7.22,-0,-4.26,Upgrade
16,Other Unusual Items,-2.44,-0.64,1.55,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,35.49,-1.17,4.58,-38.52,-4.64,-316.57,-6.85,-417.61,-8.16,-199.33,Upgrade
18,Income Tax Expense,0.06,0.99,0.06,0.22,-,6.98,-,-7.24,0.67,-1.15,Upgrade
19,Earnings From Continuing Operations,35.43,-2.17,4.52,-38.74,-4.64,-323.55,-6.85,-410.37,-8.82,-198.19,Upgrade
20,Minority Interest in Earnings,-,-,-,-,-,-,-,0.79,-0.05,-0.15,Upgrade
21,Net Income,35.43,-2.17,4.52,-38.74,-4.64,-323.55,-6.85,-409.58,-8.88,-198.34,Upgrade
22,Net Income to Common,35.43,-2.17,4.52,-38.74,-4.64,-323.55,-6.85,-409.58,-8.88,-198.34,Upgrade
23,Net Income Growth,684.30%,-,-,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,Upgrade
25,Shares Outstanding (Diluted),1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,-0.03%,3.83%,26.17%,Upgrade
27,EPS (Basic),0.02,-0.00,0.00,-0.03,-0.00,-0.22,-0.00,-0.28,-0.01,-0.13,Upgrade
28,EPS (Diluted),0.02,-0.00,0.00,-0.03,-0.00,-0.22,-0.00,-0.28,-0.01,-0.13,Upgrade
29,EPS Growth,684.39%,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,-14.55,-40.5,5.5,0.69,-3.04,-21.92,-0.2,19.71,-26.3,-40.27,Upgrade
31,Free Cash Flow Per Share,-0.01,-0.03,0.00,0.00,-0.00,-0.01,-0.00,0.01,-0.02,-0.03,Upgrade
32,Operating Margin,-2.38%,-20.99%,9.93%,-13.94%,-1.72%,-30.86%,-11.41%,-3.77%,-3.29%,-2.62%,Upgrade
33,Profit Margin,72.55%,-4.65%,5.45%,-100.91%,-13.88%,-858.53%,-14.20%,-189.13%,-3.44%,-50.43%,Upgrade
34,Free Cash Flow Margin,-29.79%,-86.92%,6.64%,1.80%,-9.11%,-58.15%,-0.42%,9.10%,-10.18%,-10.24%,Upgrade
35,EBITDA,0.11,-7.89,9.21,-3.57,0.31,-8.4,-3.46,-5.35,-5.75,-7.68,Upgrade
36,D&A For EBITDA,1.27,1.89,0.98,1.78,0.89,3.24,2.05,2.81,2.75,2.64,Upgrade
37,EBIT,-1.16,-9.78,8.22,-5.35,-0.58,-11.63,-5.5,-8.16,-8.5,-10.32,Upgrade
