,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,4.63,16.51,15.61,1.9,3.41,2.27,4.05,5.26,5.97,16.13,Upgrade
1,Cash & Short-Term Investments,4.63,16.51,15.61,1.9,3.41,2.27,4.05,5.26,5.97,16.13,Upgrade
2,Cash Growth,-70.30%,768.54%,358.16%,-16.33%,-15.90%,-56.82%,-32.21%,-67.37%,-88.83%,-66.98%,Upgrade
3,Accounts Receivable,24.29,28.38,17.09,11.44,19.44,16.09,63.39,55.03,345.09,293.16,Upgrade
4,Other Receivables,27.45,8.68,11.25,6.51,11.19,9.73,32.66,27.22,83.88,80.67,Upgrade
5,Receivables,51.74,37.05,28.33,17.95,30.63,25.82,96.05,82.25,428.97,373.83,Upgrade
6,Inventory,7.47,56.69,8.17,10.69,6.6,8.35,79.25,17.95,204,14.85,Upgrade
7,Other Current Assets,69.15,14.02,6.6,10.68,18.05,15.32,28.73,92.64,9.51,189.07,Upgrade
8,Total Current Assets,132.99,124.27,58.71,41.22,58.69,51.76,208.08,198.09,648.46,593.87,Upgrade
9,"Property, Plant & Equipment",33.01,34.27,36,37.81,40.41,41.36,43.9,45.1,55.34,54.7,Upgrade
10,Long-Term Investments,-,-,-,-,-,-,42.49,42.88,51.56,53.58,Upgrade
11,Other Intangible Assets,0.02,0.03,0.04,0.06,-,0.11,25.43,26.68,28.21,29.63,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,4.64,4.64,5.65,6.31,Upgrade
13,Other Long-Term Assets,48,48,57,57,74,74,185.8,185.8,187.77,187.77,Upgrade
14,Total Assets,214.01,206.57,151.75,136.09,173.1,167.22,510.33,503.19,976.99,925.87,Upgrade
15,Accounts Payable,33.42,34.07,26.2,33.55,29.71,31.42,51.59,49.23,88.68,55.04,Upgrade
16,Accrued Expenses,15.93,45.82,46.61,26.46,28.54,23.34,22.01,16.37,18.3,17.98,Upgrade
17,Short-Term Debt,8.97,31.58,36.04,25.81,26.96,21.19,8.64,8,10,6,Upgrade
18,Current Portion of Long-Term Debt,-,83.47,83.7,82.53,78.06,76.58,84.7,87.75,32.2,26.87,Upgrade
19,Current Portion of Leases,-,-,-,0.37,0.77,0.87,0.91,0.77,1.41,0.86,Upgrade
20,Current Income Taxes Payable,-,0.59,1.05,-,1.42,1.43,1.3,-,8.62,8.7,Upgrade
21,Current Unearned Revenue,16.51,12.84,17.5,22.56,24.37,21.3,17.76,12.82,14.53,13.8,Upgrade
22,Other Current Liabilities,43.36,39.37,33.65,35.93,25.71,24.46,33.24,25.31,29.26,24.73,Upgrade
23,Total Current Liabilities,118.19,247.74,244.75,227.22,215.53,200.58,220.14,200.26,202.99,153.97,Upgrade
24,Long-Term Debt,35,50.92,-,-,-,-,-,-,65.39,64.14,Upgrade
25,Long-Term Leases,-,-,-,-,0.29,0.37,0.83,1.4,1.58,0.11,Upgrade
26,Long-Term Unearned Revenue,21.75,22.01,22.26,22.52,23.03,23.03,23.29,23.54,23.8,24.05,Upgrade
27,Long-Term Deferred Tax Liabilities,2.06,2,1.93,1.87,1.74,1.74,-,-,-,-,Upgrade
28,Other Long-Term Liabilities,114.52,-,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,291.52,322.67,268.95,251.61,240.59,225.73,244.26,225.2,293.76,242.28,Upgrade
30,Common Stock,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,Upgrade
31,Additional Paid-In Capital,691.88,691.88,691.88,691.88,691.88,691.88,691.88,691.88,691.88,691.88,Upgrade
32,Retained Earnings,-738.55,-773.98,-771.81,-776.33,-737.58,-732.95,-409.39,-402.55,20.13,51.01,Upgrade
33,Comprehensive Income & Other,-32.06,-35.22,-38.49,-32.29,-23.01,-18.65,-17.63,-12.57,-16.15,-46.62,Upgrade
34,Total Common Equity,-77.51,-116.1,-117.2,-115.52,-67.5,-58.5,266.07,277.98,697.08,697.48,Upgrade
35,Minority Interest,-,-,-,-,-,-,-,-,-13.85,-13.9,Upgrade
36,Shareholders' Equity,-77.51,-116.1,-117.2,-115.52,-67.5,-58.5,266.07,277.98,683.24,683.58,Upgrade
37,Total Liabilities & Equity,214.01,206.57,151.75,136.09,173.1,167.22,510.33,503.19,976.99,925.87,Upgrade
38,Total Debt,43.97,165.97,119.74,108.71,106.08,99.01,95.07,97.93,110.57,97.99,Upgrade
39,Net Cash (Debt),-39.34,-149.46,-104.13,-106.81,-102.68,-96.74,-91.02,-92.66,-104.6,-81.86,Upgrade
40,Net Cash Per Share,-0.03,-0.10,-0.07,-0.07,-0.07,-0.07,-0.06,-0.06,-0.07,-0.06,Upgrade
41,Filing Date Shares Outstanding,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,Upgrade
42,Total Common Shares Outstanding,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,Upgrade
43,Working Capital,14.79,-123.47,-186.05,-186,-156.84,-148.83,-12.07,-2.17,445.47,439.9,Upgrade
44,Book Value Per Share,-0.05,-0.08,-0.08,-0.08,-0.05,-0.04,0.18,0.19,0.47,0.47,Upgrade
45,Tangible Book Value,-77.53,-116.13,-117.24,-115.58,-67.5,-58.61,240.65,251.31,668.87,667.85,Upgrade
46,Tangible Book Value Per Share,-0.05,-0.08,-0.08,-0.08,-0.05,-0.04,0.16,0.17,0.45,0.45,Upgrade
47,Buildings,-,54.03,-,54.03,-,54.03,-,54.03,-,54.03,Upgrade
48,Machinery,-,13.54,-,14.8,-,14.82,-,16.54,-,26.67,Upgrade
49,Construction In Progress,-,3.46,-,3.46,-,3.46,-,3.37,-,3.3,Upgrade
50,Leasehold Improvements,-,4.88,-,4.84,-,4.84,-,4.84,-,4.84,Upgrade
