,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,198.67,578.36,600.44,937.9,500.88,431.86,370.6,456.27,299,396.85,Upgrade
1,Trading Asset Securities,-,-,-,-,0.7,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,198.67,578.36,600.44,937.9,501.58,431.86,370.6,456.27,299,396.85,Upgrade
3,Cash Growth,-66.91%,-38.33%,19.71%,117.18%,35.34%,-5.35%,23.95%,14.97%,92.33%,65.55%,Upgrade
4,Accounts Receivable,1907,2188,1756,1559,1907,1953,1726,1928,1723,1275,Upgrade
5,Other Receivables,88.11,93.03,68.34,87.92,120.7,114.3,34.11,23.04,33.29,30.53,Upgrade
6,Receivables,1995,2281,1824,1647,2028,2068,1760,1951,1757,1305,Upgrade
7,Inventory,827.05,449.13,1193,800.96,1114,773.88,1314,621.3,826.83,656.22,Upgrade
8,Other Current Assets,729.55,1430,1649,3347,1154,851.57,918.18,830.07,811.67,464.39,Upgrade
9,Total Current Assets,3751,4738,5267,6733,4797,4125,4362,3859,3694,2823,Upgrade
10,"Property, Plant & Equipment",858.14,872.44,940.44,950.25,2200,2140,1836,1706,1685,1558,Upgrade
11,Long-Term Investments,4.7,4.9,1.39,1.39,0.39,0.39,0.19,0.19,0.19,1.96,Upgrade
12,Other Intangible Assets,-,-,-,-,-,-,-,-,0.36,-,Upgrade
13,Long-Term Deferred Tax Assets,14.74,11.88,10.93,17.11,6.68,9.07,11.32,9.66,23.36,16.57,Upgrade
14,Other Long-Term Assets,65.79,40.71,65.8,35.72,30.54,17.21,23.45,27.57,24.87,29.45,Upgrade
15,Total Assets,4694,5668,6285,7737,7034,6291,6233,5602,5428,4429,Upgrade
16,Accounts Payable,1832,2326,3034,3741,2405,2243,2011,2011,2072,1503,Upgrade
17,Accrued Expenses,85.15,67.56,21.99,128.7,46.24,55.72,52.14,84.54,6.22,51.89,Upgrade
18,Short-Term Debt,1003,1287,1018,1201,1946,1913,2212,2353,1990,1673,Upgrade
19,Current Portion of Long-Term Debt,69.77,115.97,116.24,45.92,45.12,2.35,122.55,122.71,8.69,7.95,Upgrade
20,Current Portion of Leases,4.11,3.97,4.37,3.3,27.82,20.27,7.21,8.56,9.53,0.38,Upgrade
21,Current Income Taxes Payable,43.47,53.87,82.72,118.44,32.77,25.63,43,3.38,13.19,10.48,Upgrade
22,Current Unearned Revenue,69.37,38,130.71,329.02,246.51,141.08,351.1,61.32,134.21,265.98,Upgrade
23,Other Current Liabilities,194.22,229.33,314.74,549.73,424.16,492.85,452.85,177.79,244.23,66.53,Upgrade
24,Total Current Liabilities,3301,4122,4723,6117,5173,4894,5252,4822,4478,3579,Upgrade
25,Long-Term Debt,8.58,28.24,55.14,91.77,622.22,209.67,2.59,4.06,125.42,129.33,Upgrade
26,Long-Term Leases,22.86,23.21,25,22.69,70.83,73.59,42.29,40.79,19.57,1.01,Upgrade
27,Long-Term Unearned Revenue,94.44,105.07,115.71,126.35,241.66,258.07,286.66,239.28,211.38,134.51,Upgrade
28,Long-Term Deferred Tax Liabilities,2.25,10.72,2.31,13.48,2.76,2.42,3.74,3.78,2.53,2.56,Upgrade
29,Other Long-Term Liabilities,176.24,186.09,184.5,160.2,135.12,181.61,156.87,151.49,136.95,127.41,Upgrade
30,Total Liabilities,3605,4475,5106,6532,6246,5619,5744,5262,4974,3974,Upgrade
31,Common Stock,285.92,285.92,285.92,285.92,285.92,285.92,285.92,270.87,270.87,276.73,Upgrade
32,Additional Paid-In Capital,1541,1541,1541,1541,1752,1752,1752,1726,1726,1732,Upgrade
33,Retained Earnings,-654.58,-553.44,-565.43,-665.34,-1555,-1623,-1755,-1816,-1630,-1575,Upgrade
34,Comprehensive Income & Other,-99.25,-96.35,-95.73,-59.87,-109.2,-39.27,-26.21,-40.48,-2.75,0.8,Upgrade
