,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3462,3337,2977,3500,3698,3971,4072,3990,3965,4025,3792,3785,4223,3951,4124,4079,4044,4395,4065,3749,4588,Upgrade
1,Market Cap Growth,-15.95%,-15.95%,-26.90%,-12.29%,-6.72%,-1.33%,7.39%,5.41%,-6.11%,1.87%,-8.05%,-7.19%,4.42%,-10.11%,1.45%,8.80%,-11.85%,-1.42%,-15.49%,-40.28%,9.94%,Upgrade
2,Enterprise Value,5318,5862,4998,5156,5355,6192,5864,5949,5842,6383,5744,5654,5755,5470,5549,5368,5438,5952,5280,4859,5698,Upgrade
3,Last Close Price,4.19,4.02,3.50,4.09,4.43,4.72,4.85,4.68,4.59,4.63,4.35,4.37,4.77,4.24,4.46,4.32,4.29,4.49,4.19,3.85,4.58,Upgrade
4,PE Ratio,29.37,21.39,14.35,13.81,13.56,11.84,11.56,12.88,14.01,15.52,16.98,19.83,19.01,11.34,11.68,11.03,10.39,20.16,23.20,20.73,-,Upgrade
5,PS Ratio,1.07,0.78,0.68,0.80,0.86,0.89,0.94,0.99,1.03,1.08,1.05,1.06,1.19,1.19,1.24,1.26,1.35,2.08,2.08,2.01,-,Upgrade
6,PB Ratio,0.74,0.55,0.49,0.57,0.61,0.66,0.69,0.68,0.68,0.70,0.67,0.67,0.76,0.69,0.74,0.74,0.74,0.83,0.78,0.71,0.88,Upgrade
7,P/TBV Ratio,0.56,0.56,0.51,0.59,0.64,0.68,0.71,0.70,0.70,0.72,0.69,0.69,0.77,0.71,0.76,0.76,0.76,0.86,0.80,0.72,0.90,Upgrade
8,P/FCF Ratio,-,-,-49.34,-,20.45,15.46,12.65,-,42.63,30.09,-,-,-23.80,-,-,-,9.40,61.18,-13.91,-,-,Upgrade
