,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1451,908.46,1344,779.66,1158,748.67,1001,783.68,1125,593.92,841.43,892.25,1091,1246,1050,1028,1289,1057,1305,725.27,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,103.49,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,32.13,66.22,25.14,30.3,132.49,51.21,14.38,83.64,18.01,42.6,10.33,Upgrade
3,Cash & Short-Term Investments,1451,908.46,1344,779.66,1158,748.67,1001,783.68,1125,729.54,907.65,917.39,1121,1379,1102,1043,1373,1075,1348,735.6,Upgrade
4,Cash Growth,25.31%,21.34%,34.38%,-0.51%,2.97%,2.62%,10.23%,-14.57%,0.32%,-47.08%,-17.60%,-12.02%,-18.33%,28.25%,-18.27%,41.76%,23.33%,-16.20%,0.61%,-23.07%,Upgrade
5,Accounts Receivable,3647,3679,3448,3454,3499,3245,3037,3123,2988,2779,2501,2510,2450,2342,2186,2410,2469,2428,2217,2264,Upgrade
6,Other Receivables,149.24,158.07,148.67,147.97,160.83,168.33,156.63,159.38,180.47,264.45,177.93,263.19,174.8,168.6,164.42,251.03,159.73,158.67,171.83,150.89,Upgrade
7,Receivables,3796,3837,3597,3602,3660,3413,3193,3282,3169,3043,2679,2773,2624,2511,2350,2662,2629,2789,2389,2623,Upgrade
8,Inventory,735.24,752.78,785.34,755.62,686.26,676.01,751.05,710.53,710.15,718.61,762.42,733.28,753.13,774.69,818.44,837.83,780,779.9,769.04,733.71,Upgrade
9,Prepaid Expenses,-,1.49,-,3.84,-,4.14,-,3.35,-,21.99,-,8.52,-,20.25,-,2.37,-,-,-,-,Upgrade
10,Restricted Cash,-,776.54,-,645.49,-,537.83,-,455.08,-,437.4,-,395.31,-,-,-,435.59,-,-,-,484.54,Upgrade
11,Other Current Assets,363.1,313.7,645.91,602.98,588.43,565.45,245.22,215.06,262.82,183.64,422.71,182.27,275.4,244.23,272.08,173.19,390.24,164.69,179.7,126.16,Upgrade
12,Total Current Assets,6345,6590,6372,6390,6093,5945,5190,5450,5266,5135,4771,5010,4774,4929,4542,5153,5172,4808,4686,4703,Upgrade
13,"Property, Plant & Equipment",1013,990.34,873.95,751.02,657.54,656.2,661.39,666.26,678.64,709.67,701.39,706.5,689.43,690.8,658.41,649.95,646.59,623.28,608.98,607.32,Upgrade
14,Long-Term Investments,61.08,61.09,61.12,62.21,62.3,62.48,74.45,391.38,76.67,388.66,76.79,383.66,78.79,78.05,78.15,78.56,81.45,82.01,82.73,82.89,Upgrade
15,Other Intangible Assets,135.12,136.75,138.3,140.07,93.21,94.44,95.66,72.68,72.94,73.78,74.75,75.2,75.97,76.54,76.7,77.2,77.24,76.26,77.26,78.32,Upgrade
16,Long-Term Accounts Receivable,-,60.12,-,64.76,-,92.14,-,99.47,-,84.28,-,64.34,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,193.31,189.63,187.67,182.86,221.35,224.28,221.79,220.06,224.25,222.69,217.3,214.12,184.09,186.76,180.56,186.69,335.36,333.04,333.91,343.35,Upgrade
18,Long-Term Deferred Charges,4.15,5.07,6.03,6.75,7.77,8.17,-,9.74,5,5.51,5.82,5.39,7.76,7.01,4.52,4.58,3.92,3.96,4.18,3.88,Upgrade
19,Other Long-Term Assets,5800,5724,5772,5779,5923,5856,6254,5836,6190,5792,6182,5802,5835,5753,5758,5741,5590,5555,5557,5551,Upgrade
20,Total Assets,13552,13757,13412,13376,13057,12939,12497,12745,12514,12412,12029,12261,11645,11721,11299,11892,11906,11482,11350,11370,Upgrade
21,Accounts Payable,2709,2802,2553,2841,2591,2449,2218,2453,2109,2027,1898,2193,1904,1812,1746,2149,1858,1638,1424,1770,Upgrade
22,Accrued Expenses,32.7,97.27,32.48,131.26,38.62,103.38,31.8,157.13,33.64,91.82,27.81,128.3,28.55,62.41,26,441.88,23.12,56.32,21.33,81.77,Upgrade
23,Short-Term Debt,2275,2429,2355,2208,2065,1576,1381,1318,1556,1623,1374,1287,1116,1175,816.68,1048,1486,1281,901.43,724.62,Upgrade
24,Current Portion of Long-Term Debt,80.51,30.94,13.26,50.24,108.15,107.17,84.61,72.04,83.72,71.87,85.08,65.63,55.49,118.17,108.5,103.36,95.22,151.62,446.15,922.35,Upgrade
25,Current Portion of Leases,-,13.07,-,13.9,-,11.7,-,11.74,-,10.05,-,12.78,-,1.32,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,50.61,14.04,46.4,13.8,68.98,18.34,67.1,28.09,65.95,28.93,73.88,32.79,30.21,26.82,31.64,14.29,30.34,11.1,13.26,8.01,Upgrade
27,Current Unearned Revenue,193.12,219.18,184.22,199.6,159.13,113.7,173.78,209.43,184.15,175.01,168.07,181.47,178,170.64,213.27,267.03,197.37,140.99,143.78,136.34,Upgrade
28,Other Current Liabilities,180.27,137.83,159.16,142.48,149.4,136.8,172.98,129.6,167.79,151.23,166.22,150.27,170.28,169.09,220.68,227.25,760.55,752,845.02,867.14,Upgrade
29,Total Current Liabilities,5521,5743,5344,5601,5181,4516,4129,4379,4200,4179,3793,4051,3483,3535,3162,4251,4450,4031,3795,4510,Upgrade
30,Long-Term Debt,890,880,910,660,560,1193,1246,1264,1281,1299,1316,1334,1358,1484,1532,1099,1117,1151,1167,546.5,Upgrade
31,Long-Term Leases,13.97,12.12,11.46,6.68,6.55,8.55,7.74,6.91,11.52,15.84,16.34,19.15,23.23,24.62,5.47,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,10.83,10.99,8.82,8.98,8.57,8.72,8.86,9,9.14,9.28,9.42,9.57,8.71,8.84,9.05,9.17,10.7,10.82,10.75,10.82,Upgrade
33,Long-Term Deferred Tax Liabilities,1018,1019,1020,1012,1059,1061,1062,1065,1063,1064,1068,1067,1054,1040,1037,1038,1053,1059,1059,1064,Upgrade
34,Other Long-Term Liabilities,4.13,4.33,4.3,53.24,213.28,210.16,204.11,201.01,196.83,193.69,190.56,189.99,10.75,30,31.99,33.43,3.26,4.43,5.34,7.79,Upgrade
35,Total Liabilities,7458,7669,7298,7342,7029,6997,6658,6925,6762,6760,6393,6670,5937,6123,5778,6431,6634,6257,6037,6139,Upgrade
36,Common Stock,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1088,1088,1088,1088,1123,1123,Upgrade
37,Additional Paid-In Capital,3.21,9.94,11.46,10.01,11.46,10.01,-,10.01,11.46,10.01,11.46,10.01,122.21,120.76,-,19.01,-,0,-,0,Upgrade
38,Retained Earnings,4915,4883,4903,4852,4845,4761,4650,4633,4564,4462,4447,4403,4370,4305,4397,4325,4155,4087,4153,4058,Upgrade
39,Treasury Stock,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-42.75,-42.75,-42.75,-,-,-,Upgrade
40,Comprehensive Income & Other,52.41,53.17,50.16,24.58,23.22,23.34,43.66,33.44,32.74,36.33,35.47,36.78,41.12,3.53,14.35,3.53,3.26,1.92,-12.07,0.98,Upgrade
41,Total Common Equity,6045,6020,6039,5960,5954,5868,5767,5750,5682,5583,5568,5524,5608,5503,5457,5393,5204,5177,5265,5183,Upgrade
42,Minority Interest,48.29,67.68,75.23,74.66,74.54,73.69,72.59,70.44,69.65,68.87,67.71,67.17,101,95.38,64.33,67.85,68.34,48.38,48.4,48.41,Upgrade
43,Shareholders' Equity,6093,6087,6114,6035,6028,5942,5840,5820,5752,5651,5636,5591,5709,5598,5521,5461,5272,5225,5313,5231,Upgrade
44,Total Liabilities & Equity,13552,13757,13412,13376,13057,12939,12497,12745,12514,12412,12029,12261,11645,11721,11299,11892,11906,11482,11350,11370,Upgrade
45,Total Debt,3259,3365,3290,2939,2740,2896,2719,2672,2932,3019,2792,2719,2553,2803,2462,2251,2698,2583,2515,2193,Upgrade
46,Net Cash (Debt),-1808,-2456,-1946,-2159,-1582,-2148,-1719,-1889,-1807,-2290,-1884,-1801,-1431,-1424,-1361,-1208,-1326,-1508,-1167,-1458,Upgrade
47,Net Cash Per Share,-1.67,-2.24,-1.89,-1.85,-1.50,-1.90,-1.70,-1.65,-1.89,-1.98,-1.72,-1.97,-1.31,-1.23,-1.27,-1.02,-1.33,-1.39,-0.98,-,Upgrade
48,Filing Date Shares Outstanding,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1088,1123,1123,Upgrade
